BOTTLE,20191227JHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#BOTTLE,20060322WHPSIOSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,
      06MT30_3,  A01E,522,1,5,   U023,2,19941130,1359,58.5083,-30.2733,1622,1398.6,3.656,34.9654,2,34.965,2,-999,1,273.8,2,9.92,2,16.52,2,-999,9,1.08,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,522,1,4,   K056,2,19941130,1359,58.5083,-30.2733,1622,1476.8,3.623,34.9663,2,34.9661,2,-999,1,274.2,2,9.95,2,16.35,2,-999,9,1.08,2,2.568,2,1.186,2,-999,9
      06MT30_3,  A01E,522,1,3,   U018,2,19941130,1359,58.5083,-30.2733,1622,1534,3.584,34.9693,2,34.9704,2,-999,1,274.1,2,10.01,2,16.31,2,-999,9,1.07,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,522,1,2,   U022,2,19941130,1359,58.5083,-30.2733,1622,1625,3.516,34.9694,2,34.9695,2,-999,1,274.7,2,10.14,2,16.26,2,-999,9,1.07,2,-999,9,-999,9,2154.4,2
      06MT30_3,  A01E,522,1,1,   B025,2,19941130,1359,58.5083,-30.2733,1622,1688.9,3.489,34.9693,2,34.9695,2,-999,1,274.6,2,10.14,2,16.26,2,-999,9,1.08,2,2.414,2,1.127,2,-999,9
      06MT30_3,  A01E,523,1,24,   K012,2,19941130,1852,58.24,-29.7267,2269,24,7.722,35.0093,2,35.0086,2,-999,1,275.6,2,5.49,2,12.9,2,-999,9,0.88,2,4.004,3,2.062,3,2129.6,2
      06MT30_3,  A01E,523,1,23,   K125,2,19941130,1852,58.24,-29.7267,2269,50.2,7.721,35.0092,2,35.0094,2,-999,1,275.9,2,5.52,2,12.9,2,-999,9,0.88,2,-999,9,-999,9,2126.6,2
      06MT30_3,  A01E,523,1,22,   B023,2,19941130,1852,58.24,-29.7267,2269,100.1,7.711,35.0078,2,35.008,2,-999,1,274.4,2,5.61,2,13.07,2,-999,9,0.91,2,-999,9,-999,9,2127.4,2
      06MT30_3,  A01E,523,1,21,   K040,2,19941130,1852,58.24,-29.7267,2269,150.1,7.424,35.0414,2,35.0386,2,-999,1,261,2,7.65,2,15.51,2,-999,9,1.09,2,3.819,2,1.905,2,2145.7,2
      06MT30_3,  A01E,523,1,20,   K097,2,19941130,1852,58.24,-29.7267,2269,249.3,7.083,35.0639,2,35.0629,2,-999,1,265.2,2,7.64,2,15.71,2,-999,9,1.05,2,-999,9,-999,9,2146.5,2
      06MT30_3,  A01E,523,1,19,   U015,2,19941130,1852,58.24,-29.7267,2269,349.5,6.957,35.0978,2,35.1,2,-999,1,271.3,2,7.24,2,15.39,2,-999,9,1.02,2,3.907,2,1.963,2,-999,9
      06MT30_3,  A01E,523,1,18,   B003,2,19941130,1852,58.24,-29.7267,2269,447,6.646,35.0711,2,35.0719,2,-999,1,271.7,2,7.61,2,15.75,2,-999,9,1.03,2,4.065,2,2.042,2,-999,9
      06MT30_3,  A01E,523,1,16,   K114,2,19941130,1852,58.24,-29.7267,2269,748.7,5.796,35.0209,2,35.0205,2,-999,1,249.2,2,9.72,2,17.81,2,-999,9,1.17,2,3.047,2,1.498,2,-999,9
      06MT30_3,  A01E,523,1,15,   U010,2,19941130,1852,58.24,-29.7267,2269,899.9,4.879,34.9758,2,34.9769,2,-999,1,246.6,2,10.72,2,18.63,2,-999,9,1.22,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,523,1,14,   U002,2,19941130,1852,58.24,-29.7267,2269,1050.2,4.342,34.9521,2,34.9478,2,-999,1,259.2,2,10.41,2,18.04,2,-999,9,1.17,2,2.548,2,1.215,2,2160.2,2
      06MT30_3,  A01E,523,1,13,   B009,2,19941130,1852,58.24,-29.7267,2269,1201.7,3.917,34.926,2,34.9266,2,-999,1,268.6,2,10.34,2,17.69,2,-999,9,1.17,2,2.382,2,1.14,2,-999,9
      06MT30_3,  A01E,523,1,12,   K117,2,19941130,1852,58.24,-29.7267,2269,1302.1,3.82,34.9284,2,34.9298,2,-999,1,272.1,2,10.17,2,17.38,2,-999,9,1.14,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,523,1,11,   B008,2,19941130,1852,58.24,-29.7267,2269,1399.8,3.63,34.9196,2,34.9212,2,-999,1,275.5,2,10.35,2,17.29,2,-999,9,1.15,2,2.269,2,1.106,2,-999,9
      06MT30_3,  A01E,523,1,10,   K115,2,19941130,1852,58.24,-29.7267,2269,1494.2,3.549,34.928,2,34.9275,2,-999,1,275.3,2,10.54,2,17.06,2,-999,9,1.12,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,523,1,9,   K036,2,19941130,1852,58.24,-29.7267,2269,1598.8,3.485,34.9421,2,34.9413,2,-999,1,274.4,2,10.83,2,16.89,2,-999,9,1.12,2,1.96,2,0.92,2,2154.6,2
      06MT30_3,  A01E,523,1,8,   U017,2,19941130,1852,58.24,-29.7267,2269,1693.6,3.408,34.9647,2,34.9645,2,-999,1,274.9,2,10.59,2,16.39,2,-999,9,1.1,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,523,1,7,   B004,2,19941130,1852,58.24,-29.7267,2269,1799.9,3.249,34.9678,2,34.9672,2,-999,1,275.2,2,10.93,2,16.33,2,-999,9,1.09,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,523,1,6,   U006,2,19941130,1852,58.24,-29.7267,2269,1899.1,3.084,34.9694,2,34.9691,2,-999,1,274.2,2,11.59,2,16.35,2,-999,9,1.09,2,2.093,2,0.998,2,-999,9
      06MT30_3,  A01E,523,1,5,   U023,2,19941130,1852,58.24,-29.7267,2269,2001.7,2.969,34.9697,2,34.969,2,-999,1,275.1,2,11.81,2,16.32,2,-999,9,1.08,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,523,1,4,   K056,2,19941130,1852,58.24,-29.7267,2269,2101.1,2.887,34.9692,2,34.9683,2,-999,1,276,2,11.87,2,16.22,2,-999,9,1.1,2,2.208,2,1.031,2,-999,9
      06MT30_3,  A01E,523,1,3,   U018,2,19941130,1852,58.24,-29.7267,2269,2199.3,2.836,34.9689,2,34.9682,2,-999,1,275.8,2,11.98,2,16.18,2,-999,9,1.09,2,-999,9,-999,9,2160,2
      06MT30_3,  A01E,523,1,2,   U022,2,19941130,1852,58.24,-29.7267,2269,2244.1,2.818,34.9683,2,34.9665,2,-999,1,276.5,2,11.86,2,16.18,2,-999,9,1.08,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,523,1,1,   B025,2,19941130,1852,58.24,-29.7267,2269,2276.7,2.809,34.9684,2,34.9682,2,-999,1,275.9,2,11.98,2,16.16,2,-999,9,1.08,2,2.197,2,1.026,2,-999,9
      06MT30_3,  A01E,524,1,23,   K125,2,19941201,29,57.9617,-29.1883,2210,20,7.96,35.0271,2,35.0266,2,-999,1,277,2,4.93,2,12.17,2,-999,9,0.82,2,4.072,2,1.993,2,2122.2,2
      06MT30_3,  A01E,524,1,22,   B023,2,19941201,29,57.9617,-29.1883,2210,49.5,7.964,35.0273,2,35.0267,2,-999,1,276.9,2,4.92,2,12.21,2,-999,9,0.82,2,-999,9,-999,9,2123.6,2
      06MT30_3,  A01E,524,1,21,   K040,2,19941201,29,57.9617,-29.1883,2210,101.6,7.97,35.0275,2,35.0271,2,-999,1,276.9,2,4.96,2,12.32,2,-999,9,0.83,2,4.055,2,2.046,2,2122.8,2
      06MT30_3,  A01E,524,1,20,   K097,2,19941201,29,57.9617,-29.1883,2210,249.9,7.104,35.0555,2,35.0559,2,-999,1,263.7,2,7.81,2,15.95,2,-999,9,1.03,2,-999,9,-999,9,2146.9,2
      06MT30_3,  A01E,524,1,19,   U015,2,19941201,29,57.9617,-29.1883,2210,347.5,6.906,35.086,2,35.086,2,-999,1,270.4,2,7.6,2,15.73,2,-999,9,1.02,2,3.939,2,1.961,2,2146.4,2
      06MT30_3,  A01E,524,1,18,   B003,2,19941201,29,57.9617,-29.1883,2210,448.9,6.629,35.0783,2,35.0783,2,-999,1,270.8,2,7.81,2,15.92,2,-999,9,1.03,2,-999,9,-999,9,2146.8,2
      06MT30_3,  A01E,524,1,17,   K124,2,19941201,29,57.9617,-29.1883,2210,548.7,6.357,35.0666,2,35.0668,2,-999,1,269.7,2,8.09,2,16.19,2,-999,9,1.04,2,3.695,2,1.86,2,-999,9
      06MT30_3,  A01E,524,1,16,   K114,2,19941201,29,57.9617,-29.1883,2210,701.4,5.386,34.9915,2,34.995,2,-999,1,243.8,2,10.61,2,18.47,2,-999,9,1.19,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,524,1,15,   U010,2,19941201,29,57.9617,-29.1883,2210,847.6,4.58,34.9535,2,34.9529,2,-999,1,248.9,2,11.2,2,18.84,2,-999,9,1.22,2,2.408,2,1.117,2,-999,9
      06MT30_3,  A01E,524,1,14,   U002,2,19941201,29,57.9617,-29.1883,2210,998.4,4.131,34.9287,2,34.9297,2,-999,1,259.6,2,11.03,2,18.46,2,-999,9,1.2,2,-999,9,-999,9,2164.2,2
      06MT30_3,  A01E,524,1,13,   B009,2,19941201,29,57.9617,-29.1883,2210,1097.7,3.882,34.9125,2,34.9137,2,-999,1,266.6,2,10.82,2,18.17,2,-999,9,1.18,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,524,1,12,   K117,2,19941201,29,57.9617,-29.1883,2210,1199.3,3.712,34.9033,2,34.9028,2,-999,1,272,2,10.7,2,17.92,2,-999,9,1.16,2,2.394,2,1.095,2,-999,9
      06MT30_3,  A01E,524,1,11,   B008,2,19941201,29,57.9617,-29.1883,2210,1298.6,3.52,34.8924,2,34.8924,2,-999,1,276.9,2,10.61,2,17.67,2,-999,9,1.15,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,524,1,10,   K115,2,19941201,29,57.9617,-29.1883,2210,1399.7,3.464,34.8959,2,34.8959,2,-999,1,278.2,2,10.66,2,17.53,2,-999,9,1.14,2,2.243,2,1.041,2,-999,9
      06MT30_3,  A01E,524,1,9,   K036,2,19941201,29,57.9617,-29.1883,2210,1498.6,3.452,34.907,2,34.9063,2,-999,1,277.7,2,10.8,2,17.38,2,-999,9,1.14,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,524,1,8,   U017,2,19941201,29,57.9617,-29.1883,2210,1602.1,3.376,34.9146,2,34.9144,2,-999,1,277,2,11.23,2,17.38,2,-999,9,1.14,2,1.861,2,0.898,2,2155.8,2
      06MT30_3,  A01E,524,1,7,   B004,2,19941201,29,57.9617,-29.1883,2210,1699.1,3.36,34.932,2,34.9316,2,-999,1,274.4,2,11.79,2,17.26,2,-999,9,1.14,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,524,1,6,   U006,2,19941201,29,57.9617,-29.1883,2210,1797.8,3.29,34.9491,2,34.9482,2,-999,1,272.5,2,12.45,2,17.11,2,-999,9,1.12,2,1.54,2,0.706,2,-999,9
      06MT30_3,  A01E,524,1,5,   U023,2,19941201,29,57.9617,-29.1883,2210,1902.2,3.149,34.9585,2,34.9582,2,-999,1,271.2,2,13.55,2,17.04,2,-999,9,1.12,2,1.525,2,0.683,2,-999,9
      06MT30_3,  A01E,524,1,4,   K056,2,19941201,29,57.9617,-29.1883,2210,2001.2,2.967,34.9671,2,34.9666,2,-999,1,273,2,13.44,2,16.71,2,-999,9,1.1,2,1.785,2,0.849,2,-999,9
      06MT30_3,  A01E,524,1,3,   U018,2,19941201,29,57.9617,-29.1883,2210,2099.7,2.781,34.9658,2,34.9653,2,-999,1,272.8,2,14.72,2,16.74,2,-999,9,1.1,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,524,1,2,   U022,2,19941201,29,57.9617,-29.1883,2210,2150.4,2.725,34.9664,2,34.9654,2,-999,1,273.9,2,13.95,2,16.46,2,-999,9,1.09,2,2.019,2,1.002,2,-999,9
      06MT30_3,  A01E,524,1,1,   B025,2,19941201,29,57.9617,-29.1883,2210,2209.7,2.646,34.9663,2,34.9657,2,-999,1,276.9,2,12.58,2,16.12,2,-999,9,1.07,2,2.261,2,1.068,2,2162.4,2
      06MT30_3,  A01E,525,1,24,   K012,2,19941201,757,57.6783,-28.6667,2454,23.1,8.451,35.0357,2,35.0332,2,-999,1,271.5,2,4.58,2,12.01,2,-999,9,0.78,2,3.722,3,1.998,3,2120.5,2
      06MT30_3,  A01E,525,1,23,   K125,2,19941201,757,57.6783,-28.6667,2454,50.4,8.443,35.0382,2,35.0371,2,-999,1,271.2,2,4.64,2,12.08,2,-999,9,0.77,2,-999,9,-999,9,2121.7,2
      06MT30_3,  A01E,525,1,22,   B023,2,19941201,757,57.6783,-28.6667,2454,98.9,8.399,35.042,2,35.0409,2,-999,1,270.1,2,4.95,2,12.55,2,-999,9,0.8,2,-999,9,-999,9,2124.4,2
      06MT30_3,  A01E,525,1,21,   K040,2,19941201,757,57.6783,-28.6667,2454,150.1,8.234,35.041,2,35.0396,2,-999,1,264.1,2,5.82,2,13.6,2,-999,9,0.86,2,3.6,3,1.862,3,2131.5,2
      06MT30_3,  A01E,525,1,20,   K097,2,19941201,757,57.6783,-28.6667,2454,246.3,7.416,35.0564,2,35.0567,2,-999,1,262.8,2,7.46,2,15.7,2,-999,9,0.98,2,-999,9,-999,9,2145.1,2
      06MT30_3,  A01E,525,1,19,   U015,2,19941201,757,57.6783,-28.6667,2454,350.3,6.733,35.017,2,35.0134,2,-999,1,254.2,2,8.46,2,16.82,2,-999,9,1.05,2,3.458,3,1.782,3,-999,9
      06MT30_3,  A01E,525,1,18,   B003,2,19941201,757,57.6783,-28.6667,2454,449.6,6.422,35.0252,2,35.0198,2,-999,1,263,2,8.25,2,16.55,2,-999,9,1.04,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,525,1,17,   K124,2,19941201,757,57.6783,-28.6667,2454,550.4,6.239,35.0485,2,35.0482,2,-999,1,263.3,2,8.3,2,16.64,2,-999,9,1.04,2,3.478,2,1.742,2,-999,9
      06MT30_3,  A01E,525,1,16,   K114,2,19941201,757,57.6783,-28.6667,2454,691.5,5.317,34.9907,2,34.9911,2,-999,1,237.8,2,10.73,2,18.87,2,-999,9,1.21,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,525,1,15,   U010,2,19941201,757,57.6783,-28.6667,2454,849.8,4.612,34.958,2,34.9587,2,-999,1,248.5,2,10.73,2,18.69,2,-999,9,1.17,2,2.319,2,1.117,2,-999,9
      06MT30_3,  A01E,525,1,14,   U002,2,19941201,757,57.6783,-28.6667,2454,1000.1,4.139,34.9296,2,34.9302,2,-999,1,259.7,2,10.54,2,18.27,2,-999,9,1.15,2,-999,9,-999,9,2162.2,2
      06MT30_3,  A01E,525,1,13,   B009,2,19941201,757,57.6783,-28.6667,2454,1145.1,3.811,34.9072,2,34.9088,3,-999,1,268.2,2,10.47,2,18.02,2,-999,9,1.14,2,2.294,2,1.108,2,-999,9
      06MT30_3,  A01E,525,1,12,   K117,2,19941201,757,57.6783,-28.6667,2454,1301.4,3.61,34.8971,2,34.8971,2,-999,1,274.6,2,10.42,2,17.78,2,-999,9,1.11,2,2.272,2,1.101,2,-999,9
      06MT30_3,  A01E,525,1,11,   B008,2,19941201,757,57.6783,-28.6667,2454,1386.7,3.496,34.891,2,34.8912,2,-999,1,277.3,2,10.33,2,17.53,2,-999,9,1.1,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,525,1,10,   K115,2,19941201,757,57.6783,-28.6667,2454,1550.1,3.429,34.8964,2,34.8936,3,-999,1,278.5,2,10.47,2,17.35,2,-999,9,1.1,2,2.092,2,1.009,2,-999,9
      06MT30_3,  A01E,525,1,9,   K036,2,19941201,757,57.6783,-28.6667,2454,1700.6,3.395,34.9142,2,34.9137,2,-999,1,276.7,2,10.96,2,17.2,2,-999,9,1.08,2,1.808,2,0.868,2,-999,9
      06MT30_3,  A01E,525,1,8,   B026,3,19941201,757,57.6783,-28.6667,2454,1802,3.393,34.9345,2,-999,9,-999,1,270.9,3,10.61,3,17.59,3,-999,9,1.12,3,-999,9,-999,9,-999,9
      06MT30_3,  A01E,525,1,7,   B004,2,19941201,757,57.6783,-28.6667,2454,1902,3.327,34.9469,2,34.9467,2,-999,1,272.4,2,11.91,2,16.98,2,-999,9,1.09,2,1.479,2,0.703,2,-999,9
      06MT30_3,  A01E,525,1,6,   U006,2,19941201,757,57.6783,-28.6667,2454,2004.3,3.219,34.9613,2,34.9612,2,-999,1,272.8,2,12.01,2,16.71,2,-999,9,1.07,2,1.681,2,0.803,2,-999,9
      06MT30_3,  A01E,525,1,5,   U023,2,19941201,757,57.6783,-28.6667,2454,2098.7,3.112,34.9652,2,34.9649,2,-999,1,273,2,12.51,2,16.61,2,-999,9,1.06,2,1.791,2,0.845,2,2163.7,2
      06MT30_3,  A01E,525,1,4,   K056,2,19941201,757,57.6783,-28.6667,2454,2200.2,2.956,34.966,2,34.9661,2,-999,1,272.4,3,13.43,2,16.62,2,-999,9,1.07,2,1.733,2,0.834,2,-999,9
      06MT30_3,  A01E,525,1,3,   U018,2,19941201,757,57.6783,-28.6667,2454,2304.7,2.837,34.9661,2,34.9656,2,-999,1,273.3,2,14,2,16.55,2,-999,9,1.07,2,1.878,2,0.855,2,-999,9
      06MT30_3,  A01E,525,1,2,   U022,2,19941201,757,57.6783,-28.6667,2454,2402.2,2.757,34.9653,2,34.9655,2,-999,1,273.6,2,13.9,2,16.4,2,-999,9,1.07,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,525,1,1,   B025,2,19941201,757,57.6783,-28.6667,2454,2456.2,2.677,34.965,2,34.9649,2,-999,1,275.8,2,12.9,2,16.12,2,-999,9,1.05,2,2.086,2,1.01,2,-999,9
      06MT30_3,  A01E,526,2,24,   K012,2,19941201,1732,57.3733,-28.1333,2650,25.1,8.429,35.0306,2,35.029,2,-999,1,273.5,2,4.25,2,11.41,2,-999,9,0.76,2,3.785,3,1.956,3,2119.8,2
      06MT30_3,  A01E,526,2,23,   K125,2,19941201,1732,57.3733,-28.1333,2650,50.8,8.427,35.0311,2,35.0302,2,-999,1,273.6,2,4.32,2,11.45,2,-999,9,0.76,2,-999,9,-999,9,2119.6,2
      06MT30_3,  A01E,526,2,22,   B023,2,19941201,1732,57.3733,-28.1333,2650,99.9,8.404,35.0317,2,35.0313,2,-999,1,274.4,2,4.26,2,11.49,2,-999,9,0.76,2,-999,9,-999,9,2119.9,2
      06MT30_3,  A01E,526,2,21,   K040,2,19941201,1732,57.3733,-28.1333,2650,148.6,7.544,35.0271,2,35.0234,2,-999,1,257.1,2,7.69,2,15.78,2,-999,9,1.03,2,3.614,3,1.86,3,2147.1,2
      06MT30_3,  A01E,526,2,20,   K097,2,19941201,1732,57.3733,-28.1333,2650,248.7,7.084,35.0264,2,35.0264,2,-999,1,259.9,2,7.91,2,16.12,2,-999,9,1.03,2,-999,9,-999,9,2149.7,2
      06MT30_3,  A01E,526,2,19,   U015,2,19941201,1732,57.3733,-28.1333,2650,349.9,6.434,34.9808,2,34.98,2,-999,1,252.4,2,8.92,2,17.27,2,-999,9,1.1,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,526,2,18,   B003,2,19941201,1732,57.3733,-28.1333,2650,449.9,6.134,34.9931,2,34.9925,2,-999,1,251.9,2,9.22,2,17.59,2,-999,9,1.12,2,3.264,2,1.63,2,-999,9
      06MT30_3,  A01E,526,2,17,   K124,2,19941201,1732,57.3733,-28.1333,2650,546.9,5.807,35.0035,2,35.0037,2,-999,1,244.5,2,9.9,2,18.27,2,-999,9,1.16,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,526,2,16,   K114,2,19941201,1732,57.3733,-28.1333,2650,649.6,5.323,34.9878,2,34.9872,2,-999,1,236.9,2,10.8,2,18.99,2,-999,9,1.2,2,2.369,2,1.153,2,2170.7,2
      06MT30_3,  A01E,526,2,15,   U010,2,19941201,1732,57.3733,-28.1333,2650,799.2,4.616,34.9551,2,34.9559,2,-999,1,247.2,2,10.8,2,18.93,2,-999,9,1.2,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,526,2,14,   U002,2,19941201,1732,57.3733,-28.1333,2650,948,4.134,34.9283,2,34.9285,2,-999,1,259.3,2,10.62,2,18.48,2,-999,9,1.18,2,2.347,2,1.101,2,-999,9
      06MT30_3,  A01E,526,2,13,   B009,2,19941201,1732,57.3733,-28.1333,2650,1098,3.849,34.9098,2,34.9114,2,-999,1,267.4,2,10.48,2,18.09,2,-999,9,1.15,2,2.359,2,1.109,2,-999,9
      06MT30_3,  A01E,526,2,12,   K117,2,19941201,1732,57.3733,-28.1333,2650,1249.8,3.637,34.8989,2,34.8979,2,-999,1,273.2,2,10.4,2,17.79,2,-999,9,1.13,2,2.299,2,1.091,2,-999,9
      06MT30_3,  A01E,526,2,11,   B008,2,19941201,1732,57.3733,-28.1333,2650,1370.8,3.504,34.8937,2,34.8939,2,-999,1,277.1,2,10.4,2,17.6,2,-999,9,1.12,2,2.19,2,1.043,2,-999,9
      06MT30_3,  A01E,526,2,10,   K115,2,19941201,1732,57.3733,-28.1333,2650,1547.9,3.394,34.8969,2,34.8969,2,-999,1,278.3,2,10.61,2,17.4,2,-999,9,1.12,2,2.121,2,1.005,2,2156.7,2
      06MT30_3,  A01E,526,2,9,   K036,2,19941201,1732,57.3733,-28.1333,2650,1698.6,3.392,34.9142,2,34.9144,2,-999,1,276.6,2,10.93,2,17.3,2,-999,9,1.1,2,1.776,2,0.842,2,-999,9
      06MT30_3,  A01E,526,2,7,   B004,2,19941201,1732,57.3733,-28.1333,2650,1999.2,3.265,34.952,2,34.9513,2,-999,1,271.5,2,12.47,2,17.1,2,-999,9,1.11,2,1.472,2,0.683,2,-999,9
      06MT30_3,  A01E,526,2,6,   U006,2,19941201,1732,57.3733,-28.1333,2650,2147.2,3.088,34.9603,2,34.9612,2,-999,1,270.3,2,14.03,2,17.12,2,-999,9,1.1,2,1.459,2,0.685,2,-999,9
      06MT30_3,  A01E,526,2,5,   U023,2,19941201,1732,57.3733,-28.1333,2650,2297.8,2.903,34.9622,2,34.9628,2,-999,1,268.7,2,15.88,2,17.24,2,-999,9,1.14,2,1.513,2,0.7,2,-999,9
      06MT30_3,  A01E,526,2,4,   K056,2,19941201,1732,57.3733,-28.1333,2650,2452.3,2.773,34.964,2,34.9634,2,-999,1,271.3,2,15.48,2,16.95,2,-999,9,1.1,2,1.778,2,0.824,2,-999,9
      06MT30_3,  A01E,526,2,3,   U018,2,19941201,1732,57.3733,-28.1333,2650,2550.6,2.654,34.9652,2,34.9652,2,-999,1,277.2,2,12.05,2,16.19,2,-999,9,1.07,2,2.114,2,1.029,2,-999,9
      06MT30_3,  A01E,526,2,2,   U022,2,19941201,1732,57.3733,-28.1333,2650,2610.3,2.632,34.9649,2,34.9648,2,-999,1,278.1,2,11.87,2,16.01,2,-999,9,1.04,2,2.154,2,1.045,2,-999,9
      06MT30_3,  A01E,526,2,1,   B025,2,19941201,1732,57.3733,-28.1333,2650,2655.9,2.59,34.9639,2,34.9637,2,-999,1,278.1,2,12.09,2,15.99,2,-999,9,1.05,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,527,1,22,   B023,2,19941201,2332,56.915,-27.8033,2918,19.8,8.419,34.9767,2,34.9743,2,-999,1,274,2,4.17,2,11.18,2,-999,9,0.76,2,3.657,2,1.874,2,2116.3,2
      06MT30_3,  A01E,527,1,21,   K040,2,19941201,2332,56.915,-27.8033,2918,48,8.431,34.9805,2,34.9792,2,-999,1,273.9,2,4.17,2,11.27,2,-999,9,0.76,2,-999,9,-999,9,2117.5,2
      06MT30_3,  A01E,527,1,20,   K097,2,19941201,2332,56.915,-27.8033,2918,101.4,8.447,35.0088,2,35.0079,2,-999,1,273.6,2,4.25,2,11.56,2,-999,9,0.76,2,3.715,3,1.92,3,2118.7,2
      06MT30_3,  A01E,527,1,19,   U015,2,19941201,2332,56.915,-27.8033,2918,350.2,5.984,34.933,2,34.9321,2,-999,1,257,2,9.18,2,17.38,2,-999,9,1.12,2,-999,9,-999,9,2156.4,2
      06MT30_3,  A01E,527,1,18,   B003,4,19941201,2332,56.915,-27.8033,2918,449.5,5.829,34.97,2,34.9592,2,-999,1,253.6,2,9.46,2,17.8,2,-999,9,1.13,2,3.274,2,1.637,2,2160.4,2
      06MT30_3,  A01E,527,1,17,   K124,4,19941201,2332,56.915,-27.8033,2918,549.4,5.321,34.94,2,34.9384,2,-999,1,246.8,2,10.29,2,18.57,2,-999,9,1.18,2,2.974,2,1.438,2,-999,9
      06MT30_3,  A01E,527,1,16,   K114,4,19941201,2332,56.915,-27.8033,2918,745.3,4.63,34.9541,2,34.9523,2,-999,1,246.7,2,10.96,2,18.94,2,-999,9,1.2,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,527,1,15,   U010,2,19941201,2332,56.915,-27.8033,2918,850.2,4.29,34.9359,2,34.9365,2,-999,1,254.9,2,10.83,2,18.69,2,-999,9,1.18,2,2.337,2,1.115,2,-999,9
      06MT30_3,  A01E,527,1,14,   U002,2,19941201,2332,56.915,-27.8033,2918,1002.4,3.932,34.9144,2,34.9142,2,-999,1,264.7,2,10.6,2,18.29,2,-999,9,1.17,2,2.393,2,1.139,2,2163.4,2
      06MT30_3,  A01E,527,1,13,   B009,2,19941201,2332,56.915,-27.8033,2918,1140.7,3.742,34.9038,2,34.9043,2,-999,1,270.6,2,10.54,2,18.06,2,-999,9,1.15,2,2.378,2,1.121,2,-999,9
      06MT30_3,  A01E,527,1,12,   K117,2,19941201,2332,56.915,-27.8033,2918,1302.6,3.568,34.8928,2,34.8927,2,-999,1,275.1,2,10.48,2,17.84,2,-999,9,1.13,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,527,1,11,   B008,2,19941201,2332,56.915,-27.8033,2918,1451.1,3.442,34.8885,2,34.8881,2,-999,1,278.4,2,10.57,2,17.64,2,-999,9,1.12,2,2.296,2,1.084,2,2156.3,2
      06MT30_3,  A01E,527,1,10,   K115,2,19941201,2332,56.915,-27.8033,2918,1595.5,3.366,34.8896,2,34.8901,2,-999,1,280.4,2,10.52,2,17.46,2,-999,9,1.11,2,2.394,2,1.142,2,-999,9
      06MT30_3,  A01E,527,1,9,   K036,2,19941201,2332,56.915,-27.8033,2918,1797.9,3.377,34.9137,2,34.9125,2,-999,1,277,2,10.99,2,17.35,2,-999,9,1.11,2,1.936,2,0.91,2,-999,9
      06MT30_3,  A01E,527,1,8,   B026,2,19941201,2332,56.915,-27.8033,2918,1999.3,3.35,34.9402,2,34.9363,3,-999,1,272.2,2,12.09,2,17.29,2,-999,9,1.11,2,1.746,2,0.776,2,-999,9
      06MT30_3,  A01E,527,1,7,   B004,2,19941201,2332,56.915,-27.8033,2918,2202.6,3.204,34.9569,2,34.9564,2,-999,1,270.8,2,13.08,2,17.18,2,-999,9,1.11,2,1.491,2,0.652,2,2162.3,2
