BOTTLE,20191223JHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#BOTTLE,20140806SIOCCHRJL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,
35MF19960220,       I06S,10,1,2,2,19960223,0,-34.1118,29.0672,3816,3845.4,1.2422,34.7504,2,-999,9,216.7,2,127.85,2,30.1,2,-999,9,2.15,2,0.048,2,0.043,2,2249.4,2,2373.4,2
35MF19960220,       I06S,11,1,15,2,19960223,0,-34.3145,29.2858,4057,1814,3.0395,34.6625,2,-999,9,168.9,2,88.44,2,33.07,2,-999,9,2.33,2,0.116,2,0.028,2,2252.3,2,2352.5,2
35MF19960220,       I06S,11,1,14,2,19960223,0,-34.3145,29.2858,4057,2015.3,2.809,34.7176,2,-999,9,180.7,2,89.68,2,31.4,2,-999,9,2.17,2,0.066,2,0.012,2,2243.4,2,2353.5,2
35MF19960220,       I06S,11,1,13,2,19960223,0,-34.3145,29.2858,4057,2214.7,2.6855,34.7653,2,-999,9,194.3,2,80.95,2,29.54,2,-999,9,2.07,2,0.049,2,0.04,2,2233.7,2,2351,2
35MF19960220,       I06S,11,1,12,2,19960223,0,-34.3145,29.2858,4057,2423.2,2.5978,34.7957,2,-999,9,204.2,2,77.27,2,28.52,2,-999,9,1.92,2,0.083,2,0.032,2,2227.3,2,2351.3,2
35MF19960220,       I06S,11,1,11,2,19960223,0,-34.3145,29.2858,4057,2627.6,2.5089,34.8148,2,-999,9,212.3,2,74.89,2,27.2,2,-999,9,1.89,2,0.2,3,0.044,3,2221.4,2,2350.3,2
35MF19960220,       I06S,11,1,10,2,19960223,0,-34.3145,29.2858,4057,2833,2.3685,34.8222,2,-999,9,217.4,2,76.08,2,27.2,2,-999,9,1.87,2,0.031,2,0.001,2,2217.7,2,2352.3,2
35MF19960220,       I06S,11,1,9,2,19960223,0,-34.3145,29.2858,4057,3033.4,2.2442,34.8201,2,-999,9,218.7,2,80.83,2,27.39,2,-999,9,1.85,2,0.05,2,0.048,2,2218.3,2,2354.3,3
35MF19960220,       I06S,11,1,8,2,19960223,0,-34.3145,29.2858,4057,3033.4,2.2442,34.8203,2,-999,9,218.9,2,80.83,2,27.02,2,-999,9,1.85,2,0.04,2,0.029,2,2219.6,2,2352.7,2
35MF19960220,       I06S,11,1,7,3,19960223,0,-34.3145,29.2858,4057,3238.7,2.0653,34.8063,2,-999,9,218,2,87.96,2,27.58,2,-999,9,1.89,2,0.036,2,0.017,2,2221.5,2,2354.6,2
35MF19960220,       I06S,11,1,6,2,19960223,0,-34.3145,29.2858,4057,3443,1.8277,34.794,2,-999,9,218.3,2,97.47,2,27.95,2,-999,9,1.95,2,0.039,2,0.056,2,2227.5,2,2359.8,2
35MF19960220,       I06S,11,1,5,2,19960223,0,-34.3145,29.2858,4057,3639.2,1.5268,34.7706,2,-999,9,217.3,2,105.79,2,28.89,2,-999,9,2.05,2,0.045,2,0.004,2,2240.5,2,2366.4,2
35MF19960220,       I06S,11,1,4,3,19960223,0,-34.3145,29.2858,4057,3749.2,1.4013,34.762,2,-999,9,216.8,2,112.92,2,29.46,2,-999,9,2.21,2,0.05,2,0.007,2,2244.2,2,2366.6,2
35MF19960220,       I06S,11,1,3,2,19960223,0,-34.3145,29.2858,4057,3853.3,1.3248,34.7555,2,-999,9,217,2,115.3,2,29.64,2,-999,9,2.11,2,0.06,2,0.012,2,2244.8,2,2370.1,2
35MF19960220,       I06S,11,1,2,3,19960223,0,-34.3145,29.2858,4057,3959.3,1.231,34.7484,2,-999,9,216.9,2,120.06,2,30.21,2,-999,9,2.07,2,0.053,2,0.011,2,2248.9,2,2372.1,2
35MF19960220,       I06S,11,1,1,2,19960223,0,-34.3145,29.2858,4057,4093.3,1.0544,34.7355,2,-999,9,216.8,2,127.19,2,30.39,2,-999,9,2.11,2,0.079,2,0.021,2,2252.8,2,2374.4,2
35MF19960220,       I06S,11,2,24,2,19960223,0,-34.3145,29.2858,4057,2.9,22.8056,35.6129,2,-999,9,216.6,2,1.28,2,0.35,2,-999,9,0.04,2,2.191,2,1.191,2,2008.3,2,2340.9,2
35MF19960220,       I06S,11,2,23,2,19960223,0,-34.3145,29.2858,4057,8.9,22.8056,35.6127,2,-999,9,216.8,2,1.28,2,0.35,2,-999,9,0.06,2,2.102,2,1.245,2,2004.5,2,2340.2,2
35MF19960220,       I06S,11,2,22,2,19960223,0,-34.3145,29.2858,4057,17.7,22.8039,35.6139,2,-999,9,216.8,2,-999,4,0.35,2,-999,9,0.06,2,2.086,2,1.511,3,2008.6,2,2341,2
35MF19960220,       I06S,11,2,21,2,19960223,0,-34.3145,29.2858,4057,37.5,22.424,35.6364,2,-999,9,219.6,2,-999,4,0.35,2,-999,9,0.06,2,2.04,2,1.187,2,2009.8,2,2342.5,2
35MF19960220,       I06S,11,2,20,2,19960223,0,-34.3145,29.2858,4057,58.2,21.3322,35.6017,2,-999,9,221.4,2,-999,4,0.35,2,-999,9,0.08,2,2.139,8,1.171,8,2012.1,2,2340.3,2
35MF19960220,       I06S,11,2,19,2,19960223,0,-34.3145,29.2858,4057,78,19.808,35.5885,2,-999,9,212.9,2,1.28,2,1.37,2,-999,9,0.18,2,2.257,2,1.289,2,2034.7,2,2340.1,2
35MF19960220,       I06S,11,2,18,2,19960223,0,-34.3145,29.2858,4057,96.7,19.0755,35.6364,2,-999,9,212.6,2,1.28,2,1.65,2,-999,9,0.2,2,2.328,2,1.315,2,2043.7,2,2344.2,2
35MF19960220,       I06S,11,2,17,2,19960223,0,-34.3145,29.2858,4057,123.4,18.3303,35.6104,2,-999,9,204.5,2,3.84,3,3.31,2,-999,9,0.32,2,2.414,2,1.313,2,2056.4,2,2340.7,2
35MF19960220,       I06S,11,2,16,2,19960223,0,-34.3145,29.2858,4057,148.1,17.8706,35.6116,2,-999,9,206.1,2,1.28,3,3.96,2,-999,9,0.33,2,2.402,2,1.314,2,2063.7,2,2340.8,2
35MF19960220,       I06S,11,2,15,2,19960223,0,-34.3145,29.2858,4057,170.9,17.513,35.6181,2,-999,9,210.7,2,3.84,2,4.05,2,-999,9,0.34,2,2.442,2,1.353,2,2054,2,2343.1,2
35MF19960220,       I06S,11,2,14,2,19960223,0,-34.3145,29.2858,4057,198.6,17.3244,35.6173,2,-999,9,214.3,2,5.12,2,4.05,2,-999,9,0.33,2,2.457,2,1.375,2,2060.4,2,2341.7,2
35MF19960220,       I06S,11,2,13,2,19960223,0,-34.3145,29.2858,4057,246.1,16.8903,35.584,2,-999,9,206.3,2,5.12,2,5.16,2,-999,9,0.42,2,2.657,3,1.433,3,2072.1,2,2338.5,2
35MF19960220,       I06S,11,2,12,2,19960223,0,-34.3145,29.2858,4057,296.6,16.2371,35.543,2,-999,9,201.2,2,6.68,2,6.17,2,-999,9,0.55,2,2.479,2,1.292,2,2084,2,2337.5,2
35MF19960220,       I06S,11,2,11,2,19960223,0,-34.3145,29.2858,4057,347.1,15.5049,35.4819,2,-999,9,201.8,2,6.68,2,7.29,2,-999,9,0.61,2,2.506,2,1.302,2,2096.3,2,2337,2
35MF19960220,       I06S,11,2,10,2,19960223,0,-34.3145,29.2858,4057,395.7,14.9401,35.4392,2,-999,9,207.3,2,6.68,2,7.48,2,-999,9,0.57,2,2.581,2,1.355,2,2094.6,2,2336,2
35MF19960220,       I06S,11,2,9,2,19960223,0,-34.3145,29.2858,4057,499,13.7227,35.3138,2,-999,9,212.4,2,5.34,2,9.16,2,-999,9,0.75,2,2.563,2,1.304,2,2105.6,2,2330.3,2
35MF19960220,       I06S,11,2,8,2,19960223,0,-34.3145,29.2858,4057,598.4,12.6696,35.1689,2,-999,9,215.4,2,5.34,2,11.22,2,-999,9,0.83,2,2.416,2,1.186,2,2108,2,2322.2,2
35MF19960220,       I06S,11,2,7,3,19960223,0,-34.3145,29.2858,4057,698.9,11.4652,34.9894,2,-999,9,214.6,2,6.68,2,13.84,2,-999,9,0.98,2,2.119,2,1.055,2,2116.2,2,2315.1,2
35MF19960220,       I06S,11,2,6,2,19960223,0,-34.3145,29.2858,4057,798.5,10.2834,34.826,2,-999,9,215.1,2,9.35,2,16.46,2,-999,9,1.18,2,2.132,2,1.062,2,2120.4,2,2308,2
35MF19960220,       I06S,11,2,5,2,19960223,0,-34.3145,29.2858,4057,899.1,8.7262,34.6507,2,-999,9,206.4,2,16.02,2,21.14,2,-999,9,1.48,2,1.963,2,0.964,2,2139.7,2,2303.3,2
35MF19960220,       I06S,11,2,4,2,19960223,0,-34.3145,29.2858,4057,1000.9,7.2665,34.5332,2,-999,9,199.6,2,22.69,2,25.26,2,-999,9,1.75,2,1.698,2,0.821,2,2165.4,2,2302.2,2
35MF19960220,       I06S,11,2,3,2,19960223,0,-34.3145,29.2858,4057,1102.7,5.9142,34.4383,2,-999,9,202.4,2,32.03,2,28.07,2,-999,9,1.97,2,1.648,2,0.799,2,2177.9,2,2304.3,2
35MF19960220,       I06S,11,2,2,2,19960223,0,-34.3145,29.2858,4057,1202.6,4.8638,34.3989,2,-999,9,202.8,2,42.7,2,30.5,2,-999,9,2.11,2,1.479,2,0.693,2,2196.1,2,2310.3,2
35MF19960220,       I06S,11,2,1,2,19960223,0,-34.3145,29.2858,4057,1358.5,4.3169,34.4881,2,-999,9,175.3,2,65.38,2,32.37,2,-999,9,2.26,2,0.581,2,0.259,2,2222.2,2,2326.7,2
35MF19960220,       I06S,14,1,19,2,19960224,0,-34.9915,29.993,4448,1507.5,3.5528,34.4834,2,-999,9,177.7,2,67.2,3,-999,4,-999,9,2.29,2,0.584,2,0.27,2,2229.2,2,2332.6,2
35MF19960220,       I06S,14,1,18,3,19960224,0,-34.9915,29.993,4448,1660.6,3.3396,34.5985,2,-999,9,165.2,2,80.37,3,-999,4,-999,9,2.31,2,0.261,2,0.117,2,2252.6,2,2347.5,2
35MF19960220,       I06S,14,1,17,2,19960224,0,-34.9915,29.993,4448,1811.8,3.0762,34.6631,2,-999,9,167.6,2,88.27,3,-999,4,-999,9,2.25,2,0.179,2,0.072,2,2254.5,2,2351.2,2
35MF19960220,       I06S,14,1,16,2,19960224,0,-34.9915,29.993,4448,2015.1,2.8232,34.7137,2,-999,9,180.1,2,85.63,3,-999,4,-999,9,2.1,2,0.052,2,0.025,2,2245.7,2,2348.4,2
35MF19960220,       I06S,14,1,15,3,19960224,0,-34.9915,29.993,4448,2219.6,2.7038,34.7637,2,-999,9,194.4,2,79.04,3,-999,4,-999,9,1.98,2,0.049,2,0.026,2,2230.1,2,2353.1,3
35MF19960220,       I06S,14,1,14,3,19960224,0,-34.9915,29.993,4448,2424,2.6052,34.7934,2,-999,9,205.1,2,76.4,3,-999,4,-999,9,1.87,2,0.039,2,0.034,2,2216.5,2,2345.6,2
35MF19960220,       I06S,14,1,13,2,19960224,0,-34.9915,29.993,4448,2627.4,2.5002,34.812,2,-999,9,212.3,2,73.11,3,-999,4,-999,9,1.77,2,0.034,2,0.003,2,2217.5,2,2349.4,2
35MF19960220,       I06S,14,1,12,2,19960224,0,-34.9915,29.993,4448,2833.8,2.383,34.8215,2,-999,9,216.8,2,71.38,3,-999,4,-999,9,1.77,2,0.043,2,0.02,2,-999,9,2353.1,2
35MF19960220,       I06S,14,1,11,2,19960224,0,-34.9915,29.993,4448,3036.2,2.2615,34.8226,2,-999,9,218.7,2,73.38,3,-999,4,-999,9,1.82,2,0.111,3,0.025,2,2217.5,2,2353.1,2
35MF19960220,       I06S,14,1,10,2,19960224,0,-34.9915,29.993,4448,3037.2,2.2615,34.8209,2,-999,9,218.6,2,73.38,3,-999,4,-999,9,1.77,2,0.04,2,0,2,2216.5,2,2355.9,2
35MF19960220,       I06S,14,1,9,2,19960224,0,-34.9915,29.993,4448,3242.5,2.1377,34.816,2,-999,9,218.7,2,78.71,3,-999,4,-999,9,1.79,2,0.041,2,0,2,2222.4,2,2359.6,2
35MF19960220,       I06S,14,1,8,2,19960224,0,-34.9915,29.993,4448,3446.8,1.9653,34.8038,2,-999,9,218.9,2,85.38,3,-999,4,-999,9,1.83,2,0.037,2,0,2,2223.3,2,2358.7,2
35MF19960220,       I06S,14,1,7,3,19960224,0,-34.9915,29.993,4448,3651,1.7436,34.7855,2,-999,9,217.6,2,95.39,3,-999,4,-999,9,1.91,2,0.077,2,0.001,2,2230.1,2,2364.3,2
35MF19960220,       I06S,14,1,6,2,19960224,0,-34.9915,29.993,4448,3857.1,1.5062,34.7679,2,-999,9,217.5,2,105.39,3,-999,4,-999,9,1.96,2,0.041,2,0,2,2242.8,2,2368,2
35MF19960220,       I06S,14,1,5,2,19960224,0,-34.9915,29.993,4448,4062.1,1.3527,34.7551,2,-999,9,217,2,112.06,3,-999,4,-999,9,1.99,2,0.043,2,0.005,2,2244.8,2,2368,2
35MF19960220,       I06S,14,1,4,3,19960224,0,-34.9915,29.993,4448,4220.1,1.2786,34.7488,2,-999,9,216.9,2,116.73,3,-999,4,-999,9,2.01,2,0.044,2,0.007,2,2247.7,2,2368.9,2
35MF19960220,       I06S,14,1,3,2,19960224,0,-34.9915,29.993,4448,4325,1.2155,34.7427,2,-999,9,216.8,2,120.07,3,-999,4,-999,9,2.02,2,0.067,2,0.008,2,2250.6,2,2376.4,3
35MF19960220,       I06S,14,1,2,2,19960224,0,-34.9915,29.993,4448,4427.9,1.1178,34.7363,2,-999,9,216.8,2,124.07,3,-999,4,-999,9,2.06,2,0.051,2,0.027,2,2251.6,2,2372.7,2
35MF19960220,       I06S,14,1,1,2,19960224,0,-34.9915,29.993,4448,4508.8,1.0516,34.731,2,-999,9,216.3,2,128.07,3,-999,4,-999,9,2.08,2,0.077,6,0.018,6,2257.4,2,2377.3,2
35MF19960220,       I06S,14,2,24,2,19960224,0,-34.9915,29.993,4448,2.7,22.6758,35.5574,2,-999,9,216.8,2,3.34,3,-999,4,-999,9,0.04,2,2.239,2,1.205,2,1981.6,3,2341.9,2
35MF19960220,       I06S,14,2,23,2,19960224,0,-34.9915,29.993,4448,9.7,22.6824,35.5599,2,-999,9,216.8,2,3.34,3,-999,4,-999,9,0.04,2,2.197,2,1.141,2,1997.2,2,2342.9,2
35MF19960220,       I06S,14,2,22,2,19960224,0,-34.9915,29.993,4448,19.5,22.6758,35.5688,2,-999,9,217.1,2,4.01,3,-999,4,-999,9,0.04,2,2.209,8,1.315,8,1997.2,2,2344.7,2
35MF19960220,       I06S,14,2,21,2,19960224,0,-34.9915,29.993,4448,39.3,22.2272,35.5997,2,-999,9,219.9,2,4.01,3,-999,4,-999,9,0.04,2,2.318,2,1.123,2,1995.3,2,2343.8,2
35MF19960220,       I06S,14,2,20,2,19960224,0,-34.9915,29.993,4448,58,21.5589,35.5989,2,-999,9,220.3,2,5.34,3,-999,4,-999,9,0.1,2,2.196,2,1.45,2,2002.1,2,2344.7,2
35MF19960220,       I06S,14,2,19,2,19960224,0,-34.9915,29.993,4448,77.8,19.998,35.6112,2,-999,9,214.9,2,6.01,3,-999,4,-999,9,0.14,2,2.303,2,1.316,2,2021.6,2,2345.6,2
35MF19960220,       I06S,14,2,18,2,19960224,0,-34.9915,29.993,4448,98.5,19.1879,35.6253,2,-999,9,210.3,2,6.68,3,-999,4,-999,9,0.18,2,2.326,2,1.287,2,2038.2,2,2341,2
35MF19960220,       I06S,14,2,17,2,19960224,0,-34.9915,29.993,4448,124.2,18.5405,35.6198,2,-999,9,207.2,2,6.01,3,-999,4,-999,9,0.26,2,2.481,2,1.297,2,2036.2,2,2340.1,2
35MF19960220,       I06S,14,2,16,2,19960224,0,-34.9915,29.993,4448,148.9,18.082,35.62,2,-999,9,-999,1,8.01,3,-999,4,-999,9,0.24,2,2.407,2,1.287,2,2042.1,2,2342.9,2
35MF19960220,       I06S,14,2,15,2,19960224,0,-34.9915,29.993,4448,172.6,17.7124,35.6234,2,-999,9,207.7,2,9.34,3,-999,4,-999,9,0.29,2,2.44,2,1.354,2,2043,2,2341,2
35MF19960220,       I06S,14,2,14,2,19960224,0,-34.9915,29.993,4448,198.4,17.5154,35.623,2,-999,9,211.1,2,9.34,3,-999,4,-999,9,0.29,2,2.46,2,1.362,2,2058.6,2,2340.1,2
35MF19960220,       I06S,14,2,13,2,19960224,0,-34.9915,29.993,4448,247.9,17.1263,35.6043,2,-999,9,212.7,2,5.34,3,-999,4,-999,9,0.35,2,2.546,2,1.342,2,2060.6,2,2341,2
35MF19960220,       I06S,14,2,12,2,19960224,0,-34.9915,29.993,4448,298.4,16.6263,35.5733,2,-999,9,208,2,2,3,-999,4,-999,9,0.43,2,2.521,2,1.311,2,2073.2,2,2338.2,2
35MF19960220,       I06S,14,2,11,2,19960224,0,-34.9915,29.993,4448,347.9,15.7924,35.504,2,-999,9,200.3,2,2.67,3,-999,4,-999,9,0.52,2,2.484,2,1.276,2,2082,2,2338.2,2
35MF19960220,       I06S,14,2,10,2,19960224,0,-34.9915,29.993,4448,397.5,15.0743,35.4526,2,-999,9,205.3,2,2.67,3,-999,4,-999,9,0.56,2,2.548,2,1.294,2,2091.8,2,2331.7,2
35MF19960220,       I06S,14,2,9,2,19960224,0,-34.9915,29.993,4448,497.8,13.9259,35.3355,2,-999,9,211.1,2,2.67,3,-999,4,-999,9,0.66,2,2.586,2,1.301,2,2097.6,2,2329.8,2
35MF19960220,       I06S,14,2,8,2,19960224,0,-34.9915,29.993,4448,598.2,12.9211,35.207,2,-999,9,216.2,2,2.67,3,-999,4,-999,9,0.76,2,2.532,2,1.264,2,2099.6,2,2325.2,2
35MF19960220,       I06S,14,2,7,2,19960224,0,-34.9915,29.993,4448,698.7,11.7268,35.0271,2,-999,9,214.8,2,4,3,-999,4,-999,9,0.91,2,2.446,2,1.121,2,2105.4,2,2319.6,2
35MF19960220,       I06S,14,2,6,2,19960224,0,-34.9915,29.993,4448,800.3,10.2812,34.801,2,-999,9,227.7,2,5.33,3,-999,4,-999,9,1.05,2,2.644,2,1.285,2,2112.2,2,2307.4,2
35MF19960220,       I06S,14,2,5,2,19960224,0,-34.9915,29.993,4448,898.9,9.0744,34.6892,2,-999,9,209.1,2,10,3,-999,4,-999,9,1.34,2,1.957,2,0.938,2,2131.7,2,2304.7,2
35MF19960220,       I06S,14,2,4,2,19960224,0,-34.9915,29.993,4448,1001.7,7.7718,34.5897,2,-999,9,196.4,2,19.33,3,-999,4,-999,9,1.63,2,1.481,2,0.703,2,2156.1,2,2305.6,2
35MF19960220,       I06S,14,2,3,2,19960224,0,-34.9915,29.993,4448,1102.5,6.1521,34.4575,2,-999,9,200.8,2,26.66,3,-999,4,-999,9,1.86,2,1.639,2,0.757,2,2176.5,2,2307.4,2
35MF19960220,       I06S,14,2,2,2,19960224,0,-34.9915,29.993,4448,1202.4,5.1249,34.4015,2,-999,9,204.5,2,33.99,3,-999,4,-999,9,2,2,1.543,2,0.72,2,2190.2,2,2311.2,2
35MF19960220,       I06S,14,2,1,2,19960224,0,-34.9915,29.993,4448,1354.3,3.9938,34.3962,2,-999,9,197.2,2,49.31,3,-999,4,-999,9,2.19,2,1.181,2,0.534,2,2214.6,2,2321.4,2
35MF19960220,       I06S,16,1,20,2,19960225,0,-35.652,29.9968,4564,1506.6,3.984,34.5044,2,-999,9,171.4,2,68.19,2,34.56,2,-999,9,2.43,2,0.443,2,0.165,2,2222.1,2,2329,2
35MF19960220,       I06S,16,1,19,2,19960225,0,-35.652,29.9968,4564,1660.7,3.3924,34.5666,2,-999,9,167.2,2,81.82,2,35.26,2,-999,9,2.46,2,0.291,2,0.097,2,2236.9,2,2336.9,2
35MF19960220,       I06S,16,1,18,2,19960225,0,-35.652,29.9968,4564,1810.9,3.2388,34.6605,2,-999,9,163.6,2,92.2,2,34.47,2,-999,9,2.4,2,0.211,2,0.09,2,2246.5,2,2350,2
35MF19960220,       I06S,16,1,17,2,19960225,0,-35.652,29.9968,4564,2013.2,2.8644,34.7096,2,-999,9,176.3,2,92.19,2,32.99,2,-999,9,2.29,2,0.14,2,0.068,2,2243.1,2,2351.9,2
35MF19960220,       I06S,16,1,16,2,19960225,0,-35.652,29.9968,4564,2219.7,2.7236,34.7655,2,-999,9,196.4,2,74.66,2,29.6,2,-999,9,2.05,2,0.049,2,0.011,2,2223.3,2,2343.1,2
35MF19960220,       I06S,16,1,15,2,19960225,0,-35.652,29.9968,4564,2423.1,2.6239,34.7985,2,-999,9,205.8,2,75.31,2,29.08,2,-999,9,1.96,2,0.06,2,0.038,2,2217.2,2,2345.7,2
35MF19960220,       I06S,16,1,14,2,19960225,0,-35.652,29.9968,4564,2626.5,2.5008,34.8071,2,-999,9,211.2,2,77.9,2,28.65,2,-999,9,1.9,2,0.036,2,0.029,2,2214.5,2,2345.4,2
35MF19960220,       I06S,16,1,13,2,19960225,0,-35.652,29.9968,4564,2829.9,2.3988,34.8209,2,-999,9,217,2,76.6,2,27.95,2,-999,9,1.86,2,0.039,2,0.012,2,2214.3,2,2347.5,2
35MF19960220,       I06S,16,1,12,2,19960225,0,-35.652,29.9968,4564,3035.3,2.2706,34.8224,2,-999,9,219,2,76.81,2,26.86,2,-999,9,1.85,2,0.057,2,0.054,2,2212,2,2348.8,2
35MF19960220,       I06S,16,1,11,2,19960225,0,-35.652,29.9968,4564,3035.3,2.2706,34.8218,2,-999,9,219.2,2,78.74,2,27.81,2,-999,9,1.85,2,0.181,3,0.072,3,2213.5,2,2336,4
35MF19960220,       I06S,16,1,10,2,19960225,0,-35.652,29.9968,4564,3240.6,2.1515,34.8173,2,-999,9,219.9,2,82.61,2,27.37,2,-999,9,1.88,2,0.047,2,0.038,2,2215.3,2,2351.8,2
35MF19960220,       I06S,16,1,9,2,19960225,0,-35.652,29.9968,4564,3445.9,1.9759,34.8046,2,-999,9,219,2,94.23,2,28.67,2,-999,9,1.91,2,0.056,2,0.032,2,2222.4,2,2353.8,2
35MF19960220,       I06S,16,1,8,2,19960225,0,-35.652,29.9968,4564,3651.1,1.7129,34.7842,2,-999,9,217.8,2,104.56,2,29.53,2,-999,9,1.98,2,0.074,8,0.017,8,2228.6,2,2358.6,2
35MF19960220,       I06S,16,1,7,2,19960225,0,-35.652,29.9968,4564,3856.2,1.4621,34.7643,2,-999,9,217.3,2,113.59,2,30.57,2,-999,9,2.03,2,0.049,2,0.041,2,2233.6,4,2361.2,2
35MF19960220,       I06S,16,1,6,2,19960225,0,-35.652,29.9968,4564,4062.2,1.3244,-999,1,-999,9,217.6,2,120.69,2,31.09,2,-999,9,2.04,2,-999,4,-999,4,2240.4,2,2365.9,2
35MF19960220,       I06S,16,1,5,2,19960225,0,-35.652,29.9968,4564,4268.1,1.1861,34.7414,2,-999,9,217.2,2,127.79,2,31.78,2,-999,9,2.09,2,0.171,3,0.188,3,2243.1,2,2369.1,2
35MF19960220,       I06S,16,1,4,2,19960225,0,-35.652,29.9968,4564,4328.1,1.1637,34.7394,2,-999,9,217.5,2,127.79,2,31.78,2,-999,9,2.1,2,0.073,2,0.073,2,-999,9,-999,9
35MF19960220,       I06S,16,1,3,2,19960225,0,-35.652,29.9968,4564,4328.1,1.1637,34.7406,2,-999,9,217.6,2,127.79,2,31,2,-999,9,2.1,2,0.095,2,0.041,2,2247,2,2387.9,4
35MF19960220,       I06S,16,1,2,2,19960225,0,-35.652,29.9968,4564,4431,1.1357,34.7374,2,-999,9,217.6,2,129.73,2,31.61,2,-999,9,2.14,2,0.057,2,0.056,2,-999,9,-999,9
35MF19960220,       I06S,16,1,1,2,19960225,0,-35.652,29.9968,4564,4515.9,1.1042,34.7341,2,-999,9,217.4,2,128.44,2,31.09,2,-999,9,2.08,2,0.113,6,0.051,6,2244.2,2,2368.9,2
35MF19960220,       I06S,16,2,24,2,19960225,0,-35.652,29.9968,4564,2.2,24.3091,35.5552,2,-999,9,210.3,2,0,2,0.43,2,-999,9,0.05,2,1.984,2,1.266,2,1985.5,2,2338.2,2
35MF19960220,       I06S,16,2,23,2,19960225,0,-35.652,29.9968,4564,10.1,23.9391,35.5798,2,-999,9,211.6,2,0,2,0.43,2,-999,9,0.04,2,1.938,2,1.081,2,1988.5,2,2337.3,2
35MF19960220,       I06S,16,2,22,2,19960225,0,-35.652,29.9968,4564,19.9,23.4322,35.624,2,-999,9,214.8,2,0,2,0.43,2,-999,9,0.08,2,1.986,2,1.97,3,1999.2,2,2337.3,2
35MF19960220,       I06S,16,2,21,2,19960225,0,-35.652,29.9968,4564,38.7,22.9971,35.6198,2,-999,9,216.2,2,0,2,0.43,2,-999,9,0.03,2,2.087,8,1.06,2,1994.3,2,2334.5,2
35MF19960220,       I06S,16,2,20,2,19960225,0,-35.652,29.9968,4564,59.4,22.8804,35.6181,2,-999,9,216.4,2,0,2,0.43,2,-999,9,0.03,2,2.442,8,1.287,2,1998.2,2,2339.1,2
35MF19960220,       I06S,16,2,19,2,19960225,0,-35.652,29.9968,4564,79.1,22.2528,35.594,2,-999,9,217.7,2,0.68,2,0.52,2,-999,9,0.05,2,2.079,2,1.2,2,2005,2,2335.4,2
35MF19960220,       I06S,16,2,18,2,19960225,0,-35.652,29.9968,4564,98.9,20.7549,35.5905,2,-999,9,223.4,2,0.67,2,1.16,2,-999,9,0.07,2,2.2,2,1.168,2,2016.7,2,2338.2,2
35MF19960220,       I06S,16,2,17,2,19960225,0,-35.652,29.9968,4564,124.6,19.4045,35.6267,2,-999,9,217.1,2,1.35,2,0.8,2,-999,9,0.13,2,2.371,2,1.227,2,2030.4,2,2341.9,2
35MF19960220,       I06S,16,2,16,2,19960225,0,-35.652,29.9968,4564,148.3,18.6521,35.6121,2,-999,9,205.1,2,1.35,2,2.87,2,-999,9,0.26,2,2.37,2,1.264,2,2047.9,2,2340.1,2
35MF19960220,       I06S,16,2,15,3,19960225,0,-35.652,29.9968,4564,173,18.1673,35.6202,2,-999,9,208.6,2,0,2,3.24,2,-999,9,0.28,2,2.386,2,1.333,2,2040.1,2,2339.1,2
35MF19960220,       I06S,16,2,14,3,19960225,0,-35.652,29.9968,4564,197.8,17.8181,35.6234,2,-999,9,212.3,2,0,2,3.78,2,-999,9,0.29,2,2.428,2,1.349,2,2045,2,2337.3,2
35MF19960220,       I06S,16,2,13,2,19960225,0,-35.652,29.9968,4564,249.2,17.4471,35.6273,2,-999,9,218.3,2,0,2,3.24,2,-999,9,0.3,2,2.497,2,1.334,2,2046.9,2,2340.1,2
35MF19960220,       I06S,16,2,12,2,19960225,0,-35.652,29.9968,4564,298.8,17.2316,35.6179,2,-999,9,218.1,2,1.34,2,3.66,2,-999,9,0.38,2,2.483,2,1.321,2,2052.8,2,2332.6,2
35MF19960220,       I06S,16,2,11,2,19960225,0,-35.652,29.9968,4564,348.3,16.6788,35.5796,2,-999,9,208.9,2,2.67,2,5.18,2,-999,9,0.43,2,2.495,2,1.287,2,2068.2,2,2334.6,2
