BOTTLE,20191223JHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#BOTTLE,20190725SIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEGC,PMOL/KG,,PMOL/KG,,FMOL/KG,
3.2502E+11, I06S,41,1,1,1,2,20190430,605,-52.0011,29.978,4573,4564.8,-0.104,34.6579,2,34.6629,3,235.1,2,235,2,133.9,2,33,2,0,2,2.24,2,2250.4,6,2356.59,2,7.5968,2,25.09,0.724,2,0.334,2,0.1613,2
3.2502E+11, I06S,42,1,36,36,2,20190430,1516,-51.4999,30.0017,4341,4,3.5642,33.8327,2,33.8329,2,313.9,3,315.3,2,12,2,23.8,2,0.28,2,1.67,2,2153.1,6,2286.06,2,7.7073,2,25.03,4.737,2,2.598,2,3.5743,2
3.2502E+11, I06S,42,1,34,34,2,20190430,1516,-51.4999,30.0017,4341,36.5,3.565,33.8319,2,33.832,2,313.8,2,315.6,2,11.8,2,23.44,2,0.27,2,1.64,2,2151.7,2,2286.24,2,7.7066,2,25.03,4.767,2,2.578,2,3.6142,2
3.2502E+11, I06S,42,1,33,33,2,20190430,1516,-51.4999,30.0017,4341,60.5,3.4807,33.8422,2,33.84,2,314.5,2,315.4,2,12.9,2,23.62,2,0.27,2,1.65,2,2154.2,2,2284.55,2,7.705,2,25.03,4.587,2,2.482,2,3.4385,2
3.2502E+11, I06S,42,1,31,31,2,20190430,1516,-51.4999,30.0017,4341,85.1,3.3822,33.8489,2,33.8482,2,314.8,2,315.4,2,15,2,23.93,2,0.27,2,1.66,2,2155.4,2,2286.99,2,7.7019,2,24.99,4.752,2,2.584,2,3.655,2
3.2502E+11, I06S,42,1,30,30,2,20190430,1516,-51.4999,30.0017,4341,115.7,3.1954,33.8633,2,33.8632,2,316.4,2,315.3,2,18.2,2,24.43,2,0.27,2,1.71,2,2158.5,2,2286.4,2,7.6938,2,25.04,4.861,2,2.633,2,3.5294,2
3.2502E+11, I06S,42,1,29,29,2,20190430,1516,-51.4999,30.0017,4341,166.6,2.6737,33.9094,2,33.9078,2,308.7,2,310,2,25.6,2,25.98,2,0.22,2,1.79,2,2169,2,2287.72,2,7.6697,2,24.98,4.871,2,2.626,2,3.5534,2
3.2502E+11, I06S,42,1,28,28,2,20190430,1516,-51.4999,30.0017,4341,218.3,2.2986,34.0402,2,34.0389,2,270.2,2,270.7,2,30.6,2,30.01,2,0.03,2,2.09,2,2188.9,2,2286.44,2,7.6092,2,25.02,4.383,2,2.368,2,2.5624,2
3.2502E+11, I06S,42,1,27,27,2,20190430,1516,-51.4999,30.0017,4341,267.7,2.4136,34.1249,2,34.1244,2,253.2,2,247.1,2,36,2,31.43,2,0.03,2,2.17,2,2196.6,2,2290.77,2,7.5884,2,25.03,3.833,2,2.043,2,1.9394,2
3.2502E+11, I06S,42,1,26,26,2,20190430,1516,-51.4999,30.0017,4341,318.7,2.3865,34.1989,2,34.1956,2,233.2,2,228.6,2,42.7,2,32.67,2,0,2,2.26,2,2209.9,2,2297.62,2,7.5686,2,24.99,3.326,2,1.742,2,1.6326,2
3.2502E+11, I06S,42,1,25,25,2,20190430,1516,-51.4999,30.0017,4341,369.5,2.5137,34.2941,2,34.2886,2,208.3,2,206,2,49.7,2,33.78,2,0,2,2.34,2,2223.1,2,2307.55,3,7.5522,2,25.03,2.707,2,1.347,2,1.0096,2
3.2502E+11, I06S,42,1,24,24,2,20190430,1516,-51.4999,30.0017,4341,438.5,2.4998,34.3716,2,34.3692,2,190.4,2,190.8,2,57.8,2,34.54,2,0,2,2.37,2,2234.8,2,2312.98,2,7.5419,2,25.01,2.064,2,0.991,2,0.6587,2
3.2502E+11, I06S,42,1,23,23,2,20190430,1516,-51.4999,30.0017,4341,539.8,2.4826,34.453,2,34.4503,2,179.3,2,181.3,2,64.8,2,34.78,2,0,2,2.39,2,2244.7,2,2323.68,3,7.5387,2,25,1.522,2,0.711,2,0.5687,2
3.2502E+11, I06S,42,1,22,22,2,20190430,1516,-51.4999,30.0017,4341,640.4,2.4421,34.505,2,34.5034,2,174.1,2,173.7,2,69.6,2,34.78,2,0,2,2.39,2,2250.7,2,2330.72,2,7.5382,2,25.01,1.154,2,0.521,2,0.2656,2
3.2502E+11, I06S,42,1,21,21,2,20190430,1516,-51.4999,30.0017,4341,742.4,2.4274,34.5606,2,34.5556,3,172.8,3,177.8,2,73,2,34.38,2,0,2,2.35,2,2254.1,2,2333.43,2,7.5439,2,25.01,0.976,2,0.453,2,0.2132,2
3.2502E+11, I06S,42,1,20,20,2,20190430,1516,-51.4999,30.0017,4341,843.4,2.064,34.5708,2,34.5697,2,172.8,3,171.2,2,80.2,2,34.97,2,0,2,2.39,2,2258.7,2,2335.5,2,7.5296,2,25.01,1.024,2,0.482,2,0,4
3.2502E+11, I06S,42,1,19,19,2,20190430,1516,-51.4999,30.0017,4341,944.3,2.1295,34.6333,2,34.6315,2,170.4,2,170.2,2,82.7,2,34.05,2,0,2,2.34,2,2259.3,6,2346.55,3,7.5443,2,25,0.671,2,0.308,2,0,4
3.2502E+11, I06S,42,1,18,18,2,20190430,1516,-51.4999,30.0017,4341,1047.3,2.0734,34.6558,2,34.6538,2,172.6,2,172.6,2,84.6,2,33.71,2,0,2,2.32,2,2261.1,2,2342.84,2,7.5506,2,25.01,0.623,2,0.277,2,0,4
3.2502E+11, I06S,42,1,17,17,2,20190430,1516,-51.4999,30.0017,4341,1146.9,1.9831,34.6749,2,34.6733,2,175.1,2,175.7,2,86.1,2,33.19,2,0,2,2.29,2,2259.8,2,2345.61,2,7.5587,2,25.01,0.562,2,0.252,2,0,4
3.2502E+11, I06S,42,1,16,16,2,20190430,1516,-51.4999,30.0017,4341,1249.5,1.9879,34.7039,2,34.7023,2,180.7,2,180.8,2,86.3,2,32.23,2,0,2,2.22,2,2257.4,2,2347.12,2,7.5754,2,25.01,0.457,2,0.205,2,0,4
3.2502E+11, I06S,42,1,15,15,2,20190430,1516,-51.4999,30.0017,4341,1348,1.9144,34.7197,2,34.7188,2,186.4,2,185.7,2,87.2,2,31.56,2,0,2,2.17,2,2254.4,2,2348.84,3,7.5863,2,25.01,-999,5,-999,5,-999,5
3.2502E+11, I06S,42,1,14,14,2,20190430,1516,-51.4999,30.0017,4341,1454.1,1.8943,34.7339,2,34.7323,2,190.1,2,190.6,2,87.2,2,31,2,0,2,2.13,2,2250.4,2,2351.27,2,7.596,2,25.01,0.312,2,0.138,2,0,4
3.2502E+11, I06S,42,1,13,13,2,20190430,1516,-51.4999,30.0017,4341,1554.6,1.7359,34.7324,2,34.7312,2,192.2,2,192.4,2,90.8,2,30.99,2,0,2,2.13,2,2249.6,2,2355.59,3,7.5968,2,25.01,0.334,2,0.147,2,0,4
3.2502E+11, I06S,42,1,12,12,2,20190430,1516,-51.4999,30.0017,4341,1685.1,1.6166,34.7334,2,34.7317,2,195.3,2,195.4,2,93.5,2,30.97,2,0,2,2.13,2,2251.9,2,2353.99,2,7.6006,2,24.99,0.335,2,0.147,2,0,4
3.2502E+11, I06S,42,1,11,11,2,20190430,1516,-51.4999,30.0017,4341,1888.7,1.3732,34.7249,2,34.7237,2,198.6,2,198.3,2,100.1,2,30.98,2,0,2,2.14,2,2255.4,2,2355.44,2,7.5992,2,25.01,0.351,2,0.158,2,0,4
3.2502E+11, I06S,42,1,10,10,2,20190430,1516,-51.4999,30.0017,4341,2113.1,1.2586,34.7303,2,34.7292,2,203.5,2,203.4,2,102,2,31.03,2,0,2,2.13,2,2251.8,6,2361.27,2,7.6069,2,25.02,0.315,2,0.139,2,0,4
3.2502E+11, I06S,42,1,9,9,2,20190430,1516,-51.4999,30.0017,4341,2367.3,1.0192,34.7167,2,34.7159,2,205.2,2,205.8,2,108.7,2,31.5,2,0,2,2.17,2,-999,9,-999,9,-999,9,-999,0.387,2,0.163,2,0,4
3.2502E+11, I06S,42,1,8,8,2,20190430,1516,-51.4999,30.0017,4341,2623.4,0.828,34.7065,2,34.7053,2,207.7,2,208,2,114.8,2,31.92,2,0,2,2.2,2,2256.6,2,2351.81,3,7.6002,2,24.99,0.412,2,0.182,2,0,4
3.2502E+11, I06S,42,1,7,7,2,20190430,1516,-51.4999,30.0017,4341,2879.6,0.7138,34.6998,2,34.7009,2,209.5,2,209.1,2,117.8,2,32.23,2,0,2,2.22,2,-999,9,-999,9,-999,9,-999,0.437,2,0.191,2,0,4
3.2502E+11, I06S,42,1,6,6,2,20190430,1516,-51.4999,30.0017,4341,3150,0.5381,34.6892,2,34.6876,2,211.7,2,211.5,2,123.9,2,32.65,2,0,2,2.24,2,2260.2,2,2361.86,3,7.5915,2,25,0.494,2,0.213,2,0,4
3.2502E+11, I06S,42,1,5,5,2,20190430,1516,-51.4999,30.0017,4341,3458.3,0.3623,34.6804,2,34.6792,2,216.3,2,216.4,2,127.2,2,32.77,2,0,2,2.24,2,-999,9,-999,9,-999,9,-999,0.556,2,0.236,2,0,4
3.2502E+11, I06S,42,1,4,4,2,20190430,1516,-51.4999,30.0017,4341,3765.3,0.1471,34.6705,2,34.6691,2,223.5,2,223.7,2,129.3,2,32.81,2,0,2,2.25,2,2256.4,2,2357.85,2,7.5918,2,25,0.65,2,0.281,2,0,4
3.2502E+11, I06S,42,1,3,3,2,20190430,1516,-51.4999,30.0017,4341,4074.5,-0.1031,34.66,2,34.6589,2,232.9,2,233.2,2,131.7,2,32.79,2,0,2,2.25,2,-999,9,-999,9,-999,9,-999,0.773,2,0.326,2,0,4
3.2502E+11, I06S,42,1,2,2,2,20190430,1516,-51.4999,30.0017,4341,4202.1,-0.1051,34.6596,2,34.6584,2,233.9,2,233.8,2,132.2,2,32.74,2,0,2,2.25,2,2255.2,2,2356.16,2,7.5962,2,24.96,0.771,2,0.336,2,0,4
3.2502E+11, I06S,42,1,1,1,2,20190430,1516,-51.4999,30.0017,4341,4336.7,-0.096,34.6594,2,34.6633,3,234.1,2,233.9,2,132,2,32.72,2,0,2,2.24,2,2255.3,6,2354.09,2,7.5959,2,25,0.793,2,0.341,2,0,4
3.2502E+11, I06S,43,1,36,36,2,20190430,2206,-51.0076,29.998,5927,3.1,4.822,33.7796,2,33.78,2,306,2,309.2,2,2.7,2,21.42,2,0.29,2,1.52,2,2138.1,6,2278.1,2,7.7305,2,25.02,5.066,2,2.481,2,3.1043,2
3.2502E+11, I06S,43,1,35,35,2,20190430,2206,-51.0076,29.998,5927,19.2,4.8055,33.7802,2,33.7806,2,306,2,309.3,2,2.9,2,21.55,2,0.29,2,1.52,2,-999,9,-999,9,-999,9,-999,5.147,2,2.516,2,3.1276,2
3.2502E+11, I06S,43,1,34,34,2,20190430,2206,-51.0076,29.998,5927,39.7,4.7922,33.7803,2,33.7812,2,306,2,309.3,2,2.8,2,21.78,2,0.28,2,1.54,2,-999,9,-999,9,-999,9,-999,5.209,2,2.517,2,2.9832,2
3.2502E+11, I06S,43,1,33,33,2,20190430,2206,-51.0076,29.998,5927,65.8,4.6396,33.7933,2,33.7946,2,313.3,2,309.4,2,3.5,2,22.15,2,0.26,2,1.56,2,2140.5,2,2276.71,2,7.7245,2,25.01,5.209,2,2.483,2,2.6307,2
3.2502E+11, I06S,43,1,32,32,2,20190430,2206,-51.0076,29.998,5927,89.3,4.5225,33.8111,2,33.8163,2,306.8,2,306.7,2,4.6,2,22.64,2,0.23,2,1.6,2,-999,9,-999,9,-999,9,-999,5.688,2,2.489,2,2.9185,2
3.2502E+11, I06S,43,1,31,31,2,20190430,2206,-51.0076,29.998,5927,135.5,3.6823,33.9766,2,33.9794,2,285.2,2,284.7,2,15.1,2,26.03,2,0,2,1.81,2,2160,2,2273.95,2,7.6606,2,25.04,5.794,2,2.468,2,3.0899,2
3.2502E+11, I06S,43,1,30,30,2,20190430,2206,-51.0076,29.998,5927,186.3,3.5893,34.057,2,34.061,2,271.1,2,271.2,2,18.2,2,27.53,2,0,2,1.91,2,-999,9,-999,9,-999,9,-999,5.139,2,2.318,2,2.6675,2
3.2502E+11, I06S,43,1,29,29,2,20190430,2206,-51.0076,29.998,5927,237.7,3.2828,34.1021,2,34.1023,2,260.7,2,260.1,2,22.9,2,29.03,2,0,2,2,2,2177.7,2,2278.37,2,7.6269,2,25.03,5.143,2,2.196,2,2.2709,2
3.2502E+11, I06S,43,1,28,28,2,20190430,2206,-51.0076,29.998,5927,286.6,3.0831,34.1334,2,34.1342,2,249.1,2,249,2,27.6,2,30.19,2,0,2,2.09,2,-999,9,-999,9,-999,9,-999,4.147,2,1.968,2,1.9382,2
3.2502E+11, I06S,43,1,27,27,2,20190430,2206,-51.0076,29.998,5927,335.7,2.9973,34.1769,2,34.1766,2,235.9,2,236.2,2,32.4,2,31.26,2,0,2,2.17,2,2196.4,2,2292.86,2,7.5973,2,25.02,4.269,2,1.878,2,1.7107,2
3.2502E+11, I06S,43,1,26,26,2,20190430,2206,-51.0076,29.998,5927,387.2,2.9007,34.2194,2,34.2185,2,223.9,2,224.5,2,37.4,2,32.23,2,0,2,2.24,2,-999,9,-999,9,-999,9,-999,3.433,2,1.637,2,1.3004,2
3.2502E+11, I06S,43,1,25,25,2,20190430,2206,-51.0076,29.998,5927,466.2,2.8351,34.2847,2,34.2851,2,209.9,2,209.8,2,44.1,2,33.2,2,0,2,2.31,2,2216.9,2,2308.39,2,7.5691,2,25.04,2.942,2,1.323,2,1.0211,2
3.2502E+11, I06S,43,1,24,24,2,20190430,2206,-51.0076,29.998,5927,569.1,2.7574,34.3656,2,34.3674,2,193.9,2,193.5,2,53.2,2,34.17,2,0,2,2.38,2,-999,9,-999,9,-999,9,-999,1.927,2,0.975,2,0.6029,2
3.2502E+11, I06S,43,1,23,23,2,20190430,2206,-51.0076,29.998,5927,669.3,2.6061,34.4312,2,34.4315,2,182.5,2,182.7,2,61.2,2,34.74,2,0,2,2.41,2,2242.2,2,2326.39,2,7.5459,2,25.03,1.535,2,0.706,2,0.3935,2
3.2502E+11, I06S,43,1,22,22,2,20190430,2206,-51.0076,29.998,5927,770.6,2.5566,34.5005,2,34.5017,2,175,2,175.7,2,67.1,2,34.74,2,0,2,2.41,2,-999,9,-999,9,-999,9,-999,1.011,2,0.511,2,0.4245,2
3.2502E+11, I06S,43,1,21,21,2,20190430,2206,-51.0076,29.998,5927,873.7,2.5694,34.5686,2,34.567,2,172.6,2,172.6,2,70,2,34.07,2,0,2,2.37,2,2250.4,2,-999,9,-999,9,-999,0.664,2,0.326,2,0,4
3.2502E+11, I06S,43,1,20,20,2,20190430,2206,-51.0076,29.998,5927,974.3,2.5862,34.6195,2,34.6191,2,174,2,174,2,70.7,2,33.23,2,0,2,2.32,2,2249.7,6,2338.16,2,7.5652,2,25.05,0.501,2,0.232,2,0,4
3.2502E+11, I06S,43,1,19,19,2,20190430,2206,-51.0076,29.998,5927,1076.9,2.5504,34.6519,2,34.6529,2,176,2,175.9,2,71.9,2,32.64,2,0,2,2.28,2,2248.5,2,2342.66,2,7.5725,2,25.03,0.412,2,0.187,2,0,4
3.2502E+11, I06S,43,1,18,18,2,20190430,2206,-51.0076,29.998,5927,1177.7,2.4622,34.6749,2,34.6744,2,178.1,2,177.3,2,74.6,2,32.36,2,0,2,2.26,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,43,1,17,17,2,20190430,2206,-51.0076,29.998,5927,1279.5,2.3802,34.6982,2,34.6982,2,179.9,2,180.3,2,76.4,2,31.95,2,0,2,2.23,2,2249.5,2,2342.37,2,7.5829,2,25.03,0.326,2,0.156,2,0,4
3.2502E+11, I06S,43,1,16,16,2,20190430,2206,-51.0076,29.998,5927,1381.6,2.4218,34.7406,2,34.74,2,189.3,2,189.1,2,72.5,2,30.29,2,0,2,2.11,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,43,1,15,15,2,20190430,2206,-51.0076,29.998,5927,1554,2.3556,34.7573,2,34.7579,2,193.8,2,193.8,2,73,2,29.71,2,0,2,2.06,2,2238.1,2,2346.1,2,7.6139,2,25.01,0.202,2,0.088,2,0,4
3.2502E+11, I06S,43,1,14,14,2,20190430,2206,-51.0076,29.998,5927,1756.2,2.1808,34.7715,2,34.771,2,199.4,2,199.4,2,75.5,2,29.16,2,0,2,2.02,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,43,1,13,13,2,20190430,2206,-51.0076,29.998,5927,1960.3,2.0028,34.7721,2,34.7736,3,202,2,202.6,2,79.4,2,29.21,2,0,2,2.01,2,-999,9,-999,9,-999,9,-999,0.152,2,0.077,2,0,4
3.2502E+11, I06S,43,1,12,12,2,20190430,2206,-51.0076,29.998,5927,2194.1,1.8639,34.7754,2,34.7751,2,207.2,2,207.3,2,81.8,2,28.95,2,0,2,1.99,2,2237.1,2,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,43,1,11,11,2,20190430,2206,-51.0076,29.998,5927,2589.1,1.5617,34.7598,2,34.759,2,208.7,2,208.8,2,90.9,2,29.66,2,0,2,2.05,2,2244.7,2,2356.6,2,7.6281,2,25.07,0.172,2,0.084,2,0,4
3.2502E+11, I06S,43,1,10,10,2,20190430,2206,-51.0076,29.998,5927,2995.9,1.1744,34.7313,2,34.7308,2,209,2,208.9,2,104.1,2,30.94,2,0,2,2.13,2,2254.5,2,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,43,1,9,9,2,20190430,2206,-51.0076,29.998,5927,3406.4,0.8491,34.7071,2,34.7058,2,210.2,2,210,2,115.8,2,32.08,2,0,2,2.21,2,2258.2,2,2363.55,2,7.6021,2,24.96,-999,9,-999,9,-999,9
3.2502E+11, I06S,43,1,8,8,2,20190430,2206,-51.0076,29.998,5927,3817.8,0.6235,34.6927,2,34.6915,2,213.4,2,213.4,2,122.4,2,32.57,2,0,2,2.23,2,2260.3,2,2364.93,2,7.5962,2,25.05,0.453,2,0.209,2,0,4
3.2502E+11, I06S,43,1,7,7,2,20190430,2206,-51.0076,29.998,5927,4227.5,0.2078,34.6734,2,34.6719,2,224.7,2,225.4,2,128.8,2,32.85,2,0,2,2.24,2,2258.7,2,-999,9,-999,9,-999,0.577,2,0.281,2,0,4
3.2502E+11, I06S,43,1,6,6,2,20190430,2206,-51.0076,29.998,5927,4638.4,0.1062,34.6668,2,34.6658,2,229.3,2,229.1,2,130.6,2,32.9,2,0,2,2.24,2,2258.1,2,2352.39,2,7.5951,2,25.05,-999,9,-999,9,-999,9
3.2502E+11, I06S,43,1,5,5,2,20190430,2206,-51.0076,29.998,5927,5052.4,0.0619,34.6632,2,34.6621,2,232.2,2,231.9,2,131.2,2,32.89,2,0,2,2.24,2,2255.9,2,2359.42,2,7.5952,2,25.04,-999,9,-999,9,-999,9
3.2502E+11, I06S,43,1,4,4,2,20190430,2206,-51.0076,29.998,5927,5465.3,0.0559,34.6609,2,34.6613,2,233.7,2,233.7,2,131.5,2,32.88,2,0,2,2.24,2,2254.4,2,-999,9,-999,9,-999,0.766,2,0.336,2,0,4
3.2502E+11, I06S,43,1,3,3,2,20190430,2206,-51.0076,29.998,5927,5879,0.0688,34.6593,2,34.658,2,235.3,2,235.6,2,132.1,2,32.88,2,0,2,2.25,2,2256.6,2,2358.34,2,7.5962,2,25.02,-999,9,-999,9,-999,9
3.2502E+11, I06S,43,1,2,2,2,20190430,2206,-51.0076,29.998,5927,5912.5,0.0662,34.659,2,34.6582,2,235.3,2,235,2,132.5,2,32.86,2,0,2,2.23,2,2255.1,2,-999,9,-999,9,-999,0.761,2,0.351,2,0,4
3.2502E+11, I06S,43,1,1,1,2,20190430,2206,-51.0076,29.998,5927,5947,0.0665,34.6586,2,34.657,2,235.1,2,235.3,2,133.2,2,32.9,2,0,2,2.24,2,2256.3,6,2359.4,2,7.5964,2,25.03,0.775,2,0.358,2,0,4
3.2502E+11, I06S,44,2,36,36,2,20190502,542,-50.6023,29.9099,4453,5,4.9302,33.7811,2,33.7815,2,312,2,308.6,2,2.8,2,21.33,2,0.29,2,1.49,2,2133.8,6,2274.77,2,7.7307,2,25.14,5.274,2,2.488,2,2.9184,2
3.2502E+11, I06S,44,2,35,35,2,20190502,542,-50.6023,29.9099,4453,25.5,4.9334,33.787,2,33.7864,2,311.3,2,308.2,2,2.8,2,21.37,2,0.29,2,1.49,2,2134.2,2,2274.45,2,7.7306,2,25.13,5.375,2,2.461,2,2.9726,2
3.2502E+11, I06S,44,2,34,34,2,20190502,542,-50.6023,29.9099,4453,50.9,4.6592,33.7803,2,33.7812,2,314.6,2,311.1,2,2.7,2,21.82,2,0.28,2,1.53,2,2136,2,2281.26,2,7.7277,2,25.14,5.368,2,2.522,2,3.0674,2
3.2502E+11, I06S,44,2,33,33,2,20190502,542,-50.6023,29.9099,4453,75.6,4.5714,33.7794,2,33.7796,2,315.6,2,311.7,2,2.9,2,21.98,2,0.27,2,1.54,2,2137.8,2,2279.01,2,7.7269,2,25.12,5.551,2,2.515,2,2.9649,2
3.2502E+11, I06S,44,2,32,32,2,20190502,542,-50.6023,29.9099,4453,101,4.638,33.8192,2,33.8165,2,313.9,2,305.6,2,4.5,2,22.38,2,0.24,2,1.58,2,2138.9,2,2274.72,2,7.7164,2,25.13,5.494,2,2.502,2,2.9486,2
3.2502E+11, I06S,44,2,31,31,2,20190502,542,-50.6023,29.9099,4453,148.7,3.1987,33.9511,2,33.9559,2,290.5,2,287.4,2,17.7,2,26.92,2,0.09,2,1.87,2,2164.9,2,2278.21,2,7.6464,2,25.13,6.059,2,2.555,2,2.6331,2
3.2502E+11, I06S,44,2,30,30,2,20190502,542,-50.6023,29.9099,4453,200.4,3.0699,34.073,2,34.0715,2,269.2,2,265.1,2,23.7,2,28.85,2,0,2,1.97,2,2175.4,2,2281.48,2,7.6242,2,25.13,5.273,2,2.289,2,2.2007,2
3.2502E+11, I06S,44,2,29,29,2,20190502,542,-50.6023,29.9099,4453,252.2,2.8998,34.1132,2,34.113,2,258,2,253.8,2,28,2,30.03,2,0,2,2.05,2,2185.6,2,2284.2,2,7.6099,2,25.15,4.922,2,2.142,2,1.8608,2
3.2502E+11, I06S,44,2,28,28,2,20190502,542,-50.6023,29.9099,4453,303.2,2.7964,34.1615,2,34.1598,2,239.2,2,240,2,33.3,2,31.24,2,0,2,2.13,2,2195.4,2,2289.99,2,7.5935,2,25.12,4.668,2,1.942,2,1.7128,2
3.2502E+11, I06S,44,2,27,27,2,20190502,542,-50.6023,29.9099,4453,352.8,2.5986,34.1927,2,34.1929,2,230.3,2,230.2,2,39.7,2,32.4,2,0,2,2.21,2,2205.7,2,2295.12,2,7.5766,2,25.13,4.456,2,1.786,2,1.7471,2
3.2502E+11, I06S,44,2,26,26,2,20190502,542,-50.6023,29.9099,4453,404,2.6382,34.2462,2,34.246,2,217.3,2,217.1,2,44,2,33.11,2,0,2,2.27,2,2214,2,2300.46,2,7.5664,2,25.13,3.681,2,1.557,2,1.4852,2
3.2502E+11, I06S,44,2,25,25,2,20190502,542,-50.6023,29.9099,4453,455.5,2.6004,34.2992,2,34.2982,2,205.1,2,205.2,2,49.9,2,33.84,2,0,2,2.31,2,2223.7,2,2306.77,2,7.5557,2,25.12,2.872,2,1.318,2,1.0406,2
3.2502E+11, I06S,44,2,24,24,2,20190502,542,-50.6023,29.9099,4453,506,2.529,34.3293,2,34.3274,2,198.3,2,198.9,2,53.4,2,34.26,2,0,2,2.33,2,2231.1,2,2308.93,2,7.5482,2,25.13,2.488,2,1.201,2,0.856,2
3.2502E+11, I06S,44,2,23,23,2,20190502,542,-50.6023,29.9099,4453,607.4,2.5001,34.4215,2,34.4191,2,184.8,2,183.4,2,62.1,2,34.8,2,0,2,2.38,2,2243.2,2,2322.45,2,7.5391,2,25.13,1.772,2,0.82,2,0.5969,2
3.2502E+11, I06S,44,2,22,22,2,20190502,542,-50.6023,29.9099,4453,706.8,2.4608,34.4846,2,34.4828,2,177.3,2,176,2,68.1,2,34.89,2,0,2,2.39,2,2249.5,2,2326.61,2,7.5381,2,25.12,1.334,2,0.612,2,0.3977,2
3.2502E+11, I06S,44,2,21,21,2,20190502,542,-50.6023,29.9099,4453,808.4,2.4406,34.5434,2,34.542,2,173.1,2,172,2,72.1,2,34.52,2,0,2,2.37,2,2253.7,2,2332.51,2,7.5425,2,25.12,0.973,2,0.434,2,0.2836,2
3.2502E+11, I06S,44,2,20,20,2,20190502,542,-50.6023,29.9099,4453,912.2,2.4622,34.603,2,34.6023,2,172.6,2,171.9,2,74.3,2,33.7,2,0,2,2.31,2,2252.1,6,2334.84,2,7.5544,2,25.13,0.649,2,0.284,2,0.1789,2
3.2502E+11, I06S,44,2,19,19,2,20190502,542,-50.6023,29.9099,4453,1011.1,2.4639,34.6462,2,34.6454,2,174.8,2,174.6,2,74.3,2,32.87,2,0,2,2.26,2,2251.9,2,2337.91,2,7.567,2,25.11,0.486,2,0.212,2,0.1419,2
3.2502E+11, I06S,44,2,18,18,2,20190502,542,-50.6023,29.9099,4453,1111.5,2.4491,34.6787,2,34.6766,2,177.4,2,178,2,74.2,2,32.11,2,0,2,2.21,2,2248.7,2,2339.81,2,7.5774,2,25.11,0.395,2,0.174,2,0.1661,2
3.2502E+11, I06S,44,2,17,17,2,20190502,542,-50.6023,29.9099,4453,1216.2,2.365,34.6973,2,34.6952,2,181.1,2,180.2,2,77,2,31.79,2,0,2,2.22,2,2250.3,2,2342.4,2,7.5816,2,25.13,0.365,2,0.156,2,0.0954,2
3.2502E+11, I06S,44,2,16,16,2,20190502,542,-50.6023,29.9099,4453,1316.9,2.3932,34.7337,2,34.7323,2,187.1,2,187.5,2,74,2,30.52,2,0,2,2.1,2,2242.3,2,2342.62,2,7.601,2,25.12,0.268,2,0.114,2,0.0863,2
3.2502E+11, I06S,44,2,15,15,2,20190502,542,-50.6023,29.9099,4453,1418.5,2.3402,34.7567,2,34.7539,2,192.4,3,193.7,2,73.1,2,29.67,2,0,2,2.03,2,2237.1,2,2343.1,2,7.6136,2,25.12,0.22,2,0.095,2,0.048,2
3.2502E+11, I06S,44,2,14,14,2,20190502,542,-50.6023,29.9099,4453,1520.1,2.2749,34.761,2,34.7594,2,194.8,2,195.2,2,75,2,29.54,2,0,2,2.02,2,2239.3,2,2346.84,2,7.616,2,25.11,0.215,2,0.09,2,0.042,2
3.2502E+11, I06S,44,2,13,13,2,20190502,542,-50.6023,29.9099,4453,1621.6,2.2271,34.7677,2,34.7661,2,197.5,2,197.8,2,75.1,2,29.25,2,0,2,1.99,2,2239.1,2,2346.14,2,7.6206,2,25.12,0.204,2,0.082,2,0.0572,2
