BOTTLE,20191224JHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#BOTTLE,20140514CCHSIOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,
  316N145_9,       I07C,685,1,9,9,2,19950705,1824,-27.6605,54.4955,5075,3172,1.7406,34.7323,2,34.7319,2,174.3,2,173.7,2,123.98,2,33.23,2,0,2,2.34,2,-999,9,-999,9,2291.2,2,2408.8,3
  316N145_9,       I07C,685,1,8,8,2,19950705,1824,-27.6605,54.4955,5075,3430.3,1.5785,34.7262,2,34.726,2,180.7,2,177.4,3,125.7,2,33.09,2,0,2,2.33,2,0,2,0,2,2287.2,2,2394.1,2
  316N145_9,       I07C,685,1,7,7,2,19950705,1824,-27.6605,54.4955,5075,3681.7,1.4151,34.7216,2,34.7215,2,186.2,2,185.4,2,126.06,2,32.85,2,0,2,2.32,2,-999,9,-999,9,2281.9,2,2398.4,3
  316N145_9,       I07C,685,1,6,6,2,19950705,1824,-27.6605,54.4955,5075,3933.5,1.276,34.7167,2,34.7166,2,192.3,2,191.3,2,125.64,2,32.57,2,0,2,2.29,2,-0.006,2,0,2,2276,2,2384.9,2
  316N145_9,       I07C,685,1,5,5,2,19950705,1824,-27.6605,54.4955,5075,4186,1.1545,34.7124,2,34.7121,2,198.8,2,198.4,2,125.8,2,32.29,2,0,2,2.27,2,-999,9,-999,9,2269.2,2,2379.8,2
  316N145_9,       I07C,685,1,4,4,2,19950705,1824,-27.6605,54.4955,5075,4441.7,1.038,34.7073,2,34.7068,2,203.4,2,203.1,2,126.35,2,32.15,2,0,2,2.25,2,0.005,2,0,2,2267.8,2,2376.6,2
  316N145_9,       I07C,685,1,3,3,2,19950705,1824,-27.6605,54.4955,5075,4698.2,0.9484,34.7037,2,34.7031,2,206.2,2,207.6,2,126.91,2,31.97,2,0,2,2.23,2,-999,9,-999,9,2263.6,2,2380.5,2
  316N145_9,       I07C,685,1,2,2,2,19950705,1824,-27.6605,54.4955,5075,4957.6,0.9321,34.7019,2,34.7015,2,207.9,2,208.9,2,126.68,2,31.92,2,0,2,2.22,2,0.005,2,0.007,2,2262.4,2,2384.3,2
  316N145_9,       I07C,685,1,1,1,2,19950705,1824,-27.6605,54.4955,5075,5184.1,0.9446,34.701,2,34.7015,2,210.1,2,209.1,2,127.43,2,31.97,2,0,2,2.24,2,0.011,2,0,2,2261.5,6,2384.6,2
  316N145_9,       I07C,686,1,36,36,2,19950705,2327,-27.3302,54.4848,5200,4.2,21.627,35.5172,2,35.5177,2,205.2,4,219.3,2,2.83,2,0.05,2,0,2,0.08,2,2.063,2,1.12,2,1991.8,6,2326.5,2
  316N145_9,       I07C,686,1,35,35,2,19950705,2327,-27.3302,54.4848,5200,47.7,21.5533,35.5423,2,35.5409,2,208.8,4,219.9,2,2.82,2,0,2,0,2,0.08,2,-999,9,-999,9,1993.6,2,2329.4,2
  316N145_9,       I07C,686,1,34,34,2,19950705,2327,-27.3302,54.4848,5200,87.9,20.9356,35.6093,2,35.6031,2,215.8,2,215.9,2,2.99,2,0.25,2,0.07,2,0.15,2,-999,9,-999,9,2028.1,2,2335.6,2
  316N145_9,       I07C,686,1,33,33,2,19950705,2327,-27.3302,54.4848,5200,127.7,18.2301,35.6485,2,35.6313,2,210.6,2,210.7,2,3.53,2,1.88,2,0.04,2,0.28,2,-999,9,-999,9,2060.1,2,-999,5
  316N145_9,       I07C,686,1,32,32,2,19950705,2327,-27.3302,54.4848,5200,176.7,16.2971,35.575,2,35.5744,2,217.3,2,212.9,2,3.51,2,3.38,2,0.01,2,0.39,2,-999,9,-999,9,2077.4,2,-999,5
  316N145_9,       I07C,686,1,31,31,2,19950705,2327,-27.3302,54.4848,5200,239,15.147,35.4896,2,35.4832,2,221.5,2,217.9,2,3.86,2,4.94,2,0.01,2,0.49,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,686,1,30,30,2,19950705,2327,-27.3302,54.4848,5200,309.1,13.9551,35.3645,2,35.3625,2,223.2,2,221.7,2,4.22,2,7.04,2,0,2,0.6,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,686,1,29,29,2,19950705,2327,-27.3302,54.4848,5200,378.7,13.1945,35.2637,2,35.2608,2,224.9,2,225.8,2,4.57,2,8.42,2,0,2,0.69,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,686,1,28,28,2,19950705,2327,-27.3302,54.4848,5200,457.3,12.2041,35.1109,2,35.1101,2,225.1,2,226.6,2,4.74,2,10.44,2,0,2,0.81,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,686,1,27,27,2,19950705,2327,-27.3302,54.4848,5200,555.6,11.4396,34.9936,2,34.9945,2,225.6,2,227,2,5.1,2,12,2,0,2,0.91,2,2.585,2,1.264,2,-999,9,-999,9
  316N145_9,       I07C,686,1,26,26,2,19950705,2327,-27.3302,54.4848,5200,652.1,10.5804,34.8679,2,34.8712,2,225.9,2,226.3,2,5.63,2,13.93,2,0,2,1.03,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,686,1,25,25,2,19950705,2327,-27.3302,54.4848,5200,751.2,9.4524,34.7267,2,34.723,2,218.7,2,219,2,8.2,2,17.39,2,0,2,1.25,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,686,1,24,24,2,19950705,2327,-27.3302,54.4848,5200,850.4,8.0134,34.5875,2,34.587,2,207.2,2,206.6,2,14.27,2,21.92,2,0,2,1.54,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,686,1,23,23,2,19950705,2327,-27.3302,54.4848,5200,952.5,6.3407,34.4648,2,34.4664,2,202.6,2,200.4,2,23.11,2,26.25,2,0,2,1.83,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,686,1,22,22,2,19950705,2327,-27.3302,54.4848,5200,1105.5,4.6815,34.4232,2,34.4241,2,188.5,2,187.5,2,41,2,30.57,2,0,2,2.13,2,0.397,2,0.19,2,-999,9,-999,9
  316N145_9,       I07C,686,1,21,21,2,19950705,2327,-27.3302,54.4848,5200,1257.1,3.9613,34.4892,2,34.4888,2,164.8,2,166.8,2,59.69,2,32.84,2,0,2,2.32,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,686,1,20,20,2,19950705,2327,-27.3302,54.4848,5200,1404.2,3.2843,34.5428,2,34.5431,2,163.2,3,166.3,2,70.09,2,33.32,2,0,2,2.34,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,686,1,19,19,2,19950705,2327,-27.3302,54.4848,5200,1604.1,2.8024,34.6272,2,34.6274,2,161.2,3,169.1,2,80.53,2,32.85,2,0,2,2.31,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,686,1,18,18,2,19950705,2327,-27.3302,54.4848,5200,1800,2.569,34.6779,2,34.679,2,164.1,3,175.3,2,85.96,2,32.14,2,0,2,2.26,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,686,1,17,17,2,19950705,2327,-27.3302,54.4848,5200,1991.9,2.4008,34.7179,2,34.7186,2,165.1,3,172.9,2,95.57,2,32.05,2,0,2,2.26,2,0.002,2,0,2,-999,9,-999,9
  316N145_9,       I07C,686,1,16,16,2,19950705,2327,-27.3302,54.4848,5200,2186.8,2.2793,34.7331,2,34.7341,2,163.5,3,170.8,2,102.78,2,32.2,2,0,2,2.28,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,686,1,15,15,2,19950705,2327,-27.3302,54.4848,5200,2375.8,2.168,34.7388,2,34.7388,2,161.4,3,166.3,2,111.57,2,32.86,2,0,2,2.33,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,686,1,14,14,2,19950705,2327,-27.3302,54.4848,5200,2570.7,2.0671,34.7387,2,34.7394,2,162.8,3,163.8,2,117.93,2,33.3,2,0,2,2.36,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,686,1,13,13,2,19950705,2327,-27.3302,54.4848,5200,2769.1,1.9539,34.7383,2,34.738,2,162,2,163.5,2,122.78,2,33.54,2,0,2,2.38,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,686,1,12,12,2,19950705,2327,-27.3302,54.4848,5200,2972.8,1.8747,34.7372,2,34.738,2,165.7,2,164,2,126.08,2,33.69,2,0,2,2.39,2,0.011,2,0,2,-999,9,-999,9
  316N145_9,       I07C,686,1,11,11,2,19950705,2327,-27.3302,54.4848,5200,3181.5,1.773,34.7339,2,34.7345,2,172,2,169.4,2,125.47,2,33.36,2,0,2,2.38,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,686,1,10,10,2,19950705,2327,-27.3302,54.4848,5200,3390.5,1.6347,34.729,2,34.7294,2,176.6,2,175.2,2,126.82,2,33.32,2,0,2,2.37,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,686,1,9,9,2,19950705,2327,-27.3302,54.4848,5200,3599.7,1.5057,34.7247,2,34.7253,2,182.6,2,180.7,2,126.6,2,33.09,2,0,2,2.36,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,686,1,8,8,2,19950705,2327,-27.3302,54.4848,5200,3807.4,1.3898,34.7211,2,34.721,2,186.6,2,186.2,2,126.38,2,32.71,2,0,2,2.3,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,686,1,7,7,2,19950705,2327,-27.3302,54.4848,5200,4014.7,1.2785,34.7168,2,34.7174,2,194.3,2,194,2,125.57,2,32.53,2,0,2,2.29,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,686,1,6,6,2,19950705,2327,-27.3302,54.4848,5200,4226.3,1.166,34.7133,2,34.7135,2,199,2,198.8,2,124.76,2,32.16,2,0,2,2.27,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,686,1,5,5,2,19950705,2327,-27.3302,54.4848,5200,4431.4,1.0584,34.7077,2,34.7082,2,202.6,2,202.3,2,126.3,2,32.21,2,0,2,2.28,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,686,1,4,4,2,19950705,2327,-27.3302,54.4848,5200,4634.7,1.0009,34.7065,2,34.7068,2,206.6,2,207.6,2,123.93,2,31.83,2,0,2,2.22,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,686,1,3,3,2,19950705,2327,-27.3302,54.4848,5200,4836.6,0.9476,34.7036,2,34.7041,2,208.1,2,209.6,2,124.88,2,31.84,2,0,2,2.22,2,0.02,2,0,2,-999,9,-999,9
  316N145_9,       I07C,686,1,2,2,2,19950705,2327,-27.3302,54.4848,5200,5089.4,0.947,34.7021,2,34.7021,2,210.2,2,209.9,2,126.03,2,31.89,2,0,2,2.23,2,0.013,2,0,2,-999,9,-999,9
  316N145_9,       I07C,686,1,1,1,2,19950705,2327,-27.3302,54.4848,5200,5312.8,0.963,34.7013,2,34.7019,2,209.5,2,210,2,126.4,2,31.99,2,0,2,2.23,2,0.012,2,0,2,-999,9,-999,9
  316N145_9,       I07C,687,1,36,36,2,19950706,431,-27.0028,54.4863,5215,3,22.1754,35.3644,2,35.3651,2,213.7,4,217.2,2,2.84,2,0.04,2,0,2,0.1,2,2.01,2,1.081,2,1979.7,2,2315.6,2
  316N145_9,       I07C,687,1,35,35,2,19950706,431,-27.0028,54.4863,5215,61.6,22.0774,35.4703,2,35.4876,2,219.3,2,218.2,2,2.83,2,0.04,2,0,2,0.1,2,-999,9,-999,9,1996.1,2,2315.6,2
  316N145_9,       I07C,687,1,34,34,2,19950706,431,-27.0028,54.4863,5215,105.4,19.1678,35.6254,2,35.6239,2,204.3,2,210.5,2,3.37,2,1.29,2,0.09,2,0.24,2,2.285,2,1.214,2,2048.9,2,-999,5
  316N145_9,       I07C,687,1,33,33,2,19950706,431,-27.0028,54.4863,5215,140.1,17.3759,35.6151,2,35.6075,2,212.1,2,203.2,2,4.09,2,3.31,2,0.01,2,0.38,2,-999,9,-999,9,2073.2,2,2335.9,2
  316N145_9,       I07C,687,1,32,32,2,19950706,431,-27.0028,54.4863,5215,200.9,15.8144,35.5283,2,35.5337,2,212,2,209.2,2,4.08,2,4.8,2,0.01,2,0.48,2,2.502,2,1.308,2,2081.4,2,-999,5
  316N145_9,       I07C,687,1,31,31,2,19950706,431,-27.0028,54.4863,5215,260.8,14.7231,35.4454,2,35.4437,2,217.5,2,213.3,2,4.06,2,6.15,2,0,2,0.56,2,-999,9,-999,9,2090.2,2,2323.1,6
  316N145_9,       I07C,687,1,30,30,2,19950706,431,-27.0028,54.4863,5215,362.1,13.3415,35.2869,2,-999,5,227.6,2,226.3,2,4.42,2,8.14,2,0,2,0.68,2,2.764,2,1.387,2,2093.5,2,-999,5
  316N145_9,       I07C,687,1,29,29,2,19950706,431,-27.0028,54.4863,5215,511.3,11.8917,35.0608,2,35.0573,2,227.2,2,226.9,2,4.77,2,11.11,2,0,2,0.86,2,-999,9,-999,9,2101.9,2,2299.6,2
  316N145_9,       I07C,687,1,28,28,2,19950706,431,-27.0028,54.4863,5215,661.8,10.4104,34.8466,2,34.8379,2,224.9,2,226,2,5.87,2,14.55,2,0,2,1.07,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,687,1,27,27,2,19950706,431,-27.0028,54.4863,5215,814.6,8.3118,34.6098,2,34.6096,2,213.7,2,210.6,2,12.33,2,20.89,2,0,2,1.48,2,-999,9,-999,9,2139.5,2,2286,2
  316N145_9,       I07C,687,1,26,26,2,19950706,431,-27.0028,54.4863,5215,963.8,6.1231,34.4533,2,34.4604,2,195.5,2,198.2,2,25.08,2,26.95,2,0,2,1.88,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,687,1,25,25,2,19950706,431,-27.0028,54.4863,5215,1117.4,4.6365,34.4145,2,34.4159,2,187.3,2,189,2,40.25,2,30.74,2,0,2,2.15,2,0.438,2,0.2,2,2200,2,2309.9,2
  316N145_9,       I07C,687,1,24,24,2,19950706,431,-27.0028,54.4863,5215,1267.3,3.7945,34.4726,2,34.4724,2,171.9,2,171.3,2,58.61,2,33.08,2,0,2,2.33,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,687,1,23,23,2,19950706,431,-27.0028,54.4863,5215,1419.2,3.2605,34.5384,2,34.54,2,166,2,165.7,2,70.52,2,33.65,2,0,2,2.39,2,-999,9,-999,9,2245.9,2,-999,5
  316N145_9,       I07C,687,1,22,22,2,19950706,431,-27.0028,54.4863,5215,1570.7,2.9042,34.6047,2,34.6047,2,166.2,2,165.7,2,79.87,2,33.4,2,0,2,2.37,2,0.021,2,0,2,-999,9,-999,9
  316N145_9,       I07C,687,1,21,21,2,19950706,431,-27.0028,54.4863,5215,1721,2.6519,34.651,2,34.6514,2,167.6,3,169.6,2,85.67,2,32.87,2,0,2,2.33,2,-999,9,-999,9,2256.9,2,2346.9,2
  316N145_9,       I07C,687,1,20,20,2,19950706,431,-27.0028,54.4863,5215,1874.4,2.5207,34.6867,2,34.6869,2,170.7,3,173.6,2,88.29,2,32.24,2,0,2,2.28,2,0.007,2,0,2,-999,9,-999,9
  316N145_9,       I07C,687,1,19,19,2,19950706,431,-27.0028,54.4863,5215,2025.1,2.396,34.7177,2,34.7179,2,171.1,3,176.9,2,91.85,2,31.76,2,0,2,2.26,2,0.001,2,0,2,2260.2,2,2360.9,2
  316N145_9,       I07C,687,1,18,18,2,19950706,431,-27.0028,54.4863,5215,2174.9,2.2813,34.7311,2,34.7313,2,173,3,177,2,96.57,2,31.71,2,0,2,2.26,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,687,1,17,17,2,19950706,431,-27.0028,54.4863,5215,2327,2.2094,34.7376,2,34.7373,2,172.1,3,173.5,2,103.22,2,32.09,2,0,2,2.29,2,-0.001,2,0,2,-999,9,-999,9
  316N145_9,       I07C,687,1,16,16,2,19950706,431,-27.0028,54.4863,5215,2530,2.0715,34.7379,2,34.7379,2,170.8,3,167.8,2,113.77,2,32.9,2,0,2,2.34,2,-999,9,-999,9,2284.5,2,-999,5
  316N145_9,       I07C,687,1,15,15,2,19950706,431,-27.0028,54.4863,5215,2735.2,1.9537,34.737,2,34.7362,2,170.7,3,165.5,2,120.74,2,33.42,2,0,2,2.39,2,0.001,2,0,2,-999,9,-999,9
  316N145_9,       I07C,687,1,14,14,2,19950706,431,-27.0028,54.4863,5215,2936.9,1.8355,34.7344,2,34.7346,2,174.6,3,172.2,3,124.42,2,33.56,2,0,2,2.38,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,687,1,13,13,2,19950706,431,-27.0028,54.4863,5215,3139.8,1.7332,34.7311,2,34.731,2,177.8,3,170.5,3,125.76,2,33.56,2,0,2,2.38,2,0.002,2,0,2,2293.5,2,-999,5
  316N145_9,       I07C,687,1,12,12,2,19950706,431,-27.0028,54.4863,5215,3342.4,1.6145,34.7279,2,34.7275,2,182.1,3,175.3,2,126.12,2,33.36,2,0,2,2.35,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,687,1,11,11,2,19950706,431,-27.0028,54.4863,5215,3545.5,1.47,34.7226,2,34.7224,2,186.9,3,182.2,2,125.3,2,33.03,2,0,2,2.33,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,687,1,10,10,2,19950706,431,-27.0028,54.4863,5215,3749.2,1.3458,34.7188,2,34.7177,2,192.7,3,187.6,2,126.05,2,32.83,2,0,2,2.32,2,-0.004,2,0,2,2280.2,2,-999,5
  316N145_9,       I07C,687,1,9,9,2,19950706,431,-27.0028,54.4863,5215,3951.2,1.2565,34.7153,2,34.7146,2,196.9,3,192.3,2,125.82,2,32.59,2,0,2,2.3,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,687,1,8,8,2,19950706,431,-27.0028,54.4863,5215,4158.4,1.1588,34.7126,2,34.7124,2,200.3,2,198.3,2,124.42,2,32.25,2,0,2,2.26,2,0.003,2,0,2,-999,9,-999,9
  316N145_9,       I07C,687,1,7,7,2,19950706,431,-27.0028,54.4863,5215,4364,1.0707,34.7098,2,34.7094,2,203.6,2,203.4,2,123.6,2,32.06,2,0,2,2.25,2,-999,9,-999,9,2265,2,-999,5
  316N145_9,       I07C,687,1,6,6,2,19950706,431,-27.0028,54.4863,5215,4570.3,1.0022,34.7064,2,34.7063,2,206.5,2,206.7,2,124.15,2,31.77,2,0,2,2.24,2,-0.002,2,0,2,-999,9,-999,9
  316N145_9,       I07C,687,1,5,5,2,19950706,431,-27.0028,54.4863,5215,4726.2,0.9607,34.7037,2,34.7032,2,206.5,2,207.6,2,125.88,2,32.05,2,0,2,2.24,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,687,1,4,4,2,19950706,431,-27.0028,54.4863,5215,4879.3,0.9345,34.7019,2,34.7016,2,208.8,2,208.8,2,126.24,2,32,2,0,2,2.25,2,0.011,2,0,2,2261.7,2,-999,5
  316N145_9,       I07C,687,1,3,3,2,19950706,431,-27.0028,54.4863,5215,5034.2,0.9395,34.7013,2,34.701,2,207.8,2,213.2,3,126.41,2,32,2,0,2,2.25,2,0.011,2,0,2,-999,9,-999,9
  316N145_9,       I07C,687,1,2,2,2,19950706,431,-27.0028,54.4863,5215,5186.5,0.9451,34.7005,2,34.7006,2,209.2,2,209.5,2,127.16,2,32.04,2,0,2,2.25,2,0.006,2,0,2,-999,9,-999,9
  316N145_9,       I07C,687,1,1,1,2,19950706,431,-27.0028,54.4863,5215,5331.8,0.9631,34.7006,2,34.7014,2,209.3,2,209.1,2,127.32,2,32.09,2,0,2,2.25,2,0.012,2,0,2,2261.4,6,-999,5
  316N145_9,       I07C,688,1,36,36,2,19950706,945,-26.6698,54.4883,5170,2.8,22.0279,35.3768,2,35.3772,2,214.2,4,218.4,2,4.26,2,0.01,2,0,2,0.11,2,2.048,2,1.096,2,1981,6,2313.9,2
  316N145_9,       I07C,688,1,35,35,2,19950706,945,-26.6698,54.4883,5170,48.1,21.8846,35.4526,2,35.4522,2,216.8,4,218.7,2,4.25,2,0.01,2,0,2,0.11,2,-999,9,-999,9,1992.6,2,2319.1,2
  316N145_9,       I07C,688,1,34,34,2,19950706,945,-26.6698,54.4883,5170,79.4,19.5637,35.5908,2,35.594,2,216.5,2,200.7,2,5.18,2,2.05,2,0.07,2,0.29,2,2.29,2,1.171,2,2049.3,2,2333.7,2
  316N145_9,       I07C,688,1,33,33,2,19950706,945,-26.6698,54.4883,5170,108.9,18.5712,35.6072,2,35.604,2,201.5,2,200,2,5.36,2,2.94,2,0.02,2,0.36,2,-999,9,-999,9,2060.4,2,2333.6,2
  316N145_9,       I07C,688,1,32,32,2,19950706,945,-26.6698,54.4883,5170,148.7,17.0732,35.5964,2,35.5966,2,201.9,2,198.8,2,5.73,2,4.28,2,0.01,2,0.45,2,-999,9,-999,9,2077,2,2336,2
  316N145_9,       I07C,688,1,31,31,2,19950706,945,-26.6698,54.4883,5170,208.4,15.9497,35.5544,2,35.5479,2,213.6,2,209.2,2,5.15,2,4.47,2,0.01,2,0.47,2,-999,9,-999,9,2082.4,2,2328.2,2
  316N145_9,       I07C,688,1,30,30,2,19950706,945,-26.6698,54.4883,5170,283.9,14.475,35.4172,2,35.412,2,218,2,215.6,2,5.14,2,6.54,2,0.01,2,0.6,2,2.572,2,1.301,2,2092.2,2,2325.2,2
  316N145_9,       I07C,688,1,29,29,2,19950706,945,-26.6698,54.4883,5170,359.2,13.4785,35.2989,2,35.2981,2,223.2,2,221.4,2,5.5,2,8.06,2,0.01,2,0.69,2,-999,9,-999,9,2095.7,2,2314,2
  316N145_9,       I07C,688,1,28,28,2,19950706,945,-26.6698,54.4883,5170,459.9,12.4607,35.1491,2,35.1478,2,223.7,2,226.1,2,5.49,2,9.86,2,0.01,2,0.8,2,2.616,2,1.325,2,2100.1,2,2313.9,2
  316N145_9,       I07C,688,1,27,27,2,19950706,945,-26.6698,54.4883,5170,583.8,11.2222,34.9616,2,34.9583,2,225.1,2,226.6,2,6.05,2,12.68,2,0.01,2,0.97,2,-999,9,-999,9,2107.2,2,2304.9,2
  316N145_9,       I07C,688,1,26,26,2,19950706,945,-26.6698,54.4883,5170,707.9,9.9263,34.7835,2,34.7786,2,220.7,2,222.3,2,7.93,2,16.06,2,0.01,2,1.19,2,-999,9,-999,9,2118.6,2,2297.2,2
  316N145_9,       I07C,688,1,25,25,2,19950706,945,-26.6698,54.4883,5170,856.4,7.8757,34.5788,2,34.5775,2,203.9,2,205.3,2,16.24,2,22.61,2,0.01,2,1.62,2,-999,9,-999,9,2147.5,2,2288.7,6
  316N145_9,       I07C,688,1,24,24,2,19950706,945,-26.6698,54.4883,5170,1006.3,5.5914,34.4464,2,34.4477,2,185.3,2,190.9,2,33.25,2,28.8,2,0.01,2,2.05,2,-999,9,-999,9,-999,5,2302.8,2
  316N145_9,       I07C,688,1,23,23,2,19950706,945,-26.6698,54.4883,5170,1157.7,4.5952,34.4899,2,34.4906,2,165.8,2,162.7,2,56.56,2,32.59,2,0,2,2.34,2,-999,9,-999,9,-999,5,2325.2,2
  316N145_9,       I07C,688,1,22,22,2,19950706,945,-26.6698,54.4883,5170,1311.5,3.5614,34.4936,2,34.4944,2,168.3,2,169.2,2,64.92,2,33.51,2,0.01,2,2.4,2,0.123,2,0.051,2,2236.7,2,2330.5,2
  316N145_9,       I07C,688,1,21,21,2,19950706,945,-26.6698,54.4883,5170,1462.7,3.2079,34.5574,2,34.5567,2,163.2,3,164.2,2,75.22,2,33.8,2,0.01,2,2.42,2,-999,9,-999,9,2248.9,2,2338.8,2
  316N145_9,       I07C,688,1,20,20,2,19950706,945,-26.6698,54.4883,5170,1613.5,2.8866,34.6146,2,34.614,2,162.1,3,165.5,2,82.87,2,33.47,2,0.01,2,2.41,2,-999,9,-999,9,2255,2,2349.5,2
  316N145_9,       I07C,688,1,19,19,2,19950706,945,-26.6698,54.4883,5170,1815,2.5856,34.6683,2,34.6687,2,166,3,173,2,88.05,2,32.47,2,0,2,2.33,2,-999,9,-999,9,2257.4,2,2352.4,2
  316N145_9,       I07C,688,1,18,18,2,19950706,945,-26.6698,54.4883,5170,2018.2,2.4114,34.7133,2,34.7129,2,169.9,3,178.1,2,91.69,2,31.72,2,0,2,2.27,2,-999,9,-999,9,2257.2,2,2364.2,2
  316N145_9,       I07C,688,1,17,17,2,19950706,945,-26.6698,54.4883,5170,2221.4,2.28,34.7355,2,34.7358,2,172.2,3,179.3,2,97.1,2,31.53,2,0,2,2.27,2,0.005,2,0,2,2265.5,2,2371.9,2
  316N145_9,       I07C,688,1,16,16,2,19950706,945,-26.6698,54.4883,5170,2426.2,2.1929,34.7435,2,34.7433,2,173.8,3,178.7,2,101.35,2,31.59,2,0,2,2.26,2,-999,9,-999,9,2265.9,2,2373.6,2
  316N145_9,       I07C,688,1,15,15,2,19950706,945,-26.6698,54.4883,5170,2630.2,2.0415,34.7422,2,34.7419,2,173.4,2,174.1,2,112.3,2,32.5,2,0,2,2.31,2,0.001,2,0,2,2277.3,2,2384.6,6
  316N145_9,       I07C,688,1,14,14,2,19950706,945,-26.6698,54.4883,5170,2832.2,1.9371,34.7398,2,34.7397,2,173.2,2,171.7,2,118.4,2,32.98,2,0,2,2.34,2,-999,9,-999,9,2285.1,2,2393.8,2
  316N145_9,       I07C,688,1,13,13,2,19950706,945,-26.6698,54.4883,5170,3033.5,1.8325,34.7398,2,34.7407,2,176.4,2,176.6,2,118.18,2,32.7,2,0,2,2.33,2,-999,9,-999,9,2281.9,2,2388.2,2
  316N145_9,       I07C,688,1,12,12,2,19950706,945,-26.6698,54.4883,5170,3239.2,1.6754,34.7337,2,34.7333,2,182.5,3,178.6,2,122.53,2,32.85,2,0,2,2.34,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,688,1,11,11,2,19950706,945,-26.6698,54.4883,5170,3442.9,1.4802,34.7253,2,34.7252,2,185.3,3,184.7,2,124.9,2,32.81,2,0,2,2.34,2,0,2,0,2,2280.3,2,2386.1,2
  316N145_9,       I07C,688,1,10,10,2,19950706,945,-26.6698,54.4883,5170,3644.1,1.3663,34.72,2,34.7197,2,189.3,3,187.2,2,127.68,2,32.82,2,0,2,2.33,2,-999,9,-999,9,2280.4,2,2387.7,2
  316N145_9,       I07C,688,1,9,9,2,19950706,945,-26.6698,54.4883,5170,3848.8,1.261,34.7163,2,34.7156,2,193.9,3,191.9,2,127.85,2,32.63,2,0,2,2.32,2,-999,9,-999,9,2276.8,2,2379.7,2
  316N145_9,       I07C,688,1,8,8,2,19950706,945,-26.6698,54.4883,5170,4050.8,1.1648,34.7133,2,34.7125,2,198.7,2,196.5,2,127.63,2,32.5,2,0,2,2.31,2,-999,9,-999,9,2272.1,2,2381.1,2
