BOTTLE,20191223JHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#BOTTLE,20160524SIOCCHCBG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,
33RR20080204,       I06S,11,1,17,17,2,20080208,743,-33.9173,28.8472,3819,969.3,7.6219,34.5486,3,34.57,2,180.8,4,195.4,2,18.41,2,24.46,2,0,2,1.69,2,2.576,2,1.257,2,2168.9,2,2295.4,2
33RR20080204,       I06S,11,1,15,15,2,20080208,739,-33.9173,28.8472,3819,1071.2,6.0892,34.4301,3,34.4677,2,183,4,193.8,2,27.07,2,28.08,2,0,2,1.94,2,2.145,2,1.051,2,2187.2,2,2300.2,2
33RR20080204,       I06S,11,1,14,14,2,20080208,736,-33.9173,28.8472,3819,1174.8,5.1331,34.4283,3,34.4359,2,183.2,4,190.8,2,35.16,2,30.2,2,0,2,2.1,2,1.912,2,0.923,2,-999,9,2304.9,2
33RR20080204,       I06S,11,1,13,13,2,20080208,733,-33.9173,28.8472,3819,1270.4,4.5664,34.4321,3,34.4565,2,182.5,4,182.3,2,44.09,2,31.76,2,0,2,2.22,2,1.406,2,0.683,2,2215.4,2,2313.3,2
33RR20080204,       I06S,11,1,12,12,2,20080208,730,-33.9173,28.8472,3819,1373,3.954,34.4619,2,34.4673,2,178.3,4,178.2,2,51.01,2,32.82,2,0,2,2.29,2,1.12,2,0.546,2,-999,9,2318.4,2
33RR20080204,       I06S,11,1,11,11,2,20080208,727,-33.9173,28.8472,3819,1473.2,3.7142,34.5155,2,34.5156,2,170.7,4,170.6,2,58.36,2,33.37,2,0,2,2.33,2,0.743,2,0.382,2,2237.3,2,2327.1,2
33RR20080204,       I06S,11,1,10,10,2,20080208,724,-33.9173,28.8472,3819,1573.5,3.526,34.5643,3,34.5822,2,164.4,4,162.8,2,66.33,2,33.51,2,0,2,2.34,2,0.403,2,0.218,2,-999,9,2336.1,2
33RR20080204,       I06S,11,1,9,9,2,20080208,721,-33.9173,28.8472,3819,1675.9,3.1352,34.5995,2,34.5997,2,169.4,4,169.7,2,66.95,2,33.12,2,0,2,2.3,2,0.32,2,0.174,2,2246.5,2,2336.5,2
33RR20080204,       I06S,11,1,8,8,2,20080208,717,-33.9173,28.8472,3819,1775.2,3.1125,34.6534,3,34.6658,2,167.1,3,165.8,2,74.32,2,32.7,2,0,2,2.29,2,0.149,2,0.082,2,-999,9,2346,2
33RR20080204,       I06S,11,1,7,7,2,20080208,713,-33.9173,28.8472,3819,1979.3,2.8361,34.713,3,34.7202,2,178.2,3,175.9,2,75.76,2,31.34,2,0,2,2.19,2,0.072,2,0.041,2,2249.3,2,2349.7,2
33RR20080204,       I06S,11,1,6,6,2,20080208,706,-33.9173,28.8472,3819,2284.2,2.6061,34.7711,2,34.7739,2,194.4,3,194.5,2,70.01,2,29.06,2,0,2,2.01,2,0.046,2,0.027,2,-999,9,2346.3,2
33RR20080204,       I06S,11,1,5,5,2,20080208,659,-33.9173,28.8472,3819,2586.3,2.4619,34.7858,3,34.8022,2,207.7,3,207.2,2,66.53,2,27.61,2,0,2,1.9,2,0.031,2,0.012,2,2227.1,2,2345.2,2
33RR20080204,       I06S,11,1,4,4,2,20080208,653,-33.9173,28.8472,3819,2891.6,2.2796,34.8102,2,34.8146,2,214.1,3,215.3,2,66.94,2,26.91,2,0,2,1.85,2,0.03,2,0.01,2,-999,9,2344.9,2
33RR20080204,       I06S,11,1,3,3,2,20080208,646,-33.9173,28.8472,3819,3195.1,2.0745,34.8032,3,34.8103,2,217.7,3,218.2,2,71.87,2,27.06,2,0,2,1.85,2,0.038,2,0.017,2,2225.8,2,2348.8,2
33RR20080204,       I06S,11,1,2,2,2,20080208,639,-33.9173,28.8472,3819,3504.5,1.6649,34.7669,3,34.7805,2,219.5,3,217.2,2,86.04,2,28.51,2,0,2,1.95,2,0.051,2,0.024,2,-999,9,2353.5,2
33RR20080204,       I06S,11,1,1,1,2,20080208,631,-33.9173,28.8472,3819,3840.8,1.1835,34.7445,2,34.746,2,209.5,4,216.4,2,102.9,2,30.12,2,0,2,2.07,2,0.081,2,0.044,2,2251.5,6,2365.4,2
33RR20080204,       I06S,12,4,33,33,2,20080208,1951,-34.1286,29.0717,3827,3,22.3538,35.5906,2,35.5885,2,221.1,2,221.3,2,2.1,2,0.06,2,0,2,0.07,2,2.043,2,1.218,2,2018.8,6,2328.6,2
33RR20080204,       I06S,12,4,32,32,2,20080208,1950,-34.1286,29.0717,3827,23.5,22.3665,35.5913,2,35.5909,2,221.9,2,221.5,2,2.09,2,0.06,2,0,2,0.07,2,2.052,2,1.214,2,-999,9,2330.4,2
33RR20080204,       I06S,12,4,31,31,2,20080208,1948,-34.1286,29.0717,3827,52.1,20.9247,35.5539,2,35.5547,2,229,2,232.6,2,2.07,2,0.06,2,0,2,0.08,2,2.202,2,1.307,2,-999,9,2329,2
33RR20080204,       I06S,12,4,30,30,2,20080208,1946,-34.1286,29.0717,3827,86.9,18.91,35.5218,2,35.522,2,223,2,220.7,2,2.65,2,0.28,2,0.12,2,0.19,2,2.333,2,1.39,2,-999,9,2327.8,2
33RR20080204,       I06S,12,4,29,29,2,20080208,1944,-34.1286,29.0717,3827,110.4,18.3107,35.5194,2,35.5189,2,209.8,2,210.6,2,3.43,2,2.59,2,0.07,2,0.3,2,2.392,2,1.429,2,-999,9,2325.8,2
33RR20080204,       I06S,12,4,28,28,2,20080208,1942,-34.1286,29.0717,3827,151.9,17.6766,35.5372,2,35.5362,2,207.4,2,208.8,2,3.81,2,3.86,2,0.02,2,0.36,2,2.416,2,1.448,2,-999,9,2326.9,2
33RR20080204,       I06S,12,4,27,27,2,20080208,1938,-34.1286,29.0717,3827,215.4,17.1362,35.5261,2,35.5246,2,208.8,2,207.3,2,4.2,2,4.74,2,0.02,2,0.42,2,2.47,2,1.47,2,-999,9,2327.4,2
33RR20080204,       I06S,12,4,26,26,2,20080208,1936,-34.1286,29.0717,3827,274.7,16.4622,35.4999,2,35.5098,2,207.8,2,205.3,2,4.58,2,5.63,2,0.01,2,0.48,2,2.528,2,1.497,2,-999,9,2326.4,2
33RR20080204,       I06S,12,4,25,25,2,20080208,1934,-34.1286,29.0717,3827,322,15.8327,35.4788,2,35.4806,2,206.8,2,203.7,2,4.76,2,6.71,2,0.01,2,0.55,2,2.591,2,1.538,2,-999,9,2324.8,2
33RR20080204,       I06S,12,4,24,24,2,20080208,1932,-34.1286,29.0717,3827,376.9,14.9107,35.3939,3,35.4012,2,208,2,206.6,2,4.75,2,7.65,2,0.01,2,0.61,2,2.766,2,1.599,2,-999,9,2322.9,2
33RR20080204,       I06S,12,4,23,23,2,20080208,1930,-34.1286,29.0717,3827,427.3,14.1377,35.3396,2,35.3421,2,205.3,2,203.2,2,5.73,2,9.32,2,0.01,2,0.72,2,2.844,2,1.618,2,-999,9,2321.5,2
33RR20080204,       I06S,12,4,22,22,2,20080208,1927,-34.1286,29.0717,3827,475.3,13.4058,35.2642,3,35.2717,2,212.1,2,210.6,2,5.32,2,9.91,2,0,2,0.76,2,2.982,2,1.676,2,-999,9,2317.6,2
33RR20080204,       I06S,12,4,21,21,2,20080208,1925,-34.1286,29.0717,3827,528.3,12.7619,35.1824,3,35.1789,2,216.7,2,215.2,2,5.1,2,10.71,2,0,2,0.81,2,3.073,2,1.704,2,-999,9,2313.4,2
33RR20080204,       I06S,12,4,20,20,2,20080208,1922,-34.1286,29.0717,3827,646.8,11.4968,34.9988,3,35.0049,2,188.4,4,215.9,2,6.08,2,13.37,2,0,2,0.98,2,3.294,2,1.69,2,-999,9,2305.9,2
33RR20080204,       I06S,12,4,19,19,2,20080208,1918,-34.1286,29.0717,3827,746.3,10.1557,34.7734,3,34.8104,2,202.1,4,219.7,3,7.66,2,15.99,2,0,2,1.14,2,3.227,2,1.718,2,-999,9,2299,2
33RR20080204,       I06S,12,4,18,18,2,20080208,1915,-34.1286,29.0717,3827,847,8.9914,34.685,3,34.6954,2,191.2,4,205.5,2,11.66,2,20.06,2,0,2,1.4,2,2.78,2,1.406,2,-999,9,2296.1,2
33RR20080204,       I06S,12,4,17,17,2,20080208,1910,-34.1286,29.0717,3827,947.5,7.5625,34.5431,3,34.5669,2,178.8,4,195,2,19.09,2,24.5,2,0,2,1.7,2,2.382,2,1.202,2,-999,9,2295.3,2
33RR20080204,       I06S,12,4,16,16,2,20080208,1904,-34.1286,29.0717,3827,1049.6,6.1553,34.4666,3,34.467,2,185.3,4,194.8,2,26.55,2,27.75,2,0,2,1.92,2,2.121,2,1.043,2,-999,9,2297.6,2
33RR20080204,       I06S,12,4,15,15,2,20080208,1900,-34.1286,29.0717,3827,1152.5,5.3311,34.4577,3,34.4626,2,181.3,4,185.6,2,36.07,2,30.01,2,0,2,2.09,2,1.589,2,0.786,2,-999,9,2304.9,2
33RR20080204,       I06S,12,4,14,14,2,20080208,1856,-34.1286,29.0717,3827,1253.1,4.7638,34.4765,2,34.477,2,175.2,4,176.1,2,44.82,2,31.61,2,0,2,2.21,2,1.261,2,0.624,2,-999,9,2313.6,2
33RR20080204,       I06S,12,4,13,13,2,20080208,1852,-34.1286,29.0717,3827,1354.8,4.267,34.5065,3,34.5151,2,173,4,166.9,2,54.63,2,32.87,2,0,2,2.3,2,0.843,2,0.431,2,-999,9,2322.6,2
33RR20080204,       I06S,12,4,12,12,2,20080208,1849,-34.1286,29.0717,3827,1457.6,3.7506,34.5201,2,34.523,2,173,4,168.6,2,59.13,2,33.33,2,0,2,2.33,2,0.709,2,0.366,2,-999,9,2326.1,2
33RR20080204,       I06S,12,4,11,11,2,20080208,1844,-34.1286,29.0717,3827,1557.3,3.4865,34.566,2,34.5638,2,168.4,4,165.9,2,64.65,2,33.49,2,0,2,2.33,2,0.484,2,0.248,2,-999,9,2333,2
33RR20080204,       I06S,12,4,10,10,2,20080208,1840,-34.1286,29.0717,3827,1662.5,3.374,34.6353,2,34.6338,2,157.3,4,160.5,2,72.45,2,33.33,2,0,2,2.33,2,0.228,2,0.122,2,-999,9,2341.2,2
33RR20080204,       I06S,12,4,9,9,2,20080208,1836,-34.1286,29.0717,3827,1759.3,3.111,34.652,2,34.6538,2,170.8,4,166.9,2,72.22,2,32.77,2,0,2,2.28,2,0.184,2,0.097,2,-999,9,2341.9,2
33RR20080204,       I06S,12,4,8,8,2,20080208,1831,-34.1286,29.0717,3827,1862.3,2.9035,34.6766,2,34.6778,2,182.7,4,177.3,2,68.3,2,31.67,2,0,2,2.19,2,0.146,2,0.089,2,-999,9,2338.3,2
33RR20080204,       I06S,12,4,7,7,2,20080208,1825,-34.1286,29.0717,3827,2064.6,2.7748,34.7479,2,34.7476,2,192.8,3,191.6,2,63.96,2,29.5,2,0,2,2.02,2,0.081,6,0.041,6,-999,9,2338.6,2
33RR20080204,       I06S,12,4,6,6,2,20080208,1816,-34.1286,29.0717,3827,2384.5,2.6193,34.8068,2,34.8174,3,206.8,3,209.1,2,59.01,2,27.15,2,0,2,1.84,2,0.044,2,0.021,2,-999,9,2336.9,2
33RR20080204,       I06S,12,4,5,5,2,20080208,1806,-34.1286,29.0717,3827,2687.6,2.3724,34.8078,2,34.8094,2,211.1,3,212.1,2,66.19,2,27.24,2,0,2,1.85,2,0.033,2,0.014,2,-999,9,2343.1,2
33RR20080204,       I06S,12,4,4,4,2,20080208,1758,-34.1286,29.0717,3827,2991,2.1969,34.8124,2,34.8142,2,217.3,3,217,2,68.23,2,26.9,2,0,2,1.84,2,0.032,2,0.012,2,-999,9,2345.3,2
33RR20080204,       I06S,12,4,3,3,2,20080208,1750,-34.1286,29.0717,3827,3286.4,1.9249,34.7956,3,34.7992,2,218.6,3,217.5,2,77.07,2,27.6,2,0,2,1.88,2,0.043,2,0.022,2,-999,9,2350.5,2
33RR20080204,       I06S,12,4,2,2,2,20080208,1739,-34.1286,29.0717,3827,3608.5,1.4728,34.7644,2,34.7664,2,217.5,3,216.7,2,92.51,2,29.1,2,0,2,2,2,0.058,2,0.03,2,-999,9,2357.9,2
33RR20080204,       I06S,12,4,1,1,2,20080208,1730,-34.1286,29.0717,3827,3862.8,1.0648,34.7386,2,34.7358,2,210.8,4,215.5,2,107.12,2,30.56,2,0,2,2.11,2,0.103,2,0.055,2,-999,9,2366.2,2
33RR20080204,       I06S,13,1,34,34,2,20080209,829,-34.3248,29.2871,4070,3.5,22.8265,35.6833,2,35.6824,2,218.3,2,219.6,2,1.98,2,0.05,2,0,2,0.05,2,2.02,2,1.233,2,2023.4,6,2336.5,2
33RR20080204,       I06S,13,1,33,33,2,20080209,827,-34.3248,29.2871,4070,32.1,22.8092,35.6806,2,35.6807,2,220,2,219.7,2,2.74,2,0.05,2,0.01,2,0.16,2,1.986,2,1.232,2,2023.5,2,2337.8,2
33RR20080204,       I06S,13,1,32,32,2,20080209,823,-34.3248,29.2871,4070,82.3,18.9296,35.5324,2,35.5311,2,233.1,2,223.6,2,2.71,2,0.05,2,0.01,2,0.15,2,2.345,2,1.435,2,2043.3,2,2329,2
33RR20080204,       I06S,13,1,31,31,2,20080209,821,-34.3248,29.2871,4070,106.2,18.1265,35.5366,2,35.5377,2,217.5,2,210.9,2,3.47,2,2.18,2,0.08,2,0.29,2,2.42,2,1.48,2,2062.8,2,2328.5,2
33RR20080204,       I06S,13,1,30,30,2,20080209,819,-34.3248,29.2871,4070,155.3,17.4638,35.5441,2,35.5433,2,206.8,2,209.6,2,3.84,2,3.96,2,0.02,2,0.38,2,2.497,2,1.509,2,2070.8,2,2328.9,2
33RR20080204,       I06S,13,1,29,29,2,20080209,816,-34.3248,29.2871,4070,205.1,16.6655,35.5271,2,35.5251,2,206.7,2,205.1,2,4.41,2,5.25,2,0.01,2,0.46,2,2.563,2,1.53,2,2084.3,2,2328.3,2
33RR20080204,       I06S,13,1,28,28,2,20080209,814,-34.3248,29.2871,4070,256.6,16.0205,35.5012,2,35.5025,2,206.3,2,206.9,2,4.57,2,5.89,2,0.01,2,0.5,2,2.679,2,1.54,2,2091.6,2,2327.5,2
33RR20080204,       I06S,13,1,27,27,2,20080209,812,-34.3248,29.2871,4070,304,15.2837,35.4091,3,35.4562,2,206.3,2,203.8,2,4.75,2,7.22,2,0.01,2,0.59,2,2.62,2,1.525,2,2101.3,2,2326.7,2
33RR20080204,       I06S,13,1,26,26,2,20080209,809,-34.3248,29.2871,4070,353.4,14.5255,35.385,3,35.4,2,209.1,2,205.4,2,4.92,2,8.2,2,0.01,2,0.64,2,2.76,2,1.567,2,2107.3,2,2324.4,2
33RR20080204,       I06S,13,1,25,25,2,20080209,807,-34.3248,29.2871,4070,403.2,13.8856,35.2974,3,35.3415,2,210.6,2,210.7,2,4.89,2,8.85,2,0.01,2,0.69,2,2.954,2,1.605,2,2109.8,2,2322.6,2
33RR20080204,       I06S,13,1,24,24,2,20080209,804,-34.3248,29.2871,4070,454.2,13.314,35.2055,3,35.2749,2,213.4,2,216.2,2,4.66,2,9.54,2,0,2,0.73,2,3.044,2,1.661,2,2111.5,2,2314.3,2
33RR20080204,       I06S,13,1,23,23,2,20080209,802,-34.3248,29.2871,4070,505.5,12.7544,35.1502,3,35.2007,2,216.3,2,217.6,2,4.84,2,10.53,2,0,2,0.8,2,3.163,2,1.67,2,2114.3,2,2307.7,2
33RR20080204,       I06S,13,1,22,22,2,20080209,758,-34.3248,29.2871,4070,604.6,11.629,34.9378,3,35.0241,2,188.7,4,216.5,2,6,2,13,2,0,2,0.96,2,3.183,2,1.688,2,2122.9,2,2308.5,2
33RR20080204,       I06S,13,1,21,21,2,20080209,755,-34.3248,29.2871,4070,703.1,10.2548,34.7837,3,34.8363,2,183.2,4,214.4,2,7.95,2,16.23,2,0,2,1.16,2,3.122,2,1.606,2,2131.3,2,2301.1,2
33RR20080204,       I06S,13,1,20,20,2,20080209,751,-34.3248,29.2871,4070,814.5,8.795,34.515,3,34.6787,2,179.8,4,207.4,2,12.1,2,20.31,2,0,2,1.43,2,2.733,2,1.369,2,2145.2,2,2295.4,2
33RR20080204,       I06S,13,1,19,19,2,20080209,748,-34.3248,29.2871,4070,914.2,7.5182,34.5272,3,34.5646,2,181.7,4,200.1,2,18.07,2,24.01,2,0,2,1.67,2,2.284,2,1.134,2,2162.3,2,2295.7,2
33RR20080204,       I06S,13,1,18,18,2,20080209,744,-34.3248,29.2871,4070,1013.5,6.2463,34.353,3,34.4637,2,190.2,4,198,2,24.86,2,27.23,2,0,2,1.89,2,2.219,2,1.097,2,2175.8,6,2297.3,2
33RR20080204,       I06S,13,1,17,17,2,20080209,742,-34.3248,29.2871,4070,1116.2,5.3061,34.3693,3,34.4386,2,189.1,4,192.2,2,33.08,2,29.54,2,0,2,2.06,2,1.846,2,0.923,2,2186.9,2,2303.4,2
33RR20080204,       I06S,13,1,15,15,2,20080209,739,-34.3248,29.2871,4070,1218,4.4133,34.3752,3,34.4151,2,182.5,4,192.1,2,40.52,2,31.31,2,0,2,2.18,2,1.731,6,0.854,6,2210.7,2,2308.3,2
33RR20080204,       I06S,13,1,14,14,2,20080209,736,-34.3248,29.2871,4070,1319.2,3.8704,34.4372,3,34.4454,2,182.1,4,182.8,2,49.62,2,32.62,2,0,2,2.27,2,1.263,2,0.627,2,2218.9,2,2315.6,2
33RR20080204,       I06S,13,1,13,13,2,20080209,733,-34.3248,29.2871,4070,1419.1,3.7319,34.4847,3,34.5269,2,176.8,4,167.6,2,59.76,2,33.33,2,0,2,2.34,2,0.678,2,0.342,2,2234.1,2,2329,2
33RR20080204,       I06S,13,1,12,12,2,20080209,730,-34.3248,29.2871,4070,1518.6,3.3712,34.532,3,34.5639,2,172.3,4,167.6,2,65.24,2,33.47,2,0,2,2.33,2,0.458,2,0.233,2,2240.3,2,2332.4,2
33RR20080204,       I06S,13,1,11,11,2,20080209,728,-34.3248,29.2871,4070,1619.2,3.1577,34.5719,3,34.6108,2,171.1,4,168.4,2,68.47,2,33.11,2,0,2,2.3,2,0.067,4,-0.011,4,2243.2,2,2336.4,2
33RR20080204,       I06S,13,1,10,10,2,20080209,725,-34.3248,29.2871,4070,1720.9,2.9966,34.6425,3,34.6543,2,170.9,3,172.1,2,70.29,2,32.4,2,0,2,2.25,2,0.17,2,0.089,2,2243.5,2,2340.7,2
33RR20080204,       I06S,13,1,9,9,2,20080209,722,-34.3248,29.2871,4070,1821.3,2.8799,34.6956,2,34.6986,2,183.5,3,176.4,2,71.28,2,31.44,2,0,2,2.19,2,0.102,2,0.048,2,2241.7,2,2343.7,2
33RR20080204,       I06S,13,1,8,8,2,20080209,717,-34.3248,29.2871,4070,2032.8,2.6908,34.7358,3,34.7511,2,185.7,3,185.5,2,72.88,2,30.13,2,0,2,2.09,2,0.047,2,0.018,2,2238.8,2,2347.5,2
33RR20080204,       I06S,13,1,7,7,2,20080209,711,-34.3248,29.2871,4070,2334.6,2.596,34.7968,3,34.8089,2,210.5,3,209.7,2,59.59,2,27.01,2,0,2,1.84,2,0.034,2,0.005,2,2214.9,3,2337.5,2
33RR20080204,       I06S,13,1,6,6,2,20080209,704,-34.3248,29.2871,4070,2640.1,2.3196,34.8087,3,34.8137,2,214.3,3,213.6,2,66.1,2,26.95,2,0,2,1.84,2,0.029,2,0.007,2,2219.6,2,2344.6,2
33RR20080204,       I06S,13,1,5,5,2,20080209,658,-34.3248,29.2871,4070,2941.2,2.1364,34.8127,3,34.8186,2,211.3,3,219.9,2,68.31,2,26.6,2,0,2,1.82,2,0.034,2,0.01,2,2217.6,2,2346.3,2
33RR20080204,       I06S,13,1,4,4,2,20080209,652,-34.3248,29.2871,4070,3247.2,2.0265,34.8034,3,34.8098,2,219.7,3,218.9,2,72.78,2,27.04,2,0,2,1.84,2,0.038,2,0.008,2,2221.6,2,2348.9,2
33RR20080204,       I06S,13,1,3,3,2,20080209,646,-34.3248,29.2871,4070,3556,1.6054,34.766,3,34.7766,2,221.2,3,216.8,2,87.88,2,28.61,2,0,2,1.96,2,0.053,2,0.015,2,2233.9,2,2355.6,2
33RR20080204,       I06S,13,1,2,2,2,20080209,639,-34.3248,29.2871,4070,3860.3,1.2776,34.7466,2,34.7509,2,219.3,3,217,2,99.32,2,29.77,2,0,2,2.05,2,0.071,2,0.029,2,2242.5,2,2360.2,2
33RR20080204,       I06S,13,1,1,1,2,20080209,634,-34.3248,29.2871,4070,4107.9,1.064,34.7359,7,34.734,2,214.2,4,216.6,2,107.68,2,30.57,2,0,2,2.11,2,0.093,2,0.059,2,2249.6,6,2365.5,2
33RR20080204,       I06S,14,2,35,35,2,20080209,1530,-34.5289,29.5346,4281,5.2,23.0753,35.7078,2,35.7063,2,217.8,2,218.7,2,1.8,2,0.04,2,0,2,0.06,2,1.964,2,1.217,2,2023.8,6,2338.5,2
33RR20080204,       I06S,14,2,34,34,2,20080209,1526,-34.5289,29.5346,4281,27.5,23.0778,35.7061,2,35.7065,2,219.9,2,218.7,2,1.8,2,0.04,2,0,2,0.05,2,-999,5,-999,5,2023.4,2,2338.6,2
33RR20080204,       I06S,14,2,33,33,2,20080209,1524,-34.5289,29.5346,4281,37.7,23.0656,35.7036,2,35.7025,2,220.6,2,218.7,2,1.79,2,0.04,2,0,2,0.04,2,1.977,2,1.205,2,2024.9,2,2339.6,2
33RR20080204,       I06S,14,2,32,32,2,20080209,1522,-34.5289,29.5346,4281,67.5,21.9179,35.6272,2,35.626,2,228.8,2,224.3,2,1.79,2,0.05,2,0,2,0.05,2,2.071,2,1.28,2,2023.8,2,2333.1,2
33RR20080204,       I06S,14,2,31,31,2,20080209,1520,-34.5289,29.5346,4281,92,21.0369,35.5719,2,35.5727,2,231.3,2,225.7,2,1.99,2,0,2,0,2,0.07,2,2.151,2,1.323,2,2028.1,2,2329.4,2
33RR20080204,       I06S,14,2,30,30,2,20080209,1518,-34.5289,29.5346,4281,141.5,19.0584,35.5318,2,35.5314,2,207.6,2,201.1,2,3.18,2,2.45,2,0.02,2,0.29,2,2.285,2,1.388,2,2061.1,2,2328,2
33RR20080204,       I06S,14,2,29,29,2,20080209,1516,-34.5289,29.5346,4281,194.1,17.6251,35.5173,2,35.5163,2,188.7,2,190.7,2,4.76,2,5.58,2,0.01,2,0.48,2,2.376,2,1.439,2,2084.8,2,2328,2
33RR20080204,       I06S,14,2,28,28,2,20080209,1514,-34.5289,29.5346,4281,233.1,16.2663,35.4651,2,35.465,2,184.8,2,183.6,2,5.95,2,7.96,2,0.01,2,0.63,2,2.555,2,1.491,2,2105.5,2,2325.8,2
33RR20080204,       I06S,14,2,27,27,2,20080209,1512,-34.5289,29.5346,4281,280.6,14.7037,35.3479,3,35.3733,2,190.5,2,192,2,6.15,2,9.33,2,0.01,2,0.73,2,2.735,2,1.56,2,2116.7,2,2324.4,2
33RR20080204,       I06S,14,2,26,26,2,20080209,1510,-34.5289,29.5346,4281,331.5,13.1268,34.9937,3,35.2231,2,200.1,2,206.2,2,5.75,2,10.75,2,0.01,2,0.82,2,2.994,2,1.674,2,2120.4,2,2316.9,2
33RR20080204,       I06S,14,2,25,25,2,20080209,1507,-34.5289,29.5346,4281,393.6,11.7551,34.8254,3,35.0579,2,212.5,2,217.4,2,5.35,2,12.43,2,0,2,0.92,2,3.157,2,1.738,2,2121.8,2,2309.2,2
33RR20080204,       I06S,14,2,24,24,2,20080209,1504,-34.5289,29.5346,4281,439.8,11.0695,34.946,3,34.9633,2,218.2,2,219.6,2,5.75,2,13.7,2,0,2,1,2,3.279,2,1.764,2,2124.6,2,2304.5,2
33RR20080204,       I06S,14,2,23,23,2,20080209,1502,-34.5289,29.5346,4281,485.6,10.5613,34.8707,3,34.8918,2,219,2,219.6,2,6.14,2,14.87,2,0,2,1.07,2,3.231,2,1.72,2,2127.6,2,2303.5,2
33RR20080204,       I06S,14,2,22,22,2,20080209,1459,-34.5289,29.5346,4281,558.7,9.6564,34.767,3,34.7743,2,217.2,4,216.4,2,8.13,2,17.32,2,0,2,1.22,2,3.035,2,1.599,2,2134.9,2,2295.4,2
33RR20080204,       I06S,14,2,21,21,2,20080209,1455,-34.5289,29.5346,4281,659.5,8.4684,34.6324,3,34.5571,2,181.8,4,204.7,2,13.33,2,21.35,2,0,2,1.49,2,2.587,2,1.338,2,2151,2,2295.6,2
33RR20080204,       I06S,14,2,20,20,2,20080209,1452,-34.5289,29.5346,4281,764.2,7.3275,34.4196,3,34.5534,2,182.5,4,195.7,2,20.36,2,24.78,2,0,2,1.72,2,2.085,2,1.057,2,2166.7,2,2296.6,2
33RR20080204,       I06S,14,2,19,19,2,20080209,1449,-34.5289,29.5346,4281,867.1,6.2694,34.4736,3,34.4798,2,171.9,4,193.8,2,26.21,2,27.41,2,0,2,1.89,2,1.935,2,0.986,2,2180.3,2,2298.7,2
33RR20080204,       I06S,14,2,18,18,2,20080209,1446,-34.5289,29.5346,4281,968.4,5.6045,34.434,3,34.4566,2,173.7,4,189.8,2,32.28,2,29.11,2,0,2,2.02,2,1.669,2,0.841,2,2191.9,6,2303.1,2
33RR20080204,       I06S,14,2,17,17,2,20080209,1442,-34.5289,29.5346,4281,1074.8,4.9362,34.4461,3,34.4576,2,181.6,4,183,2,40.61,2,30.76,2,0,2,2.15,2,1.318,2,0.678,2,-999,9,-999,9
33RR20080204,       I06S,14,2,16,16,2,20080209,1438,-34.5289,29.5346,4281,1174.3,4.2875,34.4372,2,34.4391,2,175.1,4,184.3,2,45.09,2,31.89,2,0,2,2.23,2,1.339,2,0.677,2,-999,9,-999,9
33RR20080204,       I06S,14,2,15,15,2,20080209,1434,-34.5289,29.5346,4281,1275.2,3.9706,34.5199,2,34.5202,2,176.8,4,169.3,2,57.34,2,32.83,2,0,2,2.29,2,0.661,2,0.353,2,-999,9,2321.6,2
33RR20080204,       I06S,14,2,14,14,2,20080209,1431,-34.5289,29.5346,4281,1379,3.5807,34.5427,2,34.5458,2,168.6,4,166.1,2,62.67,2,33.5,2,0,2,2.35,2,0.55,2,0.293,2,-999,9,-999,9
33RR20080204,       I06S,14,2,13,13,2,20080209,1427,-34.5289,29.5346,4281,1473.2,3.4736,34.592,2,34.5951,2,164.2,4,162,2,68.22,2,33.55,2,0,2,2.35,2,0.338,2,0.193,2,-999,9,2336,2
33RR20080204,       I06S,14,2,12,12,2,20080209,1423,-34.5289,29.5346,4281,1578.4,3.2602,34.6296,3,34.6344,2,167.4,4,163.6,2,71.92,2,33.19,2,0,2,2.32,2,0.217,2,0.125,2,-999,9,-999,9
33RR20080204,       I06S,14,2,11,11,2,20080209,1420,-34.5289,29.5346,4281,1683.2,3.0176,34.6569,3,34.6629,2,165.1,4,170.5,2,71.1,2,32.46,2,0,2,2.27,2,0.168,2,0.098,2,-999,9,-999,9
