EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,,DB,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,,,UMOL/KG,,UMOL/KG,
    316N145_9,     I04,604,1,19,19,2,19950619,309,-24.66,36.2458,2173,128.1,20.461,35.3382,2,35.3331,2,159.6,2,155.6,2,7.05,2,7.84,2,0.03,2,0.65,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,604,1,18,18,2,19950619,309,-24.66,36.2458,2173,151.4,18.0017,35.3387,2,35.3319,2,152.9,2,150.9,2,9.14,2,10.42,2,0.01,2,0.8,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,604,1,17,17,2,19950619,309,-24.66,36.2458,2173,205,14.5244,35.2596,2,35.2572,2,162.5,2,165.2,2,10.46,2,12.8,2,0,2,0.95,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,604,1,16,16,2,19950619,309,-24.66,36.2458,2173,252.7,13.0329,35.1647,2,35.1647,2,178.2,2,179.6,2,10.07,2,13.5,2,0,2,1.01,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,604,1,15,15,2,19950619,309,-24.66,36.2458,2173,304.6,11.7246,35.0285,2,35.0301,2,187,2,189.6,2,10.25,2,14.99,2,0,2,1.1,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,604,1,14,14,2,19950619,309,-24.66,36.2458,2173,404.1,9.999,34.839,2,34.8383,2,183.8,2,184.9,2,14.64,2,19.2,2,0,2,1.35,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,604,1,13,13,2,19950619,309,-24.66,36.2458,2173,505.6,8.9086,34.7373,2,34.7376,2,177.9,2,177.4,2,20.18,2,22.43,2,0,2,1.58,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,604,1,12,12,2,19950619,309,-24.66,36.2458,2173,607.3,8.1327,34.6847,2,34.6876,2,169.7,2,169.8,2,25.72,2,24.83,2,0,2,1.76,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,604,1,11,11,2,19950619,309,-24.66,36.2458,2173,707.8,7.2313,34.645,2,34.648,2,159.1,2,158.1,2,34.71,2,27.84,2,0,2,1.98,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,604,1,10,10,2,19950619,309,-24.66,36.2458,2173,809.2,6.3791,34.6308,2,34.6332,2,147.9,2,147.6,2,44.86,2,30.4,2,0,2,2.22,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,604,1,9,9,2,19950619,309,-24.66,36.2458,2173,909.6,5.6392,34.6221,2,34.6227,2,147.5,2,143.7,2,53.67,2,31.98,2,0,2,2.31,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,604,1,8,8,2,19950619,309,-24.66,36.2458,2173,1009.3,4.6853,34.542,2,34.5442,2,160.1,2,160.2,2,55.79,2,32.4,2,0,2,2.32,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,604,1,7,7,2,19950619,309,-24.66,36.2458,2173,1111.2,4.1527,34.5796,2,34.5807,2,156,2,155.8,2,64.62,2,33.13,2,0,2,2.37,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,604,1,6,6,2,19950619,309,-24.66,36.2458,2173,1212.6,3.8705,34.6363,2,34.6368,2,148.9,2,149,2,72.89,2,33.55,2,0,2,2.41,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,604,1,5,5,2,19950619,309,-24.66,36.2458,2173,1412.6,3.2438,34.6892,2,34.6888,2,154.9,2,156.6,2,80.8,2,32.97,2,0,2,2.38,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,604,1,4,4,2,19950619,309,-24.66,36.2458,2173,1614.5,2.8985,34.7198,2,34.7194,2,166.8,2,167.2,2,81.96,2,31.99,2,0,2,2.27,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,604,1,3,3,2,19950619,309,-24.66,36.2458,2173,1814.6,2.642,34.7494,2,34.7492,2,178.3,2,179.3,2,80.23,2,30.6,2,0,2,2.16,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,604,1,2,2,2,19950619,309,-24.66,36.2458,2173,2019.3,2.4436,34.777,2,34.7765,2,192.5,2,193.2,2,75.98,2,29.12,2,0,2,2.03,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,604,1,1,1,2,19950619,309,-24.66,36.2458,2173,2183.9,2.3671,34.7893,2,34.7892,2,200.9,2,200.6,2,73.09,2,28.28,2,0,2,1.97,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,603,1,27,27,2,19950619,15,-24.6635,36.4968,2122,4.7,23.9288,35.4722,2,35.4707,2,205.9,2,208.3,2,2.39,2,0.04,2,0.02,2,0.14,2,1.837,2,1.015,2,-999,9,1981.3,6,2327.3,2
    316N145_9,     I04,603,1,26,26,2,19950619,15,-24.6635,36.4968,2122,24.2,23.9362,35.4709,2,35.4705,2,206.6,2,208.1,2,2.38,2,0.05,2,0.01,2,0.13,2,1.855,2,1.029,2,-999,9,1981.7,2,2319.6,2
    316N145_9,     I04,603,1,25,25,2,19950619,15,-24.6635,36.4968,2122,45.1,23.935,35.4711,2,35.4697,2,207.1,2,208.3,2,2.37,2,0.05,2,0.01,2,0.13,2,-999,9,-999,9,-999,9,1980.3,2,2321.7,2
    316N145_9,     I04,603,1,24,24,2,19950619,15,-24.6635,36.4968,2122,63,23.9454,35.4721,2,35.4715,2,-999,3,208,2,2.36,2,0.05,2,0.01,2,0.13,2,1.817,2,1.018,2,-999,9,1981.9,2,-999,5
    316N145_9,     I04,603,1,23,23,2,19950619,15,-24.6635,36.4968,2122,83.6,23.9385,35.4749,2,35.4741,2,-999,3,207.9,2,2.16,2,0.05,2,0.01,2,0.13,2,-999,9,-999,9,-999,9,1981.7,2,2323.1,2
    316N145_9,     I04,603,1,22,22,2,19950619,15,-24.6635,36.4968,2122,104.7,23.1134,35.4476,2,35.4402,2,-999,3,193.1,2,3.1,2,1.47,2,0.16,2,0.25,2,1.84,6,1.016,6,-999,9,2005.9,2,2323.5,6
    316N145_9,     I04,603,1,21,21,2,19950619,15,-24.6635,36.4968,2122,128.8,21.3835,35.3762,2,35.3727,2,180.3,2,171.5,2,4.62,2,4.49,2,0.08,2,0.45,2,-999,9,-999,9,-999,9,2042.7,2,2316.9,2
    316N145_9,     I04,603,1,20,20,2,19950619,15,-24.6635,36.4968,2122,153.7,20.2485,35.3775,2,35.3778,2,165.8,2,161.5,2,5.94,2,6.64,2,0.03,2,0.58,2,1.876,2,1.001,2,-999,9,2062.5,2,2320.8,2
    316N145_9,     I04,603,1,19,19,2,19950619,15,-24.6635,36.4968,2122,201.8,16.7973,35.3456,2,35.3479,2,156,2,155.1,2,9.36,2,10.84,2,0.01,2,0.83,2,-999,9,-999,9,-999,9,2103.4,2,2322.1,2
    316N145_9,     I04,603,1,18,18,2,19950619,15,-24.6635,36.4968,2122,254.4,14.1349,35.2442,2,35.2434,2,166.3,2,168.9,2,-999,9,-999,9,-999,9,-999,9,1.857,2,0.961,2,-999,9,2121.1,6,-999,5
    316N145_9,     I04,603,1,17,17,2,19950619,15,-24.6635,36.4968,2122,305.5,12.3908,35.102,2,35.1071,2,183.1,2,184.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2124.6,2,2315.1,2
    316N145_9,     I04,603,1,16,16,2,19950619,15,-24.6635,36.4968,2122,355.1,11.2818,34.9753,2,34.9809,2,188.2,2,190.9,2,-999,9,-999,9,-999,9,-999,9,1.758,2,0.863,2,-999,9,2129.4,2,2312.6,2
    316N145_9,     I04,603,1,15,15,2,19950619,15,-24.6635,36.4968,2122,429.5,10.0781,34.8459,2,34.8448,2,183.4,2,184.3,2,14.5,2,19.07,2,0,2,1.34,2,-999,9,-999,9,-999,9,2144.5,2,2305.5,2
    316N145_9,     I04,603,1,14,14,2,19950619,15,-24.6635,36.4968,2122,504.9,9.2891,34.777,2,34.7773,2,173.4,2,175.2,2,19.26,2,21.7,2,0,2,1.53,2,1.081,2,0.529,2,-999,9,2157.7,2,2305.8,2
    316N145_9,     I04,603,1,13,13,2,19950619,15,-24.6635,36.4968,2122,603.9,8.2301,34.6866,2,34.6864,2,174.6,2,174.4,2,24.41,2,24.34,2,0,2,1.74,2,-999,9,-999,9,-999,9,2170.8,2,2307.7,2
    316N145_9,     I04,603,1,12,12,2,19950619,15,-24.6635,36.4968,2122,704.9,7.2681,34.6444,2,34.646,2,161.3,2,160.1,2,33.58,2,27.48,2,0,2,1.96,2,0.572,2,0.278,2,-999,9,2193.3,2,2309.7,6
    316N145_9,     I04,603,1,11,11,2,19950619,15,-24.6635,36.4968,2122,802.3,6.5003,34.6086,2,34.6091,2,158.1,2,156.9,2,40.08,2,29.39,2,0,2,2.11,2,-999,9,-999,9,-999,9,2207,2,2315.6,2
    316N145_9,     I04,603,1,10,10,2,19950619,15,-24.6635,36.4968,2122,900.7,5.848,34.5991,2,34.5987,2,152.8,2,151.8,2,47.73,2,31.02,2,0,2,2.23,2,0.369,2,0.162,2,-999,9,2218.6,2,-999,5
    316N145_9,     I04,603,1,9,9,2,19950619,15,-24.6635,36.4968,2122,999.8,5.1093,34.5787,2,34.5801,2,151,2,152.6,2,54.44,2,32.09,2,0,2,2.31,2,-999,9,-999,9,-999,9,2230,2,2325.8,2
    316N145_9,     I04,603,1,8,8,2,19950619,15,-24.6635,36.4968,2122,1098.7,4.2671,34.5684,2,34.5685,2,158.2,2,156.7,2,62.31,2,32.77,2,0,2,2.35,2,0.287,2,0.133,2,-999,9,2238.8,2,2334.8,2
    316N145_9,     I04,603,1,7,7,2,19950619,15,-24.6635,36.4968,2122,1243.6,3.9485,34.6397,2,34.6391,2,147.1,2,147.3,2,72.69,2,33.45,2,0,2,2.41,2,-999,9,-999,9,-999,9,2255.1,2,2347.1,2
    316N145_9,     I04,603,1,6,6,2,19950619,15,-24.6635,36.4968,2122,1390,3.4907,34.6606,2,34.6601,2,152.5,2,152.9,2,76.94,2,33.23,2,0,2,2.39,2,0.05,2,0.014,2,-999,9,2256.8,2,2354.2,2
    316N145_9,     I04,603,1,5,5,2,19950619,15,-24.6635,36.4968,2122,1543.3,3.0357,34.7081,2,34.7072,2,159.7,2,161.5,2,81.78,2,32.36,2,0,2,2.3,2,-999,9,-999,9,-999,9,2258.1,2,2359.1,2
    316N145_9,     I04,603,1,4,4,2,19950619,15,-24.6635,36.4968,2122,1693.1,2.7312,34.7345,2,34.7341,2,174.1,2,174,2,80.84,2,31.08,2,0,2,2.21,2,0.006,2,0,2,-999,9,2251.6,2,2360.9,2
    316N145_9,     I04,603,1,3,3,2,19950619,15,-24.6635,36.4968,2122,1847.1,2.5725,34.7576,2,34.7569,2,181.8,2,183.2,2,79.51,2,30.16,2,0,2,2.12,2,-999,9,-999,9,-999,9,2246.9,2,2357.9,2
    316N145_9,     I04,603,1,2,2,2,19950619,15,-24.6635,36.4968,2122,1999.9,2.454,34.7752,2,34.7747,2,190.7,2,192,2,76.83,2,29.13,2,0,2,2.03,2,-0.003,2,0,2,-999,9,2240.2,2,2352.8,2
    316N145_9,     I04,603,1,1,1,2,19950619,15,-24.6635,36.4968,2122,2131.1,2.4146,34.7841,2,34.7843,2,197.7,2,197.7,2,73.57,2,28.46,2,0,2,1.99,2,-0.001,2,0,2,-999,9,2234.1,6,2350.4,2
    316N145_9,     I04,602,1,26,26,2,19950618,2119,-24.6752,36.7463,2065,3.5,24.4987,35.34,2,35.3386,2,205.5,2,206.1,2,2.65,2,0.13,2,0.02,2,0.14,2,-999,9,-999,9,-999,9,1971.9,6,2313.2,2
    316N145_9,     I04,602,1,25,25,2,19950618,2119,-24.6752,36.7463,2065,25,24.3311,35.3706,2,35.3597,2,207.5,2,207.4,2,2.64,2,0.09,2,0.01,2,0.12,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,602,1,24,24,2,19950618,2119,-24.6752,36.7463,2065,44.1,24.2091,35.4449,2,35.4396,2,-999,3,208.5,2,2.45,2,0,2,0,2,0.12,2,-999,9,-999,9,-999,9,1976,2,2325.6,2
    316N145_9,     I04,602,1,23,23,2,19950618,2119,-24.6752,36.7463,2065,65.3,24.1214,35.445,2,35.443,2,-999,3,208.4,2,2.44,2,0.05,2,0,2,0.12,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,602,1,22,22,2,19950618,2119,-24.6752,36.7463,2065,85.3,23.3236,35.4338,2,35.4307,2,208.5,2,196.2,2,3.2,2,0.77,2,0.16,2,0.22,2,-999,9,-999,9,-999,9,2002,2,2318.1,2
    316N145_9,     I04,602,1,21,21,2,19950618,2119,-24.6752,36.7463,2065,105.1,20.7211,35.3463,2,35.3532,2,154.7,2,157.9,2,6.26,2,6.6,2,0.06,2,0.57,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,602,1,20,20,2,19950618,2119,-24.6752,36.7463,2065,130.6,19.2051,35.4072,2,35.4038,2,158.1,2,155.5,2,7.59,2,8.22,2,0.01,2,0.66,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,602,1,19,19,2,19950618,2119,-24.6752,36.7463,2065,156,17.9313,35.3756,2,35.3908,2,152,2,151.4,2,9.5,2,10.05,2,0.01,2,0.78,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,602,1,18,18,2,19950618,2119,-24.6752,36.7463,2065,204.7,16.66,35.5016,2,35.5073,2,178.4,2,185.3,2,6.43,2,6.72,2,0,2,0.6,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,602,1,17,17,2,19950618,2119,-24.6752,36.7463,2065,255,15.1239,35.4343,2,35.4396,2,195.2,2,197.1,2,5.85,2,7.37,2,0,2,0.63,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,602,1,16,16,2,19950618,2119,-24.6752,36.7463,2065,305.3,14.0563,35.3413,2,35.3432,2,202.6,2,203.3,2,6.03,2,8.55,2,0,2,0.7,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,602,1,15,15,2,19950618,2119,-24.6752,36.7463,2065,406.2,12.4936,35.1458,2,35.1492,2,214.2,2,215.2,2,5.83,2,10.67,2,0,2,0.83,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,602,1,14,14,2,19950618,2119,-24.6752,36.7463,2065,506.4,11.2055,34.9635,2,34.9676,2,201.2,2,204.2,2,8.5,2,14.47,2,0,2,1.06,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,602,1,13,13,2,19950618,2119,-24.6752,36.7463,2065,606.8,9.7314,34.7901,2,34.7914,2,199.7,2,197.1,2,12.51,2,18.52,2,0,2,1.32,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,602,1,12,12,2,19950618,2119,-24.6752,36.7463,2065,702.9,8.6497,34.7148,2,34.716,2,176.8,2,175.9,2,22.04,2,23.07,2,0,2,1.62,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,602,1,11,11,2,19950618,2119,-24.6752,36.7463,2065,800.4,7.4629,34.6564,2,34.6576,2,164.5,2,159.9,2,32.91,2,27.04,2,0,2,1.92,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,602,1,10,10,2,19950618,2119,-24.6752,36.7463,2065,902.9,6.3252,34.6017,2,34.6044,2,157.8,2,155.7,2,42.25,2,29.69,2,0,2,2.12,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,602,1,9,9,2,19950618,2119,-24.6752,36.7463,2065,1005.7,5.4726,34.5849,2,34.5856,2,149,2,152.1,2,51.39,2,31.5,2,0,2,2.24,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,602,1,8,8,2,19950618,2119,-24.6752,36.7463,2065,1109.2,4.3802,34.5343,2,34.5371,2,159.2,2,162.1,2,58.62,2,32.32,2,0,2,2.29,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,602,1,7,7,2,19950618,2119,-24.6752,36.7463,2065,1262.3,3.9931,34.645,2,34.6476,2,146.4,2,144.9,2,74.08,2,33.53,2,0,2,2.4,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,602,1,6,6,2,19950618,2119,-24.6752,36.7463,2065,1409,3.4623,34.6645,2,34.6652,2,153.2,2,153,2,78.45,2,33.2,2,0,2,2.37,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,602,1,5,5,2,19950618,2119,-24.6752,36.7463,2065,1553.7,3.1431,34.7024,2,34.7027,2,157.3,2,158.1,2,83.4,2,32.71,2,0,2,2.32,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,602,1,4,4,2,19950618,2119,-24.6752,36.7463,2065,1695.8,2.8496,34.7232,2,34.7255,2,168.1,2,168.8,2,82.02,2,31.63,2,0,2,2.24,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,602,1,3,3,2,19950618,2119,-24.6752,36.7463,2065,1836.3,2.6651,34.7462,2,34.7471,2,176.9,2,177.4,2,82.55,2,30.84,2,0,2,2.16,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,602,1,2,2,2,19950618,2119,-24.6752,36.7463,2065,1977.5,2.5202,34.7643,2,34.7645,2,185.6,2,184.9,2,81.17,2,30,2,0,2,2.11,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,602,1,1,1,2,19950618,2119,-24.6752,36.7463,2065,2178.8,2.377,34.7894,2,34.7902,2,201.3,2,201.5,2,74.05,2,28.32,2,0,2,1.95,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,601,1,30,30,2,19950618,1755,-24.668,37.0003,3071,2.8,24.4819,35.3743,2,35.375,2,206.7,2,208,2,2.95,2,0,2,0,2,0.11,2,1.84,2,1.062,2,-999,9,1969.6,6,2316.1,2
    316N145_9,     I04,601,1,29,29,2,19950618,1755,-24.668,37.0003,3071,23.9,24.493,35.3768,2,35.377,2,206.2,2,207.6,2,2.94,2,0,2,0,2,0.11,2,-999,9,-999,9,-999,9,1970.2,2,2316.4,2
    316N145_9,     I04,601,1,28,28,2,19950618,1755,-24.668,37.0003,3071,42.9,24.4476,35.4094,2,35.3936,2,-999,3,207.3,2,2.74,2,0,2,0,2,0.11,2,-999,9,-999,9,-999,9,1971.4,2,2312.9,2
    316N145_9,     I04,601,1,27,27,2,19950618,1755,-24.668,37.0003,3071,64,24.0837,35.4785,2,35.4786,2,-999,3,206.1,2,2.91,2,0.07,2,0.03,2,0.14,2,1.834,2,1.022,2,-999,9,1983.5,2,2322.6,2
    316N145_9,     I04,601,1,26,26,2,19950618,1755,-24.668,37.0003,3071,84.2,23.6977,35.4679,2,35.467,2,211.9,2,197.6,2,3.28,2,0.9,2,0.14,2,0.21,2,-999,9,-999,9,-999,9,1996.4,2,2322.3,2
    316N145_9,     I04,601,1,25,25,2,19950618,1755,-24.668,37.0003,3071,103.6,21.1356,35.3861,2,35.3879,2,164.9,2,173.4,2,4.99,2,4.09,2,0.06,2,0.44,2,-999,9,-999,9,-999,9,2042.1,2,2320.6,2
    316N145_9,     I04,601,1,24,24,2,19950618,1755,-24.668,37.0003,3071,128.2,19.2208,35.3939,2,35.3812,2,153.3,2,151.4,2,8.04,2,8.58,2,0.02,2,0.7,2,1.88,2,1.006,2,-999,9,2078.1,2,2317.2,2
    316N145_9,     I04,601,1,23,23,2,19950618,1755,-24.668,37.0003,3071,153.9,17.4985,35.4447,2,35.443,2,159.7,2,162,2,8.41,2,8.59,2,0.01,2,0.71,2,-999,9,-999,9,-999,9,2089.8,2,2325.7,2
    316N145_9,     I04,601,1,22,22,2,19950618,1755,-24.668,37.0003,3071,204.5,16.2316,35.4338,2,-999,9,169.9,2,172,2,8.59,2,9.09,2,0.01,2,0.74,2,-999,9,-999,9,-999,9,-999,5,2326.5,6
    316N145_9,     I04,601,1,21,21,2,19950618,1755,-24.668,37.0003,3071,254,15.0878,35.3845,2,35.3936,2,181.5,2,184.2,2,7.82,2,9.1,2,0,2,0.75,2,2.136,2,1.087,2,-999,9,2102.4,2,2323.8,2
    316N145_9,     I04,601,1,20,20,2,19950618,1755,-24.668,37.0003,3071,329.7,13.5491,35.2502,2,35.2533,2,189,2,189.4,2,8.57,2,11.18,2,0,2,0.87,2,-999,9,-999,9,-999,9,2113,2,2324.1,2
    316N145_9,     I04,601,1,19,19,2,19950618,1755,-24.668,37.0003,3071,405.6,12.5064,35.1363,2,35.1384,2,200.1,2,201.1,2,7.99,2,12.12,2,0,2,0.93,2,-999,9,-999,9,-999,9,2113.1,2,2313.7,2
    316N145_9,     I04,601,1,18,18,2,19950618,1755,-24.668,37.0003,3071,506.4,11.2883,34.9734,2,34.98,2,214,2,215.9,2,6.63,2,13.12,2,0,2,0.99,2,2.208,2,1.081,2,-999,9,2112.3,6,2310.1,2
    316N145_9,     I04,601,1,17,17,2,19950618,1755,-24.668,37.0003,3071,605.6,9.9467,34.7999,2,34.8019,2,213.2,2,213.5,2,8.73,2,16.45,2,0,2,1.2,2,-999,9,-999,9,-999,9,2123.5,2,2299.3,2
    316N145_9,     I04,601,1,16,16,2,19950618,1755,-24.668,37.0003,3071,705.9,8.8195,34.6983,2,34.7048,2,190.9,2,192.1,2,16.39,2,21.17,2,0,2,1.5,2,-999,9,-999,9,-999,9,2148.1,2,2305.4,2
    316N145_9,     I04,601,1,15,15,2,19950618,1755,-24.668,37.0003,3071,806.5,7.7624,34.6557,2,34.6561,2,169.4,2,168.7,2,28.27,2,25.8,2,0,2,1.83,2,0.699,2,0.34,2,-999,9,2179.2,2,2310.3,2
    316N145_9,     I04,601,1,14,14,2,19950618,1755,-24.668,37.0003,3071,906.5,6.6787,34.6212,2,34.6206,2,158.5,2,155.4,2,39.96,2,29.2,2,0,2,2.11,2,-999,9,-999,9,-999,9,2204.1,2,2317.1,2
    316N145_9,     I04,601,1,13,13,2,19950618,1755,-24.668,37.0003,3071,1107.3,5.2495,34.6377,2,34.6402,2,139.6,2,137,2,61.28,2,32.96,2,0,2,2.38,2,-999,9,-999,9,-999,9,2241.2,2,2335.6,2
    316N145_9,     I04,601,1,12,12,2,19950618,1755,-24.668,37.0003,3071,1160.1,4.5001,34.5741,2,34.58,2,154.1,2,152.2,2,62.43,2,32.97,2,0,2,2.37,2,0.206,2,0.084,2,-999,9,2237.5,2,2332.9,6
    316N145_9,     I04,601,1,11,11,2,19950618,1755,-24.668,37.0003,3071,1308.1,3.9632,34.6445,2,34.6457,2,144.6,2,145.7,2,74.96,2,33.68,2,0,2,2.42,2,-999,9,-999,9,-999,9,2254.5,2,2347.2,2
    316N145_9,     I04,601,1,10,10,2,19950618,1755,-24.668,37.0003,3071,1461.3,3.4677,34.6757,2,34.6758,2,153,2,152.2,2,80.95,2,33.34,2,0,2,2.4,2,-999,9,-999,9,-999,9,2258.9,2,2354.1,2
    316N145_9,     I04,601,1,9,9,2,19950618,1755,-24.668,37.0003,3071,1612.6,3.1088,34.708,2,34.7083,2,156.4,2,158.7,2,84.63,2,32.69,2,0,2,2.34,2,0.014,2,0,2,-999,9,-999,5,2358,2
    316N145_9,     I04,601,1,8,8,2,19950618,1755,-24.668,37.0003,3071,1765.1,2.8524,34.7267,2,34.7266,2,168.1,2,168.3,2,84.44,2,31.84,2,0,2,2.27,2,-999,9,-999,9,-999,9,2254.2,2,2360.4,2
    316N145_9,     I04,601,1,7,7,2,19950618,1755,-24.668,37.0003,3071,1916.4,2.6647,34.7476,2,34.7476,2,176.6,2,177.5,2,83.09,2,30.89,2,0,2,2.18,2,-999,9,-999,9,-999,9,2251.3,2,2357.7,2
    316N145_9,     I04,601,1,6,6,2,19950618,1755,-24.668,37.0003,3071,2117.7,2.5254,34.7669,2,34.7684,2,186.7,2,187.9,2,80.38,2,29.9,2,0,2,2.11,2,-0.002,2,0,2,-999,9,2243.9,2,2357.5,2
    316N145_9,     I04,601,1,5,5,2,19950618,1755,-24.668,37.0003,3071,2320.1,2.4078,34.7823,2,34.7825,2,195.5,2,195.7,2,77.87,2,29,2,0,2,2.02,2,-999,9,-999,9,-999,9,2237.8,2,2355.1,2
    316N145_9,     I04,601,1,4,4,2,19950618,1755,-24.668,37.0003,3071,2523.5,2.3266,34.7921,2,34.793,2,201.9,2,202.3,2,75.94,2,28.2,2,0,2,1.97,2,-999,9,-999,9,-999,9,2233,2,2354.3,2
    316N145_9,     I04,601,1,3,3,2,19950618,1755,-24.668,37.0003,3071,2726.4,2.2395,34.7993,2,34.7989,2,208.8,2,207.9,2,74.39,2,27.71,2,0,2,1.9,2,-0.002,2,0,2,-999,9,2229.8,2,2351.7,2
    316N145_9,     I04,601,1,2,2,2,19950618,1755,-24.668,37.0003,3071,2930.1,2.1814,34.8001,2,34.8004,2,211.1,2,211,2,74.59,2,27.56,2,0,2,1.9,2,-999,9,-999,9,-999,9,2229.2,2,2353.3,6
    316N145_9,     I04,601,1,1,1,2,19950618,1755,-24.668,37.0003,3071,3092,2.0172,34.7946,2,34.7959,2,213.2,2,212.8,2,77.88,2,27.67,2,0,2,1.91,2,-999,9,-999,9,-999,9,2230.4,6,2353.6,2
    316N145_9,     I04,600,1,32,32,2,19950618,1251,-24.6638,37.5025,3332,2.7,23.8491,35.4491,2,35.4502,2,207.9,2,210.3,2,3.1,2,0.04,2,0,2,0.13,2,-999,9,-999,9,-999,9,1978.5,6,2325.2,2
    316N145_9,     I04,600,1,30,30,2,19950618,1251,-24.6638,37.5025,3332,26.3,23.8559,35.4529,2,35.4597,2,-999,3,210.1,2,2.9,2,0.04,2,0,2,0.12,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,600,1,29,29,2,19950618,1251,-24.6638,37.5025,3332,46,23.8535,35.48,2,35.4813,2,-999,3,209.7,2,2.89,2,0.04,2,0,2,0.12,2,-999,9,-999,9,-999,9,1980.9,2,2324.8,2
    316N145_9,     I04,600,1,28,28,2,19950618,1251,-24.6638,37.5025,3332,65.2,23.8567,35.4869,2,35.487,2,-999,3,208.7,2,2.87,2,0.08,2,0.01,2,0.13,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,600,1,27,27,2,19950618,1251,-24.6638,37.5025,3332,85.3,23.4067,35.4555,2,35.4498,2,204.5,2,195.6,2,3.43,2,1.09,2,0.17,2,0.25,2,-999,9,-999,9,-999,9,-999,9,-999,9
