BOTTLE,20140514CCHSIOSE
# Original header:
# Merged parameters: TRITUM,TRITER,DELHER,TCARBN_FLAG_W,TCARBN,ALKALI_FLAG_W,DELC13_FLAG_W
# 20030218WHPSIOdm
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20030218
#original HYD file: i05ehy.txt   Tue Feb 18 10:11:33 2003
#original SUM file: ../ORIG/i05esu.txt   Wed Feb 13 09:01:40 2002
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,
  316N145_7,       I08N,279,1,4,4,2,19950310,1103,5.8892,79.9927,160,107.3,20.4586,34.7919,2,34.8003,2,40.6,2,40.1,2,19.86,2,23.11,2,0.03,2,1.69,2,-999,9,-999,9,-999,9,-999,9,-999,9
  316N145_7,       I08N,279,1,3,3,2,19950310,1103,5.8892,79.9927,160,132.8,16.1771,34.9411,2,34.9358,2,14.9,2,13.7,2,28.14,2,29.02,2,0,2,2.15,2,-999,9,-999,9,-999,9,-999,9,-999,9
  316N145_7,       I08N,279,1,2,2,2,19950310,1103,5.8892,79.9927,160,162.3,14.7878,35.0284,2,35.0039,2,15.4,2,17.1,2,29.78,2,30.05,2,0,2,2.23,2,-999,9,-999,9,-999,9,-999,9,-999,9
  316N145_7,       I08N,279,1,1,1,2,19950310,1103,5.8892,79.9927,160,185.8,13.9323,35.0412,2,35.04,2,17.2,2,17.1,2,30.17,2,30.32,2,0,2,2.24,2,-999,9,-999,9,-999,9,-999,9,-999,9
  316N145_7,       I08N,280,1,18,18,2,19950310,1225,5.8717,79.9865,813,2.8,28.4961,33.2602,2,33.2574,2,198.2,2,200.3,2,2.46,2,0.09,2,0,2,0.09,2,1.708,2,0.964,2,-999,9,1878.9,2,-999,5
  316N145_7,       I08N,280,1,17,17,2,19950310,1225,5.8717,79.9865,813,27.8,28.2452,33.284,2,33.2809,2,196,3,200.5,2,2.44,2,0.08,2,0.01,2,0.09,2,-999,9,-999,9,-999,9,1879,2,-999,5
  316N145_7,       I08N,280,1,16,16,2,19950310,1225,5.8717,79.9865,813,52.6,28.2091,33.309,2,33.3055,2,186.9,3,200,2,2.43,2,0.13,2,0.01,2,0.08,2,-999,9,-999,9,-999,9,1878.5,2,-999,5
  316N145_7,       I08N,280,1,15,15,2,19950310,1225,5.8717,79.9865,813,77.9,28.1573,33.3614,2,33.3533,2,193,2,197.5,2,2.43,2,0.22,2,0.02,2,0.1,2,-999,9,-999,9,-999,9,1883.8,2,-999,5
  316N145_7,       I08N,280,1,14,14,2,19950310,1225,5.8717,79.9865,813,103.5,19.4051,34.86,2,34.8395,2,35.3,2,31.7,2,21.53,2,24.62,2,0.02,2,1.8,2,0.829,2,0.42,2,-999,9,2155.9,2,-999,5
  316N145_7,       I08N,280,1,13,13,2,19950310,1225,5.8717,79.9865,813,128,16.6178,34.9228,2,34.9195,2,14.8,2,14.1,2,27.53,2,28.65,2,0,2,2.11,2,-999,9,-999,9,-999,9,2199.6,2,-999,5
  316N145_7,       I08N,280,1,12,12,2,19950310,1225,5.8717,79.9865,813,153.2,15.7311,34.9576,2,34.9545,2,14.6,2,15.1,2,28.75,2,29.39,2,0,2,2.17,2,-999,9,-999,9,-999,9,2211.8,2,-999,5
  316N145_7,       I08N,280,1,11,11,2,19950310,1225,5.8717,79.9865,813,178.6,14.6353,35.0106,2,35.0104,2,14.8,2,15.7,2,29.98,2,30.19,2,0,2,2.23,2,-999,9,-999,9,-999,9,2221.8,2,-999,5
  316N145_7,       I08N,280,1,10,10,2,19950310,1225,5.8717,79.9865,813,203.3,13.3294,35.0979,2,35.0644,2,18.4,2,19.1,2,29.95,2,30.08,2,0,2,2.25,2,0.405,2,0.198,2,-999,9,2231.2,2,-999,5
  316N145_7,       I08N,280,1,9,9,2,19950310,1225,5.8717,79.9865,813,253.9,12.0371,35.1092,2,35.1067,2,26.4,2,28.1,2,31.39,2,31.12,2,0,2,2.26,2,-999,9,-999,9,-999,9,2242.1,2,-999,5
  316N145_7,       I08N,280,1,8,8,2,19950310,1225,5.8717,79.9865,813,304.7,11.5007,35.108,2,35.101,2,24.5,2,25.4,2,34.07,2,32.15,2,0,2,2.35,2,0.245,2,0.115,2,-999,9,2247.6,2,-999,5
  316N145_7,       I08N,280,1,7,7,2,19950310,1225,5.8717,79.9865,813,354.9,10.9037,35.0906,2,35.0876,2,22.3,2,22.5,2,39.04,2,33.43,2,0,2,2.46,2,-999,9,-999,9,-999,9,2258.9,2,-999,5
  316N145_7,       I08N,280,1,6,6,2,19950310,1225,5.8717,79.9865,813,405.6,10.3488,35.0822,2,35.0801,2,21.1,2,21.4,2,44.21,2,34.38,2,0,2,2.56,2,-999,9,-999,9,-999,9,2266.4,2,-999,5
  316N145_7,       I08N,280,1,5,5,2,19950310,1225,5.8717,79.9865,813,505.7,9.6612,35.066,2,35.064,2,22.1,2,21.8,2,51.24,2,35.23,2,0,2,2.64,2,-999,9,-999,9,-999,9,2275.6,2,-999,5
  316N145_7,       I08N,280,1,4,4,2,19950310,1225,5.8717,79.9865,813,605.8,8.9286,35.028,2,35.025,2,22.4,2,22.4,2,60.36,2,36.28,2,0,2,2.74,2,0.018,2,0.004,2,-999,9,2288.5,2,-999,5
  316N145_7,       I08N,280,1,3,3,2,19950310,1225,5.8717,79.9865,813,707,8.1823,34.9927,2,34.9909,2,26.4,2,27.1,2,69.06,2,36.99,2,0,2,2.8,2,-999,9,-999,9,-999,9,2295.6,2,-999,5
  316N145_7,       I08N,280,1,2,2,2,19950310,1225,5.8717,79.9865,813,781.9,7.7553,34.9739,2,34.9746,2,29,2,31.7,3,73.82,2,37.17,2,0,2,2.82,2,0.004,2,-0.003,2,-999,9,2301.8,2,-999,5
  316N145_7,       I08N,280,1,1,1,2,19950310,1225,5.8717,79.9865,813,825.4,7.6118,34.9718,2,34.9695,2,33.7,2,32.4,2,75.05,2,37.16,2,0,2,2.82,2,-999,9,-999,9,-999,9,2302.8,2,-999,5
  316N145_7,       I08N,281,1,22,22,2,19950310,1744,5.792,79.9938,1330,2.8,28.305,33.2018,2,33.1993,2,199.9,2,199.9,2,2.76,2,0.09,2,0,2,0.08,2,-999,9,-999,9,-999,9,1875.9,2,-999,5
  316N145_7,       I08N,281,1,21,21,2,19950310,1744,5.792,79.9938,1330,32.1,28.191,33.2548,2,33.2535,2,197.7,2,200.1,2,2.75,2,0.14,2,0,2,0.07,2,-999,9,-999,9,-999,9,1877.3,2,-999,5
  316N145_7,       I08N,281,1,20,20,2,19950310,1744,5.792,79.9938,1330,62,28.1169,33.3539,2,33.3533,2,200.9,2,199.1,2,2.73,2,0.27,2,0.01,2,0.1,2,-999,9,-999,9,-999,9,1884.6,2,-999,5
  316N145_7,       I08N,281,1,19,19,2,19950310,1744,5.792,79.9938,1330,92,23.9714,34.812,2,34.8115,2,72.6,2,72.9,2,11.78,2,16.51,2,0.16,2,1.22,2,-999,9,-999,9,-999,9,2081.5,2,-999,5
  316N145_7,       I08N,281,1,18,18,2,19950310,1744,5.792,79.9938,1330,123,17.6001,34.9217,2,34.9174,2,19.4,2,19.7,2,25.38,2,27.49,2,0.01,2,1.99,2,-999,9,-999,9,-999,9,2187.4,2,-999,5
  316N145_7,       I08N,281,1,17,17,2,19950310,1744,5.792,79.9938,1330,163,15.5051,34.9766,2,34.9719,2,18.4,2,17.9,2,28.87,2,29.37,2,0,2,2.13,2,-999,9,-999,9,-999,9,2211.3,2,-999,5
  316N145_7,       I08N,281,1,16,16,2,19950310,1744,5.792,79.9938,1330,203,13.9288,35.0751,2,35.0618,2,17.8,2,17.9,2,29.87,2,30.45,2,0,2,2.21,2,-999,9,-999,9,-999,9,2211,2,-999,5
  316N145_7,       I08N,281,1,15,15,2,19950310,1744,5.792,79.9938,1330,253.5,12.1885,35.0949,2,35.0919,2,26.6,2,27.9,2,31.71,2,31.34,2,0,2,2.24,2,-999,9,-999,9,-999,9,2241.3,2,-999,5
  316N145_7,       I08N,281,1,14,14,2,19950310,1744,5.792,79.9938,1330,293.7,11.8357,35.1161,2,35.1138,2,28.4,2,28.8,2,31.89,2,31.53,2,0,2,2.25,2,-999,9,-999,9,-999,9,2244.6,2,-999,5
  316N145_7,       I08N,281,1,13,13,2,19950310,1744,5.792,79.9938,1330,343.6,11.3034,35.0988,2,35.0966,2,24.3,2,24.5,2,35.58,2,32.89,2,0,2,2.35,2,-999,9,-999,9,-999,9,2254.1,2,-999,5
  316N145_7,       I08N,281,1,12,12,2,19950310,1744,5.792,79.9938,1330,393.6,10.825,35.0997,2,35.0959,2,22.7,2,23.4,2,39.26,2,33.74,2,0,2,2.42,2,-999,9,-999,9,-999,9,2260,2,-999,5
  316N145_7,       I08N,281,1,11,11,2,19950310,1744,5.792,79.9938,1330,484.2,10.0506,35.0784,2,35.0766,2,23.3,2,22,2,47.49,2,35.01,2,0,2,2.56,2,-999,9,-999,9,-999,9,2271.8,2,-999,5
  316N145_7,       I08N,281,1,10,10,2,19950310,1744,5.792,79.9938,1330,574.7,9.2778,35.0318,2,35.0313,2,21.2,2,22.7,2,56.54,2,36.34,2,0,2,2.67,2,-999,9,-999,9,-999,9,2282.8,2,-999,5
  316N145_7,       I08N,281,1,9,9,2,19950310,1744,5.792,79.9938,1330,665.2,8.6826,35.0115,2,35.0114,2,23.6,2,23.9,2,63.73,2,36.91,2,0,2,2.72,2,-999,9,-999,9,-999,9,2290.3,2,-999,5
  316N145_7,       I08N,281,1,8,8,2,19950310,1744,5.792,79.9938,1330,756.5,8.0678,34.9895,2,34.9886,2,29.1,2,29,2,70.72,2,37.29,2,0,2,2.77,2,-999,9,-999,9,-999,9,2298.1,2,-999,5
  316N145_7,       I08N,281,1,7,7,2,19950310,1744,5.792,79.9938,1330,856.5,7.5466,34.971,2,34.9709,2,34.4,2,34.8,2,76.48,2,37.48,2,0,2,2.8,2,-999,9,-999,9,-999,9,2302.6,2,-999,5
  316N145_7,       I08N,281,1,6,6,2,19950310,1744,5.792,79.9938,1330,956.1,7.0203,34.9498,2,34.9502,2,40.8,2,40.8,2,82.66,2,37.62,2,0.01,2,2.81,2,-999,9,-999,9,-999,9,2308.1,2,-999,5
  316N145_7,       I08N,281,1,5,5,2,19950310,1744,5.792,79.9938,1330,1056.8,6.4335,34.9257,2,34.924,2,48.1,2,47.8,2,89.26,2,37.66,2,0.01,2,2.81,2,-999,9,-999,9,-999,9,2310.6,2,-999,5
  316N145_7,       I08N,281,1,4,4,2,19950310,1744,5.792,79.9938,1330,1156.6,5.9077,34.905,2,34.9034,2,54.9,2,56,2,94.63,2,37.62,2,0.01,2,2.81,2,-999,9,-999,9,-999,9,2315.5,2,-999,5
  316N145_7,       I08N,281,1,3,3,2,19950310,1744,5.792,79.9938,1330,1257.5,5.6327,34.8937,2,34.893,2,61,2,60.9,2,97.72,2,37.58,2,0,2,2.8,2,-999,9,-999,9,-999,9,2316.6,2,-999,5
