BOTTLE,20191227JHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#BOTTLE,20020919WHPSIOSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,
      06MT18_1,  A01E,586,1,4,    B37,2,19910911,2005,56.9117,-27.84,2922,2783.9,2.7636,34.9682,2,34.969,2,273.7,2,16.61,2,17,2,0,2,1.13,2,1.391,2,0.65,2,-999,9,-999,9
      06MT18_1,  A01E,586,1,3,    K30,2,19910911,2005,56.9117,-27.84,2922,2847.4,2.7496,34.9684,2,34.969,2,273,2,16.51,2,17,2,0,2,1.13,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,586,1,2,    B46,2,19910911,2005,56.9117,-27.84,2922,2903.1,2.7386,34.968,2,34.97,2,273.9,2,16.51,2,16.91,2,0,2,1.12,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,586,1,1,    K31,2,19910911,2005,56.9117,-27.84,2922,2921.7,2.7406,34.9693,2,34.97,2,273.1,2,16.51,2,16.91,2,0,2,1.13,2,1.476,2,0.691,2,-999,9,-999,9
      06MT18_1,  A01E,587,1,13,     K9,2,19910912,242,56.46,-27.4933,2779,1265.3,3.57,34.8962,2,34.894,2,278.9,2,11.53,2,17.59,2,0,2,1.15,2,1.868,2,0.867,2,-999,9,-999,9
      06MT18_1,  A01E,587,1,11,    B44,4,19910912,242,56.46,-27.4933,2779,1464.9,-999,-999,9,34.898,2,280.1,2,11.24,2,17.49,2,0,2,1.15,2,1.662,2,0.785,2,-999,9,-999,9
      06MT18_1,  A01E,587,1,12,    B50,2,19910912,242,56.46,-27.4933,2779,1464.9,3.486,34.8993,2,34.899,2,280.2,2,11.33,2,17.49,2,0,2,1.14,2,1.651,2,0.782,2,-999,9,-999,9
      06MT18_1,  A01E,587,1,10,    K19,2,19910912,242,56.46,-27.4933,2779,1870.8,3.4051,34.9367,2,34.938,2,272.8,2,12.8,2,17.29,2,0,2,1.15,2,1.007,2,0.487,2,-999,9,-999,9
      06MT18_1,  A01E,587,1,9,    B45,2,19910912,242,56.46,-27.4933,2779,2072.8,3.2432,34.9501,2,34.95,2,273.5,2,13.97,2,17.29,2,0,2,1.15,2,0.892,2,0.432,2,-999,9,-999,9
      06MT18_1,  A01E,587,1,8,    K22,2,19910912,242,56.46,-27.4933,2779,2276.2,3.0823,34.9639,2,34.964,2,272.1,2,15.34,2,17.19,2,0,2,1.15,2,0.68,2,0.317,2,-999,9,-999,9
      06MT18_1,  A01E,587,1,7,    B52,2,19910912,242,56.46,-27.4933,2779,2479.3,2.8285,34.9613,2,34.961,2,268.5,2,19.83,2,17.88,2,0,2,1.2,2,0.98,2,0.47,2,-999,9,-999,9
      06MT18_1,  A01E,587,1,6,    B51,2,19910912,242,56.46,-27.4933,2779,2576.8,2.7706,34.9592,2,34.96,2,266.2,2,20.91,2,17.88,2,0,2,1.21,2,0.993,2,0.473,2,-999,9,-999,9
      06MT18_1,  A01E,587,1,4,    B37,2,19910912,242,56.46,-27.4933,2779,2626.1,2.7436,34.9589,2,34.96,2,266.8,2,21.49,2,17.98,2,0,2,1.22,2,1.019,2,0.483,2,-999,9,-999,9
      06MT18_1,  A01E,587,1,5,    B49,2,19910912,242,56.46,-27.4933,2779,2627.3,2.7396,34.959,2,34.96,2,267.1,2,21.49,2,17.98,2,0,2,1.22,2,1.022,2,0.484,2,-999,9,-999,9
      06MT18_1,  A01E,587,1,3,    K30,2,19910912,242,56.46,-27.4933,2779,2674.3,2.7476,34.9671,2,34.959,4,270.1,2,21.59,2,17.98,2,0,2,1.23,2,1.014,2,0.478,2,-999,9,-999,9
      06MT18_1,  A01E,587,1,2,    B46,2,19910912,242,56.46,-27.4933,2779,2729.5,2.7316,34.9683,2,34.97,2,272.8,2,16.8,2,17,2,0,2,1.18,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,587,1,1,    K31,2,19910912,242,56.46,-27.4933,2779,2779.4,2.7146,34.9681,2,34.971,2,272.7,2,17.39,2,17.1,2,0,2,1.16,2,1.461,2,0.685,2,-999,9,-999,9
      06MT18_1,  A01E,588,1,24,    B41,2,19910912,950,55.9917,-27.125,2819,69.2,8.922,34.9624,2,34.967,2,249.6,2,6.15,2,13.38,2,0.06,2,0.89,2,3.505,2,1.69,2,2124.2,2,-999,9
      06MT18_1,  A01E,588,1,23,    K23,2,19910912,950,55.9917,-27.125,2819,105.3,8.1258,35.0207,2,35.023,2,250.9,2,7.72,2,15.34,2,0.02,2,1,2,3.283,2,1.592,2,2138,2,2392,2
      06MT18_1,  A01E,588,1,21,    B35,4,19910912,950,55.9917,-27.125,2819,105.3,-999,-999,9,35.024,2,251.2,2,7.72,2,15.43,3,0.02,2,1.01,2,3.272,2,1.601,2,-999,9,2355,2
      06MT18_1,  A01E,588,1,22,     K3,2,19910912,950,55.9917,-27.125,2819,105.3,8.1088,35.0193,2,35.022,2,251.7,2,7.72,2,15.34,2,0.02,2,1.01,2,3.298,2,1.607,2,-999,9,2392,2
      06MT18_1,  A01E,588,1,20,    B48,2,19910912,950,55.9917,-27.125,2819,307.3,5.7531,34.8592,2,34.867,2,255.4,2,9.87,2,17.78,2,0,2,1.16,2,3.224,2,1.541,2,2150.8,2,2363,2
      06MT18_1,  A01E,588,1,19,    B36,2,19910912,950,55.9917,-27.125,2819,409.3,5.4653,34.9185,2,34.918,2,246,2,10.75,2,18.66,2,0,2,1.22,2,2.706,2,1.285,2,2159.3,2,-999,9
      06MT18_1,  A01E,588,1,18,    B40,2,19910912,950,55.9917,-27.125,2819,508.2,5.0757,34.936,2,34.939,2,246.7,2,11.04,2,18.85,2,0,2,1.24,2,2.504,2,1.178,2,2162.8,2,2375,2
      06MT18_1,  A01E,588,1,17,    K17,2,19910912,950,55.9917,-27.125,2819,611,4.652,34.93,2,34.932,2,253.4,2,11.23,2,18.76,2,0,2,1.24,2,2.383,2,1.122,2,2161.6,2,-999,9
      06MT18_1,  A01E,588,1,16,     K7,2,19910912,950,55.9917,-27.125,2819,709.2,4.4142,34.9355,2,34.937,2,255.7,2,11.23,2,18.66,2,0,2,1.23,2,2.183,2,1.014,2,2161.4,2,-999,9
      06MT18_1,  A01E,588,1,14,    B42,4,19910912,950,55.9917,-27.125,2819,711.8,-999,-999,9,34.936,2,255.8,2,11.23,2,18.85,4,0,2,1.24,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,588,1,15,    B39,2,19910912,950,55.9917,-27.125,2819,711.8,4.4142,34.9365,2,34.936,2,255.9,2,11.43,3,18.66,2,0,2,1.23,2,2.159,2,1.015,2,2161,2,2374,2
      06MT18_1,  A01E,588,1,13,     K9,2,19910912,950,55.9917,-27.125,2819,908.7,3.9716,34.9126,2,34.913,2,267.3,2,11.04,2,18.27,2,0,2,1.22,2,-999,9,-999,9,2157,2,-999,9
      06MT18_1,  A01E,588,1,12,    B50,2,19910912,950,55.9917,-27.125,2819,1004.8,3.8457,34.9053,2,34.906,2,271.2,2,10.84,2,18.07,2,0,2,1.21,2,2.06,2,0.972,2,2156,2,2352,2
      06MT18_1,  A01E,588,1,11,    B44,2,19910912,950,55.9917,-27.125,2819,1098.9,3.7338,34.9034,2,34.906,2,271,2,10.84,2,18.17,2,0,2,1.21,2,-999,9,-999,9,2156.2,2,-999,9
      06MT18_1,  A01E,588,1,10,    K19,2,19910912,950,55.9917,-27.125,2819,1301.3,3.537,34.8928,2,34.892,2,280.1,2,10.94,2,17.68,2,0,2,1.19,2,1.911,2,0.899,2,2152.1,2,-999,9
      06MT18_1,  A01E,588,1,9,    B45,2,19910912,950,55.9917,-27.125,2819,1504.8,3.476,34.8996,2,34.899,2,280.4,2,11.04,2,17.59,2,0,2,1.17,2,1.622,2,0.773,2,2150.9,2,2360,2
      06MT18_1,  A01E,588,1,8,    K22,2,19910912,950,55.9917,-27.125,2819,1708.1,3.471,34.92,2,34.918,2,277.7,2,11.72,2,17.49,2,0,2,1.19,2,-999,9,-999,9,2152,2,-999,9
      06MT18_1,  A01E,588,1,7,    B52,2,19910912,950,55.9917,-27.125,2819,1911.5,3.4251,34.94,2,34.941,2,274.9,2,12.31,2,17.49,2,0,2,1.19,2,1.059,2,0.513,2,2152.5,2,2368,2
      06MT18_1,  A01E,588,1,6,    B51,2,19910912,950,55.9917,-27.125,2819,2112.3,3.3252,34.9528,2,34.953,2,272.8,2,12.99,2,17.29,2,0,2,1.18,2,1.035,2,0.496,2,2153.9,2,-999,9
      06MT18_1,  A01E,588,1,5,    B49,2,19910912,950,55.9917,-27.125,2819,2311.8,3.1613,34.9614,2,34.962,2,272.8,2,14.17,2,17.29,2,0,2,1.18,2,1.05,2,0.504,2,2157.2,2,-999,9
      06MT18_1,  A01E,588,1,4,    B37,2,19910912,950,55.9917,-27.125,2819,2520.3,2.9225,34.9624,2,34.962,2,269.6,2,17.78,2,17.58,2,0,2,1.22,2,-999,9,-999,9,2163,2,2378,2
      06MT18_1,  A01E,588,1,3,    K30,2,19910912,950,55.9917,-27.125,2819,2623.8,2.8395,34.9627,2,34.962,2,268.7,2,18.95,2,17.68,2,0,2,1.24,2,-999,9,-999,9,2165.4,2,-999,9
      06MT18_1,  A01E,588,1,2,    B46,2,19910912,950,55.9917,-27.125,2819,2723.6,2.7916,34.9663,2,34.967,2,270.9,2,17.78,2,17.39,2,0,2,1.21,2,1.251,2,0.612,2,2163.7,2,-999,9
      06MT18_1,  A01E,588,1,1,    K31,2,19910912,950,55.9917,-27.125,2819,2831.7,2.7326,34.9696,2,-999,9,272.6,2,16.8,2,17,2,0,2,1.19,2,1.461,2,0.713,2,2164.6,2,2398,2
      06MT18_1,  A01E,589,1,2,    B46,2,19910912,1545,55.5333,-26.8,3194,28,12.0778,34.726,2,34.73,2,264.2,2,1.27,2,3.42,4,0.18,2,0.44,4,3.287,2,1.641,2,-999,9,-999,9
      06MT18_1,  A01E,589,1,1,    K31,4,19910912,1545,55.5333,-26.8,3194,28,-999,-999,9,34.727,2,264.5,2,1.07,2,3.42,4,0.17,2,0.42,4,3.289,2,1.637,2,-999,9,-999,9
      06MT18_1,  A01E,589,1,24,    B41,2,19910912,1545,55.5333,-26.8,3194,98.5,7.1937,34.8585,2,34.863,2,254.6,2,8.99,2,16.8,4,0.02,2,1.13,4,3.499,2,1.707,2,-999,9,-999,9
      06MT18_1,  A01E,589,1,23,    K23,2,19910912,1545,55.5333,-26.8,3194,188,6.2506,34.8618,2,34.864,2,250.4,2,10.55,2,18.46,4,0.01,2,1.23,4,3.088,2,1.513,2,-999,9,-999,9
      06MT18_1,  A01E,589,1,22,     K3,2,19910912,1545,55.5333,-26.8,3194,286.4,6.3455,34.9956,2,34.994,2,235.5,2,11.14,2,19.44,4,0,2,1.29,4,2.485,2,1.205,2,-999,9,-999,9
      06MT18_1,  A01E,589,1,21,    B35,2,19910912,1545,55.5333,-26.8,3194,383.1,6.0867,35.0415,2,35.037,2,233,2,11.72,2,19.83,4,0,2,1.31,4,2.157,2,1.037,2,-999,9,-999,9
      06MT18_1,  A01E,589,1,20,    B48,2,19910912,1545,55.5333,-26.8,3194,480.4,5.5073,35.0277,2,35.025,2,237,2,11.92,2,20.02,4,0,2,1.32,4,1.947,2,0.926,2,-999,9,-999,9
      06MT18_1,  A01E,589,1,19,    B36,2,19910912,1545,55.5333,-26.8,3194,584.7,4.8698,34.9838,2,34.985,2,246.8,2,12.21,2,19.83,4,0,2,1.31,4,1.942,2,0.93,2,-999,9,-999,9
      06MT18_1,  A01E,589,1,18,    B40,2,19910912,1545,55.5333,-26.8,3194,584.8,4.8688,34.9836,2,34.984,2,246.7,2,12.11,2,19.83,4,0,2,1.31,4,1.932,2,0.923,2,-999,9,-999,9
      06MT18_1,  A01E,589,1,17,    K17,4,19910912,1545,55.5333,-26.8,3194,584.8,-999,-999,9,34.983,2,247.1,2,11.82,4,19.83,4,0,2,1.31,4,1.938,2,0.912,2,-999,9,-999,9
      06MT18_1,  A01E,589,1,16,     K7,2,19910912,1545,55.5333,-26.8,3194,1194.6,3.5899,34.8977,2,34.897,2,278.1,2,11.53,2,18.66,4,0,2,1.24,4,1.93,2,0.874,2,-999,9,-999,9
      06MT18_1,  A01E,589,1,15,    B39,2,19910912,1545,55.5333,-26.8,3194,1380.6,3.4211,34.8839,2,34.884,2,283.5,2,11.33,2,18.46,4,0,2,1.24,4,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,589,1,14,    B42,2,19910912,1545,55.5333,-26.8,3194,1695.7,3.4071,34.908,2,-999,9,284,2,11.33,2,18.46,4,0,2,1.23,4,2.053,2,0.966,2,-999,9,-999,9
      06MT18_1,  A01E,589,1,13,     K9,2,19910912,1545,55.5333,-26.8,3194,1783.5,3.4171,34.9152,2,34.908,3,278.4,2,12.5,2,18.46,4,0,2,1.23,4,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,589,1,11,    B44,4,19910912,1545,55.5333,-26.8,3194,1985.9,-999,-999,9,34.932,2,275.1,2,13.29,2,18.46,4,0,2,1.27,4,1.008,2,0.486,2,-999,9,-999,9
      06MT18_1,  A01E,589,1,12,    B50,2,19910912,1545,55.5333,-26.8,3194,1985.9,3.3791,34.9324,2,34.932,2,275.2,2,13.29,2,18.37,4,0,2,1.24,4,1.003,2,0.484,2,-999,9,-999,9
      06MT18_1,  A01E,589,1,10,    K19,2,19910912,1545,55.5333,-26.8,3194,2391.9,3.1423,34.9546,2,34.953,2,272.9,2,15.43,2,18.17,4,0,2,1.27,4,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,589,1,9,    B45,2,19910912,1545,55.5333,-26.8,3194,2597.3,3.0074,34.9599,2,34.958,2,271,2,17.49,2,18.46,4,0,2,1.28,4,0.919,2,0.452,2,-999,9,-999,9
      06MT18_1,  A01E,589,1,8,    K22,2,19910912,1545,55.5333,-26.8,3194,2802.2,2.8655,34.9573,2,34.956,2,267.2,2,21.59,2,19.05,4,0,2,1.32,4,0.863,2,0.416,2,-999,9,-999,9
      06MT18_1,  A01E,589,1,7,    B52,2,19910912,1545,55.5333,-26.8,3194,2963.9,2.8006,34.9551,2,34.952,2,265.3,2,23.74,2,19.44,4,0,2,1.34,4,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,589,1,6,    B51,2,19910912,1545,55.5333,-26.8,3194,3062.5,2.7686,34.9542,2,34.955,2,264.5,2,24.62,2,19.44,4,0,2,1.35,4,0.888,2,0.43,2,-999,9,-999,9
      06MT18_1,  A01E,589,1,5,    B49,2,19910912,1545,55.5333,-26.8,3194,3110.5,2.7636,34.9559,2,34.955,2,265.5,2,23.84,2,19.24,4,0,2,1.33,4,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,589,1,4,    B37,2,19910912,1545,55.5333,-26.8,3194,3164.7,2.7596,34.9612,2,34.959,2,267.3,2,22.57,2,18.85,4,0,2,1.29,4,1.12,2,0.537,2,-999,9,-999,9
      06MT18_1,  A01E,589,1,3,    K30,2,19910912,1545,55.5333,-26.8,3194,3214.9,2.7636,34.9622,2,34.963,2,268.1,2,21.69,2,18.66,4,0,2,1.28,4,1.209,2,0.572,2,-999,9,-999,9
      06MT18_1,  A01E,590,1,18,    B40,2,19910912,2159,55.0683,-26.46,3378,19.1,12.5024,34.6495,2,34.654,2,268.7,2,1.47,2,2.44,2,0.11,2,0.32,2,3.267,2,1.631,2,2046.8,2,-999,9
      06MT18_1,  A01E,590,1,17,    K17,4,19910912,2159,55.0683,-26.46,3378,19.1,-999,-999,9,34.654,2,269.1,2,1.27,2,2.35,2,0.11,2,0.32,2,3.265,2,1.628,2,-999,9,-999,9
      06MT18_1,  A01E,590,1,16,     K7,2,19910912,2159,55.0683,-26.46,3378,65.1,10.4335,34.7873,2,34.776,2,254,2,2.25,2,6.25,2,0.23,2,0.6,2,3.447,2,1.713,2,2080.4,2,-999,9
      06MT18_1,  A01E,590,1,15,    B39,2,19910912,2159,55.0683,-26.46,3378,104.2,7.5144,34.8656,2,34.864,2,254.5,2,7.91,2,15.05,2,0.02,2,1.07,2,3.535,2,1.69,2,2136.7,2,-999,9
      06MT18_1,  A01E,590,1,14,    B42,4,19910912,2159,55.0683,-26.46,3378,104.2,-999,-999,9,34.865,2,254.6,2,8.01,2,15.05,2,0.02,2,1.07,2,3.558,2,1.703,2,-999,9,-999,9
      06MT18_1,  A01E,590,1,13,     K9,2,19910912,2159,55.0683,-26.46,3378,906.4,3.9606,34.916,2,34.916,2,268,2,10.94,2,17.68,2,0,2,1.22,2,2.083,2,0.975,2,2154.4,2,-999,9
      06MT18_1,  A01E,590,1,12,    B50,2,19910912,2159,55.0683,-26.46,3378,1007.1,3.7678,34.9037,2,34.903,2,273.9,2,10.85,2,17.39,2,0,2,1.2,2,2.128,2,1.005,2,2155.8,2,-999,9
      06MT18_1,  A01E,590,1,11,    B44,2,19910912,2159,55.0683,-26.46,3378,1208.4,3.562,34.8906,2,34.889,2,280.1,2,10.75,2,17.1,2,0,2,1.2,2,2.104,2,0.993,2,2149.9,2,-999,9
      06MT18_1,  A01E,590,1,10,    K19,2,19910912,2159,55.0683,-26.46,3378,1407.6,3.498,34.8937,2,34.893,2,280.7,2,10.94,2,17.1,2,0,2,1.19,2,1.846,2,0.873,2,2153.1,2,-999,9
      06MT18_1,  A01E,590,1,9,    B45,2,19910912,2159,55.0683,-26.46,3378,1607.9,3.4191,34.8956,2,34.895,2,281.7,2,11.33,2,17.1,2,0,2,1.18,2,1.721,2,0.819,2,2152.1,2,-999,9
      06MT18_1,  A01E,590,1,8,    K22,3,19910912,2159,55.0683,-26.46,3378,1812.6,3.4151,34.9127,2,34.911,2,278.9,2,11.82,2,17,2,0,2,1.18,2,1.371,2,0.655,2,2152.7,2,-999,9
      06MT18_1,  A01E,590,1,7,    B52,2,19910912,2159,55.0683,-26.46,3378,2013.9,3.3781,34.9308,2,34.931,2,275.2,2,12.7,2,17,2,0,2,1.18,2,0.989,2,0.484,2,2154.1,2,-999,9
      06MT18_1,  A01E,590,1,6,    B51,2,19910912,2159,55.0683,-26.46,3378,2272.3,3.2632,34.9449,2,34.945,2,272.3,2,14.36,2,17,2,0,2,1.19,2,0.812,2,0.402,2,2156.6,2,-999,9
      06MT18_1,  A01E,590,1,5,    B49,2,19910912,2159,55.0683,-26.46,3378,2524.7,3.1153,34.9486,2,34.946,2,272.3,2,14.46,2,17.1,2,0,2,1.19,2,0.81,2,0.402,2,2156.5,2,-999,9
      06MT18_1,  A01E,590,1,4,    B37,2,19910912,2159,55.0683,-26.46,3378,2774.5,2.9554,34.9513,2,34.952,2,264.4,2,21.89,2,17.98,2,0,2,1.26,2,0.64,2,0.321,2,2159.6,2,-999,9
      06MT18_1,  A01E,590,1,3,    K30,2,19910912,2159,55.0683,-26.46,3378,3019.9,2.8335,34.9548,2,34.955,2,265.9,2,22.18,2,17.68,2,0,2,1.25,2,0.833,2,0.406,2,2169.9,2,-999,9
      06MT18_1,  A01E,590,1,2,    B46,2,19910912,2159,55.0683,-26.46,3378,3205.2,2.7896,34.9547,2,34.958,2,265,2,23.25,2,17.78,2,0,2,1.24,2,0.905,2,0.431,2,2174,2,-999,9
      06MT18_1,  A01E,590,1,1,    K31,2,19910912,2159,55.0683,-26.46,3378,3379.3,2.7826,34.9633,2,34.965,2,269.3,2,20.03,2,17,2,0,2,1.19,2,1.285,2,0.612,2,2168.2,2,-999,9
      06MT18_1,  A01E,591,1,22,     K3,2,19910913,505,54.61,-26.1183,3420,17.6,13.0698,34.7126,2,34.717,2,263.6,2,0.78,2,0.49,2,0.05,2,0.2,2,3.128,2,1.569,2,-999,9,-999,9
      06MT18_1,  A01E,591,1,23,    K23,2,19910913,505,54.61,-26.1183,3420,17.7,13.0738,34.7099,2,-999,9,263.3,2,1.07,3,0.49,2,0.05,2,0.24,3,-999,9,-999,9,-999,9,2381,2
      06MT18_1,  A01E,591,1,21,    B35,2,19910913,505,54.61,-26.1183,3420,29.1,13.0539,34.7178,2,34.732,2,263.2,2,0.59,2,0.59,2,0.05,2,0.21,2,3.142,2,1.573,2,-999,9,2368,2
      06MT18_1,  A01E,591,1,20,    B48,2,19910913,505,54.61,-26.1183,3420,59.4,10.4335,34.9347,2,34.983,2,243.3,2,3.03,2,8.4,2,0.21,2,0.7,2,3.356,2,1.638,2,-999,9,2381,2
      06MT18_1,  A01E,591,1,19,    B36,2,19910913,505,54.61,-26.1183,3420,118.5,8.905,35.1609,2,35.162,2,258.7,2,6.15,2,13.58,2,0.02,2,0.94,2,3.399,2,1.646,2,-999,9,2386,2
      06MT18_1,  A01E,591,1,18,    B40,2,19910913,505,54.61,-26.1183,3420,391.2,6.0088,34.8849,2,34.889,2,245.7,2,10.06,2,17.49,2,0,2,1.21,2,2.904,2,1.389,2,-999,9,2370,2
      06MT18_1,  A01E,591,1,17,    K17,2,19910913,505,54.61,-26.1183,3420,495.2,5.1596,34.8778,2,34.887,2,245.9,2,10.06,2,17.49,2,0.01,2,1.21,2,-999,9,-999,9,-999,9,2365,2
      06MT18_1,  A01E,591,1,16,     K7,2,19910913,505,54.61,-26.1183,3420,595.7,4.9917,34.9314,2,34.932,2,245.5,2,10.94,2,18.37,2,0,2,1.26,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,591,1,15,    B39,2,19910913,505,54.61,-26.1183,3420,777.2,4.3153,34.9261,2,34.927,2,258.7,2,11.04,2,18.07,2,0,2,1.24,2,2.91,2,1.397,2,-999,9,-999,9
      06MT18_1,  A01E,591,1,14,    B42,2,19910913,505,54.61,-26.1183,3420,978.9,3.9047,34.9108,2,34.913,2,269.7,2,10.94,2,17.68,2,0,2,1.22,2,-999,9,-999,9,-999,9,2360,2
      06MT18_1,  A01E,591,1,13,     K9,2,19910913,505,54.61,-26.1183,3420,1188.3,3.6149,34.8911,2,34.89,2,278.5,2,10.65,2,17.19,2,0,2,1.19,2,2.242,2,1.042,2,-999,9,-999,9
      06MT18_1,  A01E,591,1,12,    B50,2,19910913,505,54.61,-26.1183,3420,1388.9,3.474,34.8856,2,34.885,2,282.1,2,10.65,2,17,2,0,2,1.18,2,2.09,2,0.979,2,-999,9,-999,9
      06MT18_1,  A01E,591,1,11,    B44,2,19910913,505,54.61,-26.1183,3420,1594.9,3.4321,34.893,2,34.893,2,281.9,2,10.84,2,17,2,0,2,1.18,2,-999,9,-999,9,-999,9,2362,2
      06MT18_1,  A01E,591,1,10,    K19,2,19910913,505,54.61,-26.1183,3420,1795.4,3.4121,34.9052,2,34.905,2,280,2,11.33,2,17,2,0,2,1.19,2,1.524,2,0.718,2,-999,9,-999,9
      06MT18_1,  A01E,591,1,9,    B45,2,19910913,505,54.61,-26.1183,3420,1978.1,3.4101,34.9201,2,34.922,2,276.6,2,12.02,2,17,2,0,2,1.18,2,1.2,2,0.573,2,-999,9,2365,2
      06MT18_1,  A01E,591,1,8,    K22,2,19910913,505,54.61,-26.1183,3420,2181.4,3.3361,34.9309,2,34.933,2,275,2,12.6,2,16.9,2,0.01,2,1.18,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,591,1,7,    B52,2,19910913,505,54.61,-26.1183,3420,2387.1,3.2422,34.9416,2,34.943,2,273.4,2,13.68,2,16.9,2,0,2,1.18,2,0.861,2,0.421,2,-999,9,-999,9
      06MT18_1,  A01E,591,1,6,    B51,2,19910913,505,54.61,-26.1183,3420,2590.3,3.1183,34.9485,2,34.944,2,273.5,2,13.68,2,16.9,2,0,2,1.18,2,0.888,2,0.421,2,-999,9,2386,2
      06MT18_1,  A01E,591,1,5,    B49,2,19910913,505,54.61,-26.1183,3420,2793.4,2.9724,34.9582,2,34.958,2,269.9,2,16.9,2,17.19,2,0,2,1.19,2,0.919,2,0.439,2,-999,9,-999,9
      06MT18_1,  A01E,591,1,3,    K30,4,19910913,505,54.61,-26.1183,3420,2997.5,-999,-999,9,34.958,3,266.2,2,20.71,3,17.68,2,0,2,1.24,2,0.862,2,0.407,2,-999,9,-999,9
      06MT18_1,  A01E,591,1,4,    B37,2,19910913,505,54.61,-26.1183,3420,2997.5,2.8575,34.9552,2,34.956,2,266.4,2,20.51,2,17.68,2,0,2,1.23,2,-999,9,-999,9,-999,9,2400,2
      06MT18_1,  A01E,591,1,2,    B46,2,19910913,505,54.61,-26.1183,3420,3404.7,2.7826,34.9571,2,34.96,2,266.4,2,21.1,2,17.58,2,0,2,1.23,2,1.13,2,0.536,2,-999,9,2402,2
      06MT18_1,  A01E,591,1,1,    K31,2,19910913,505,54.61,-26.1183,3420,3448.1,2.7856,34.9589,2,34.963,2,267.7,2,20.32,2,17.29,2,0,2,1.21,2,1.227,2,0.577,2,-999,9,-999,9
      06MT18_1,  A01E,596,1,22,     K3,2,19910914,1741,54.3767,-25.95,3229,13.2,12.5993,34.8827,2,34.888,2,264.8,2,0.88,2,2.05,2,0.11,2,0.24,2,3.244,2,1.637,2,2055.9,2,-999,9
      06MT18_1,  A01E,596,1,21,    B35,2,19910914,1741,54.3767,-25.95,3229,30.2,12.5394,34.8867,2,34.9,2,260.1,2,1.07,2,2.73,2,0.12,2,0.28,2,3.3,2,1.658,2,2062.2,2,-999,9
      06MT18_1,  A01E,596,1,20,    B48,2,19910914,1741,54.3767,-25.95,3229,60.6,9.7662,35.2157,2,35.21,2,237.5,2,6.44,2,13.57,2,0.03,2,0.93,2,3.166,2,1.589,2,2135.8,2,-999,9
      06MT18_1,  A01E,596,1,19,    B36,2,19910914,1741,54.3767,-25.95,3229,91.6,9.5823,35.2465,2,35.241,2,245.7,2,6.74,2,13.86,2,0.01,2,0.93,2,3.204,2,1.603,2,2137,2,-999,9
      06MT18_1,  A01E,596,1,18,    B40,2,19910914,1741,54.3767,-25.95,3229,192.3,8.7272,35.1409,2,35.14,2,253.7,2,7.32,2,14.25,2,0.01,2,0.96,2,-999,9,-999,9,2137.1,2,-999,9
      06MT18_1,  A01E,596,1,17,    K17,2,19910914,1741,54.3767,-25.95,3229,394.5,6.7781,34.951,2,34.951,2,242.3,2,10.25,2,17.28,2,0.01,2,1.17,2,2.949,2,1.449,2,2153.9,2,-999,9
      06MT18_1,  A01E,596,1,16,     K7,2,19910914,1741,54.3767,-25.95,3229,493.8,6.4144,35.0123,2,35.01,2,236.5,2,10.64,2,17.97,2,0,2,1.21,2,2.689,2,1.264,2,2160.8,2,-999,9
      06MT18_1,  A01E,596,1,15,    B39,2,19910914,1741,54.3767,-25.95,3229,594.6,5.826,35.0147,2,35.013,2,233.7,2,11.52,2,18.55,2,0,2,1.24,2,2.289,2,1.072,2,2166.8,2,-999,9
      06MT18_1,  A01E,596,1,14,    B42,2,19910914,1741,54.3767,-25.95,3229,690.4,5.3544,35.0001,2,35,2,238.8,2,11.52,2,18.65,2,0,2,1.26,2,2.183,2,1.021,2,2167.8,2,-999,9
